true_angle,semi_major_axis,semi_minor_axis,convex_hull_area,convex_hull_perimeter,max_distance,aspect_ratio,area_to_perimeter_ratio
35.8,3.779,2.055,19.323,18.256,7.804,1.99,1.058
35.8,3.819,1.857,20.116,18.468,7.959,2.056,1.089
35.8,4.149,1.996,20.591,17.908,6.803,1.612,1.15
35.8,3.931,1.778,19.977,18.205,7.516,2.083,1.097
35.8,4.204,1.899,21.292,18.798,8.024,2.188,1.133
35.8,3.717,1.853,18.391,17.152,6.858,1.863,1.072
35.8,4.124,1.996,22.446,18.598,7.359,1.792,1.207
35.8,4.217,1.849,22.196,19.138,7.802,2.174,1.16
35.8,4.112,1.987,19.697,18.926,7.842,2.315,1.041
35.8,3.534,1.909,18.732,16.795,6.48,1.812,1.115
35.8,4.017,1.901,21.53,18.858,7.947,2.174,1.142
35.8,3.617,1.822,17.865,17.129,7.146,2.018,1.043
35.8,3.402,1.646,14.262,16.17,6.988,2.087,0.882
35.8,4.072,1.978,20.926,18.459,7.81,1.876,1.134
35.8,4.0,1.707,18.959,18.449,8.014,2.249,1.028
35.8,4.431,1.861,21.137,19.522,8.543,2.358,1.083
35.8,2.994,1.899,14.366,14.899,5.973,1.505,0.964
35.8,4.029,1.911,22.337,18.957,7.879,2.236,1.178
35.8,3.869,1.987,21.496,18.437,7.593,1.865,1.166
35.8,3.44,1.819,18.181,16.706,6.897,1.884,1.088
35.8,3.809,2.035,20.684,18.349,7.734,2.017,1.127
35.8,4.034,1.957,21.004,17.941,6.849,1.652,1.171
35.8,3.308,1.899,14.981,15.606,6.415,1.689,0.96
35.8,4.237,1.965,20.99,18.638,7.9,2.088,1.126
35.8,4.301,2.051,23.756,19.561,8.265,1.892,1.214
36.0,4.267,1.987,22.578,18.904,7.637,1.847,1.194
36.0,2.925,1.871,14.863,14.672,5.61,1.525,1.013
36.0,4.107,1.761,19.692,18.798,8.22,2.338,1.048
36.0,4.147,1.938,23.582,19.5,8.264,2.05,1.209
36.0,4.189,1.975,23.212,19.267,8.095,2.071,1.205
36.0,4.425,1.921,24.334,19.967,8.229,1.99,1.219
36.0,3.518,1.969,19.022,17.091,7.052,1.712,1.113
36.0,4.479,1.898,22.659,20.532,8.969,2.421,1.104
36.0,4.19,1.801,21.384,19.497,8.534,2.434,1.097
36.0,3.848,1.749,17.699,17.788,7.748,2.157,0.995
36.0,4.015,1.869,19.34,18.321,7.885,2.165,1.056
36.0,4.343,1.912,22.51,19.791,8.621,2.262,1.137
36.0,3.362,1.944,17.921,16.928,7.001,1.853,1.059
36.0,4.254,1.991,22.844,19.81,8.582,2.304,1.153
36.0,4.272,1.641,20.199,18.946,8.132,2.478,1.066
36.0,4.157,2.005,22.519,19.403,8.301,1.986,1.161
36.0,4.053,1.793,16.874,18.303,8.015,2.538,0.922
36.0,4.113,1.9,21.333,18.934,8.082,2.027,1.127
36.0,4.584,1.877,16.333,17.581,7.617,2.158,0.929
36.0,4.1,1.901,20.023,19.032,8.295,2.22,1.052
36.0,4.336,1.747,20.886,19.793,8.721,2.494,1.055
36.0,4.629,1.953,21.337,20.496,9.151,2.584,1.041
36.0,4.458,1.905,24.494,20.729,9.013,2.235,1.182
36.0,4.272,1.988,24.164,20.06,8.553,2.106,1.205
36.0,4.436,1.875,22.5,20.161,8.842,2.27,1.116
36.0,4.309,1.947,22.442,19.777,8.483,2.138,1.135
36.0,3.904,1.852,19.824,18.459,7.94,2.042,1.074
36.0,4.116,2.066,23.678,19.369,8.12,1.983,1.223
36.0,4.575,1.94,22.037,19.306,8.206,1.987,1.141
36.0,4.325,1.988,22.571,19.069,7.822,1.77,1.184
36.0,4.534,1.995,22.755,20.271,8.828,2.195,1.123
36.0,3.704,2.026,21.054,17.961,7.091,1.731,1.172
36.0,4.701,1.982,21.951,19.155,8.039,2.034,1.146
36.0,4.455,1.84,20.931,18.854,8.023,2.222,1.11
36.0,3.905,1.821,20.184,18.04,7.406,2.067,1.119
36.0,3.805,2.052,22.174,18.189,6.994,1.749,1.219
36.0,3.751,1.954,20.426,17.633,7.061,1.805,1.158
36.0,3.205,1.882,17.508,16.039,6.471,1.661,1.092
36.0,3.827,2.031,21.757,18.446,7.725,1.892,1.179
36.0,4.263,1.832,20.617,18.995,8.224,2.148,1.085
36.0,4.144,1.831,18.162,17.854,7.684,2.158,1.017
36.0,4.289,1.911,21.272,19.071,7.668,2.16,1.115
36.0,4.378,1.863,21.643,20.051,8.866,2.259,1.079
36.0,4.675,1.923,24.113,20.698,8.584,2.16,1.165
36.0,4.238,1.898,22.498,19.696,8.474,2.305,1.142
36.0,4.081,1.893,19.981,18.716,8.158,2.097,1.068
36.0,3.875,1.942,20.096,17.764,7.203,1.849,1.131
36.0,4.555,1.991,24.093,20.665,9.075,2.225,1.166
36.0,3.82,2.007,19.764,17.829,7.434,1.878,1.108
36.0,3.029,1.807,14.429,15.041,5.895,1.733,0.959
36.0,4.495,1.859,18.518,17.226,6.896,1.824,1.075
36.0,3.045,1.939,15.549,14.828,5.315,1.321,1.049
36.0,3.601,1.785,17.806,17.074,7.312,2.031,1.043
36.0,3.35,1.897,15.211,15.618,6.274,1.35,0.974
36.0,4.195,1.879,20.842,19.251,8.399,2.211,1.083
36.0,4.291,1.821,21.866,19.774,8.699,2.389,1.106
36.0,4.38,2.01,24.176,20.06,8.225,2.149,1.205
36.0,4.197,2.058,23.049,19.628,8.369,2.057,1.174
36.0,3.805,1.993,22.097,18.343,7.562,1.869,1.205
36.0,3.99,1.823,19.945,18.218,7.485,2.094,1.095
36.0,4.162,1.702,20.786,19.636,8.691,2.403,1.059
36.0,4.022,1.851,20.733,18.675,7.726,2.134,1.11
36.0,4.251,1.925,22.724,19.911,8.769,2.328,1.141
36.0,3.933,1.969,20.439,18.319,7.713,2.014,1.116
36.0,4.118,1.956,21.911,19.38,8.394,2.079,1.131
36.0,2.967,1.969,15.469,15.271,5.756,1.573,1.013
36.0,4.324,1.994,24.598,20.006,8.418,2.107,1.23
36.0,4.23,1.923,22.354,19.486,8.186,2.142,1.147
36.0,4.366,1.88,17.054,18.871,8.409,2.494,0.904
36.0,3.736,1.916,20.942,18.232,7.677,1.976,1.149
36.0,3.868,2.004,22.038,18.421,7.133,1.785,1.196
36.0,4.207,1.963,24.343,19.978,8.592,2.223,1.218
36.0,4.04,1.824,18.963,18.68,8.151,2.213,1.015
36.0,4.535,1.765,16.307,16.346,6.21,1.493,0.998
36.0,3.782,1.909,19.514,18.145,7.838,2.039,1.075
36.0,4.383,1.916,22.872,19.739,8.444,1.99,1.159
36.0,4.497,1.963,18.639,19.905,8.837,2.618,0.936
36.0,4.222,1.901,19.564,17.79,7.109,1.782,1.1
36.0,3.178,1.615,14.185,15.027,6.159,1.411,0.944
36.0,3.383,1.926,17.101,16.254,6.28,1.481,1.052
36.0,4.454,2.02,22.728,19.201,7.704,1.802,1.184
36.0,4.111,2.007,24.194,19.396,8.034,1.987,1.247
36.0,3.655,1.722,16.257,16.164,6.636,1.914,1.006
36.0,3.221,1.898,16.47,15.643,6.018,1.647,1.053
36.0,2.879,1.97,15.962,15.064,5.615,1.314,1.06
36.0,3.963,1.987,22.758,18.742,7.714,1.959,1.214
36.0,4.435,1.966,23.095,20.161,8.382,2.157,1.146
36.0,4.392,1.596,18.447,19.711,8.907,2.847,0.936
36.0,4.089,1.817,20.913,19.054,8.283,2.269,1.098
36.0,4.032,1.946,22.756,19.283,8.219,2.13,1.18
36.0,4.552,1.762,22.33,20.56,9.167,2.464,1.086
36.0,4.095,2.019,23.348,19.23,8.055,2.099,1.214
36.0,4.063,1.861,21.515,19.019,8.084,2.174,1.131
36.0,3.613,1.891,18.939,17.463,7.349,1.791,1.085
36.0,3.136,1.905,15.001,15.158,5.499,1.476,0.99
36.0,4.205,2.045,23.228,19.163,8.076,1.962,1.212
36.0,4.115,1.908,21.831,18.761,7.563,2.099,1.164
36.0,4.025,1.812,21.283,18.492,7.689,2.145,1.151
36.0,3.316,1.899,17.087,16.429,6.849,1.774,1.04
36.0,4.399,1.795,21.706,19.852,8.68,2.165,1.093
35.9,3.979,1.84,18.437,17.605,7.3,1.846,1.047
35.9,3.96,2.039,22.166,18.953,7.803,2.022,1.17
35.9,4.09,1.968,23.308,19.41,8.036,2.146,1.201
35.9,3.765,2.185,22.122,18.413,7.482,1.857,1.201
35.9,4.004,1.942,22.517,18.999,7.96,1.932,1.185
35.9,4.363,1.812,22.436,19.749,8.436,2.238,1.136
35.9,4.15,1.962,22.264,19.185,7.732,2.146,1.16
35.9,4.207,1.98,21.349,19.403,8.463,2.139,1.1
35.9,4.255,2.102,24.282,19.521,7.701,1.751,1.244
35.9,3.933,1.992,20.932,18.099,7.438,1.931,1.157
35.9,3.965,2.072,20.033,18.871,7.768,2.184,1.062
35.9,4.113,1.976,23.107,19.256,8.139,1.962,1.2
35.9,3.936,1.651,17.909,17.363,7.092,2.223,1.031
35.9,4.051,1.804,20.19,18.542,7.788,2.22,1.089
35.9,4.342,2.032,22.901,19.4,8.061,1.969,1.18
35.9,4.129,1.879,21.467,18.488,7.64,1.918,1.161
35.9,4.417,2.0,24.348,20.673,8.927,2.411,1.178
35.9,3.652,1.784,17.885,16.899,6.669,1.652,1.058
35.9,4.344,1.948,23.932,19.981,8.617,1.994,1.198
35.9,4.016,1.892,21.606,18.946,8.086,2.119,1.14
35.9,3.292,1.793,15.352,16.01,6.752,1.948,0.959
35.9,4.163,1.867,20.967,18.932,8.054,2.169,1.107
35.9,4.252,1.815,17.556,18.398,8.132,2.341,0.954
35.9,4.275,1.796,22.261,19.472,8.348,2.32,1.143
35.9,4.158,1.729,19.639,19.145,8.444,2.4,1.026
35.9,4.065,1.831,20.472,18.687,7.955,2.171,1.096
35.9,4.152,1.956,23.14,19.389,8.096,2.059,1.193
35.9,3.73,1.904,20.775,17.801,7.11,1.86,1.167
35.9,3.193,1.965,17.939,16.277,6.229,1.564,1.102
35.9,4.17,1.88,22.151,19.447,8.471,2.222,1.139
35.9,3.985,1.94,19.608,18.42,8.015,1.977,1.064
35.9,4.124,1.991,21.85,19.148,8.195,2.06,1.141
35.9,4.571,2.044,21.169,20.082,8.82,2.14,1.054
35.9,4.466,1.942,24.682,20.538,8.839,2.173,1.202
35.9,4.437,1.951,20.258,19.181,8.374,2.013,1.056
35.9,3.806,1.691,18.281,17.607,7.475,2.3,1.038
35.9,4.086,1.873,21.362,18.79,7.957,2.107,1.137
35.9,4.315,1.789,21.998,19.74,8.675,2.607,1.114
35.9,3.983,1.772,20.261,18.717,8.093,2.093,1.083
35.9,3.604,1.902,19.739,17.751,7.586,1.865,1.112
35.9,4.177,1.885,21.191,19.27,8.153,2.183,1.1
35.9,4.056,1.959,19.681,18.645,8.128,2.121,1.056
35.9,3.836,1.665,18.287,17.841,7.788,2.26,1.025
35.9,3.837,1.781,16.409,17.496,7.653,1.945,0.938
35.9,4.25,1.865,23.043,19.717,8.371,2.279,1.169
35.9,3.401,2.016,18.921,16.886,6.447,1.562,1.121
35.9,4.278,1.794,18.864,17.887,7.478,2.086,1.055
35.9,4.056,1.9,22.512,18.874,7.839,2.054,1.193
35.9,4.413,1.975,22.828,19.641,8.326,2.099,1.162
35.9,3.704,1.964,20.245,17.885,7.521,1.854,1.132
35.9,3.265,1.583,13.114,14.956,6.375,1.952,0.877
35.9,4.272,1.914,23.244,19.627,8.145,2.192,1.184
35.9,3.495,1.744,17.155,16.429,6.616,1.752,1.044
35.9,3.878,1.935,21.843,18.568,7.641,1.817,1.176
35.9,3.993,2.071,22.773,18.848,7.701,1.892,1.208
35.9,2.605,1.779,12.711,13.443,5.106,1.358,0.946
35.9,3.968,1.936,22.414,18.749,7.792,1.964,1.195
35.9,4.565,1.776,21.601,19.616,8.467,2.446,1.101
35.9,3.757,1.935,19.622,18.047,7.658,1.945,1.087
35.9,4.069,2.039,22.84,19.432,8.396,2.124,1.175
35.9,4.165,1.739,19.294,18.979,8.126,2.579,1.017
35.9,3.871,1.818,18.289,17.902,7.698,1.948,1.022
35.9,4.179,1.96,22.704,19.236,8.014,1.918,1.18
35.9,3.964,1.845,19.807,18.507,8.026,2.13,1.07
35.9,4.073,1.937,22.338,19.041,8.054,2.17,1.173
35.9,3.998,1.791,18.267,18.267,8.003,2.232,1.0
35.9,3.682,1.835,16.973,17.029,7.237,2.087,0.997
35.9,4.36,2.085,23.045,20.342,8.681,2.403,1.133
35.9,3.732,1.85,18.513,17.139,7.1,1.976,1.08
35.9,3.826,1.934,20.107,17.712,7.199,1.921,1.135
35.9,4.25,1.863,21.203,19.035,8.06,2.305,1.114
35.9,3.798,2.018,20.912,18.137,7.209,1.837,1.153
35.9,3.556,1.939,19.033,16.844,6.835,1.754,1.13
35.9,4.242,1.853,21.986,19.281,8.179,2.31,1.14
35.9,4.279,1.793,22.491,19.725,8.629,2.217,1.14
35.9,4.271,1.9,20.626,19.532,8.384,2.502,1.056
35.9,3.642,1.944,20.569,17.622,7.107,1.885,1.167
35.9,3.81,1.96,21.233,18.081,7.328,1.934,1.174
35.9,3.748,2.076,22.186,18.5,7.461,1.967,1.199
35.9,4.282,1.982,23.28,19.862,8.602,2.097,1.172
35.9,4.304,2.051,25.456,20.315,8.622,2.118,1.253
35.9,3.759,2.192,21.777,18.383,7.325,1.702,1.185
35.9,3.746,1.844,17.426,17.415,7.414,2.183,1.001
35.9,4.153,1.733,19.103,18.564,8.071,2.213,1.029
35.9,4.437,1.777,20.026,19.669,8.756,2.572,1.018
35.9,3.731,2.072,21.261,18.123,7.27,1.653,1.173
35.9,3.919,1.978,18.484,17.11,7.068,1.676,1.08
35.9,3.223,1.999,17.69,16.114,6.321,1.582,1.098
35.9,4.389,1.989,24.947,20.407,8.843,2.129,1.222
35.9,3.316,1.855,17.229,16.164,6.605,1.743,1.066
35.9,4.26,1.986,21.596,19.58,8.201,2.139,1.103
35.9,4.248,1.815,20.534,19.194,8.407,2.286,1.07
35.9,4.241,1.91,20.589,19.467,8.502,2.427,1.058
35.9,4.193,1.987,23.639,19.762,8.526,2.137,1.196
35.9,4.121,1.801,17.66,18.463,8.174,2.334,0.956
35.9,3.929,1.983,19.525,18.726,8.098,2.234,1.043
35.9,4.325,1.866,22.547,19.761,8.614,2.214,1.141
35.9,3.857,1.54,16.715,17.731,7.808,2.391,0.943
35.9,4.166,1.912,22.697,19.383,8.143,2.275,1.171
35.9,3.956,1.879,21.359,18.385,7.681,2.133,1.162
36.1,3.724,1.974,20.129,17.865,7.501,1.806,1.127
36.1,4.484,1.968,22.112,19.996,8.688,2.239,1.106
36.1,4.387,1.989,23.952,20.272,8.712,2.337,1.182
36.1,4.508,2.066,24.384,20.529,8.835,2.011,1.188
36.1,3.678,2.111,20.217,17.684,6.55,1.596,1.143
36.1,4.184,1.783,19.33,19.151,8.38,2.36,1.009
36.1,4.185,1.879,21.891,19.54,8.418,2.119,1.12
36.1,3.98,2.051,23.884,19.18,8.037,1.877,1.245
36.1,3.83,1.73,17.749,17.651,7.485,2.263,1.006
36.1,3.702,1.821,16.873,16.811,6.855,1.99,1.004
36.1,4.439,2.03,26.871,20.779,8.739,2.201,1.293
36.1,4.558,2.025,22.066,20.38,8.986,2.254,1.083
36.1,3.897,1.855,18.307,17.166,6.852,1.87,1.066
36.1,4.354,2.012,25.481,20.199,8.528,2.079,1.261
36.1,3.784,1.915,18.305,17.595,7.426,2.071,1.04
36.1,3.859,1.894,20.313,17.944,7.246,2.079,1.132
36.1,4.379,2.04,23.787,20.209,8.323,2.261,1.177
36.1,3.906,1.957,18.972,17.948,7.032,1.995,1.057
36.1,4.068,2.058,24.066,19.381,8.137,2.006,1.242
36.1,4.359,2.103,24.071,20.382,8.769,2.089,1.181
36.1,4.224,2.026,24.784,19.901,8.398,2.1,1.245
36.1,4.353,1.807,22.75,19.926,8.675,2.174,1.142
36.1,3.589,1.788,18.461,17.135,7.182,2.115,1.077
36.1,4.502,2.05,25.711,20.502,8.612,2.117,1.254
36.1,4.247,1.889,22.16,19.806,8.704,2.215,1.119
36.1,4.459,1.903,21.943,19.998,8.64,2.237,1.097
36.1,4.092,1.986,17.414,16.595,6.466,1.552,1.049
36.1,3.41,1.762,16.375,16.179,6.839,1.869,1.012
36.1,3.937,1.934,20.733,18.113,7.246,1.933,1.145
36.1,3.765,2.037,21.138,18.383,7.699,1.858,1.15
36.1,3.911,1.966,19.978,17.511,7.023,1.687,1.141
36.1,4.027,1.714,18.654,18.111,7.563,2.415,1.03
36.1,3.942,1.993,22.916,18.975,7.914,1.973,1.208
36.1,4.36,1.921,23.802,19.554,7.829,2.034,1.217
36.1,4.123,2.063,24.268,19.453,8.102,1.956,1.247
36.1,3.984,1.943,21.621,18.714,7.904,1.995,1.155
36.1,3.155,1.898,17.595,15.975,6.409,1.671,1.101
36.1,4.228,2.05,22.757,19.487,8.237,2.036,1.168
36.1,4.084,1.969,23.096,19.376,8.153,2.106,1.192
36.1,4.36,1.923,21.111,19.858,8.646,2.362,1.063
36.1,4.421,1.968,24.563,20.534,8.915,2.254,1.196
36.1,4.028,1.925,21.732,19.082,8.071,1.929,1.139
36.1,3.832,2.028,21.007,18.406,7.671,1.899,1.141
36.1,4.653,1.827,23.371,20.304,8.712,2.466,1.151
36.1,4.268,1.823,22.143,19.747,8.699,2.301,1.121
36.1,3.647,1.846,16.532,16.891,7.136,1.821,0.979
36.1,4.501,2.034,25.359,20.646,8.93,2.235,1.228
36.1,4.386,2.02,26.39,20.632,8.6,2.116,1.279
36.1,3.949,1.842,20.064,18.094,7.451,1.98,1.109
36.1,4.355,1.955,25.093,20.299,8.456,2.176,1.236
36.1,4.647,1.997,21.083,18.681,7.582,1.897,1.129
36.1,4.259,1.983,24.318,19.867,8.2,2.166,1.224
36.1,4.356,2.067,25.127,19.943,7.99,1.912,1.26
36.1,4.419,1.961,23.504,20.178,8.768,2.26,1.165
36.1,3.719,1.683,17.802,17.472,7.537,2.167,1.019
36.1,3.69,1.939,20.659,17.866,7.349,1.929,1.156
36.1,4.751,1.856,23.237,20.707,9.095,2.292,1.122
36.1,4.499,2.126,25.009,20.898,9.047,2.094,1.197
36.1,3.789,1.855,18.278,17.033,6.897,1.904,1.073
36.1,4.515,2.032,22.761,20.57,9.045,2.377,1.107
36.1,4.119,1.868,18.487,18.054,7.476,1.949,1.024
36.1,4.341,2.092,24.485,20.089,8.078,1.964,1.219
36.1,4.3,1.963,24.413,20.22,8.533,2.203,1.207
36.1,4.201,2.033,23.616,19.468,8.057,2.065,1.213
36.1,4.402,1.876,23.103,20.237,8.762,2.343,1.142
36.1,4.532,2.06,27.025,21.194,9.091,2.059,1.275
36.1,4.254,1.712,19.324,19.268,8.595,2.506,1.003
36.1,4.816,1.888,25.181,21.043,8.654,2.233,1.197
36.1,4.802,1.9,20.725,19.806,8.726,2.363,1.046
36.1,4.04,1.841,20.885,19.158,8.282,2.116,1.09
36.1,4.415,1.88,22.464,19.725,8.341,2.208,1.139
36.1,4.3,1.857,21.865,19.645,8.521,2.29,1.113
36.1,3.824,1.765,18.361,17.815,7.516,1.927,1.031
36.1,4.281,1.923,22.526,19.439,8.086,2.076,1.159
36.1,4.744,1.919,25.693,21.561,9.388,2.316,1.192
36.1,4.058,1.75,20.055,18.763,8.165,2.304,1.069
36.1,4.321,2.05,22.957,19.381,7.919,1.906,1.185
36.1,4.57,2.022,26.411,21.229,9.078,2.327,1.244
36.1,4.32,1.927,23.306,19.938,8.568,2.296,1.169
36.1,4.252,1.93,23.712,19.769,8.239,2.154,1.199
36.1,3.907,1.904,20.874,18.544,7.933,2.143,1.126
36.1,4.088,1.937,21.269,19.33,8.376,2.089,1.1
36.1,4.073,1.868,19.845,18.9,8.013,2.409,1.05
36.1,4.264,1.909,22.642,19.633,8.467,2.265,1.153
36.1,4.457,1.873,23.721,20.186,8.668,2.286,1.175
36.1,4.146,1.901,21.62,19.541,8.525,2.252,1.106
36.1,4.451,2.025,26.112,20.764,8.909,2.228,1.258
36.1,4.065,1.811,21.642,18.93,8.191,2.165,1.143
36.1,4.139,1.901,22.697,19.302,7.96,2.259,1.176
36.1,4.151,1.878,22.733,19.525,8.462,2.333,1.164
36.1,4.322,1.758,22.257,19.623,8.492,2.494,1.134
36.1,4.259,2.032,21.499,18.644,7.58,1.791,1.153
36.1,3.657,1.899,18.981,17.319,7.289,1.838,1.096
36.1,4.351,1.943,19.779,17.633,6.687,1.661,1.122
36.1,4.566,1.909,23.159,20.583,8.765,2.454,1.125
36.1,3.609,1.689,16.935,16.749,7.13,2.251,1.011
36.1,4.441,1.826,18.346,17.456,6.83,1.943,1.051
36.1,4.505,1.959,24.413,20.702,8.794,2.168,1.179
36.1,4.553,1.926,23.305,20.175,8.658,2.24,1.155
36.1,4.189,1.884,22.452,19.964,8.743,2.256,1.125
36.2,4.477,2.039,24.271,20.399,8.583,2.072,1.19
36.2,4.065,1.995,20.538,18.847,8.203,2.044,1.09
36.2,4.141,2.058,23.129,19.617,8.318,1.928,1.179
36.2,4.53,2.074,26.518,21.134,9.12,2.167,1.255
36.2,4.189,1.943,21.467,19.579,8.527,1.85,1.096
36.2,4.349,2.124,26.336,20.597,8.529,1.975,1.279
36.2,4.045,2.046,23.463,18.955,7.523,1.848,1.238
36.2,3.702,1.98,19.801,17.908,7.463,1.831,1.106
36.2,4.117,2.009,19.961,18.252,7.621,1.921,1.094
36.2,4.504,1.911,23.653,20.715,9.008,2.496,1.142
36.2,4.436,1.999,26.173,20.71,8.777,2.216,1.264
36.2,4.04,1.859,18.7,18.66,8.066,2.113,1.002
36.2,4.202,1.904,20.609,18.763,8.002,1.976,1.098
36.2,4.34,2.022,21.253,19.651,8.492,2.322,1.082
36.2,4.338,1.9,21.288,20.315,9.002,2.289,1.048
36.2,4.05,2.026,23.611,19.366,8.182,2.024,1.219
36.2,4.391,1.977,23.232,19.827,8.393,2.279,1.172
36.2,4.035,1.958,20.923,18.653,7.768,2.156,1.122
36.2,4.575,1.775,18.958,20.266,9.077,2.7,0.935
36.2,4.422,1.873,24.29,20.199,8.544,2.332,1.203
36.2,4.105,1.983,22.953,19.322,8.301,2.076,1.188
36.2,3.758,2.002,20.495,17.873,7.083,1.778,1.147
36.2,4.395,2.096,24.914,20.091,8.222,2.013,1.24
36.2,4.114,1.993,22.85,19.542,8.438,2.068,1.169
36.2,4.054,1.999,22.799,19.018,8.068,1.943,1.199
36.2,3.609,1.891,19.167,17.386,7.228,1.96,1.102
36.2,4.517,1.983,24.045,19.845,7.946,2.016,1.212
36.2,4.058,1.977,23.053,19.324,7.899,2.073,1.193
36.2,3.33,2.055,19.532,16.866,6.697,1.596,1.158
36.2,5.086,1.862,25.588,21.179,8.877,2.278,1.208
36.2,3.669,1.682,17.953,17.038,7.225,2.158,1.054
36.2,3.587,1.948,18.836,17.442,7.181,1.645,1.08
36.2,4.464,1.723,21.148,19.599,8.48,2.474,1.079
36.2,3.838,1.717,18.066,17.55,7.62,2.202,1.029
36.2,4.52,1.936,22.537,20.285,8.666,2.447,1.111
36.2,4.608,1.747,21.415,20.355,9.006,2.723,1.052
36.2,4.548,2.019,24.903,20.838,9.028,2.161,1.195
36.2,4.54,1.691,18.888,19.928,8.95,2.741,0.948
36.2,3.28,1.92,17.195,15.988,6.292,1.652,1.075
36.2,3.807,1.636,15.202,16.516,7.093,2.228,0.92
36.2,4.133,1.888,20.918,19.045,7.666,2.291,1.098
36.2,3.891,1.827,18.685,17.935,7.65,2.133,1.042
36.2,4.5,1.889,22.027,20.381,8.868,2.127,1.081
36.2,4.512,1.653,20.878,20.357,9.017,2.79,1.026
36.2,3.82,2.045,22.302,18.584,7.453,1.787,1.2
36.2,4.654,1.972,24.841,20.608,8.856,2.168,1.205
36.2,4.084,1.897,20.715,18.507,7.436,2.035,1.119
36.2,4.183,1.965,21.666,19.15,8.259,2.119,1.131
36.2,4.303,2.009,25.324,20.155,8.535,2.019,1.256
36.2,4.402,1.825,23.421,20.273,8.718,2.558,1.155
36.2,4.233,1.933,23.464,19.604,8.146,2.189,1.197
36.2,4.284,1.86,20.484,19.863,8.773,2.379,1.031
36.2,4.509,1.964,24.375,20.514,8.668,2.312,1.188
36.2,4.391,1.954,23.583,20.107,8.739,2.242,1.173
36.2,4.262,2.087,24.993,20.011,8.048,2.03,1.249
36.2,4.283,1.768,19.862,19.39,8.553,2.462,1.024
36.2,4.342,2.038,25.924,20.747,8.921,2.163,1.25
36.2,3.985,2.03,19.259,17.138,6.657,1.603,1.124
36.2,3.696,2.068,22.238,18.363,7.522,1.722,1.211
36.2,4.669,2.081,26.926,21.438,9.326,2.048,1.256
36.2,3.561,1.92,20.083,17.538,7.227,1.86,1.145
36.2,4.533,1.83,21.932,20.073,8.827,2.48,1.093
36.2,4.221,2.002,24.619,19.904,8.242,2.085,1.237
36.2,4.6,1.872,22.66,20.144,8.757,2.182,1.125
36.2,4.49,1.647,16.075,17.539,7.625,2.285,0.917
36.2,4.04,1.849,21.175,18.649,7.808,2.234,1.135
36.2,4.411,1.798,21.774,19.997,8.74,2.693,1.089
36.2,3.863,2.12,21.524,18.408,7.011,1.757,1.169
36.2,4.004,1.953,21.247,18.503,7.683,1.836,1.148
36.2,4.171,1.89,22.638,19.47,8.372,2.42,1.163
36.2,4.363,1.903,22.392,20.423,8.981,2.394,1.096
36.2,3.401,2.052,19.457,17.0,6.556,1.575,1.144
36.2,4.552,1.894,23.053,20.726,9.089,2.667,1.112
36.2,4.194,1.885,23.125,19.602,8.388,2.207,1.18
36.2,5.359,1.931,18.362,17.397,6.956,1.741,1.055
36.2,4.441,2.041,21.549,18.914,7.755,1.738,1.139
36.2,4.139,1.868,22.006,19.742,8.662,2.238,1.115
36.2,4.276,1.993,20.853,19.543,8.553,2.224,1.067
36.2,3.8,2.068,21.733,18.471,7.64,1.842,1.177
36.2,4.114,1.934,20.073,18.833,8.192,1.958,1.066
36.2,4.078,1.934,22.602,19.215,8.172,2.17,1.176
36.2,3.353,2.054,18.869,16.828,6.635,1.566,1.121
36.2,3.935,2.027,22.363,18.892,7.864,2.005,1.184
36.2,4.514,1.844,20.482,19.932,8.619,2.587,1.028
36.2,4.641,2.084,24.45,20.829,8.987,2.292,1.174
36.2,4.392,1.95,23.11,20.024,8.701,2.151,1.154
36.2,4.023,2.018,22.872,18.953,7.947,1.969,1.207
36.2,4.51,2.004,25.002,20.597,8.83,2.23,1.214
36.2,4.357,1.823,20.542,20.159,9.004,2.415,1.019
36.2,4.018,2.138,23.03,19.254,7.641,1.934,1.196
36.2,4.463,1.848,22.326,20.113,8.731,2.524,1.11
36.2,4.34,1.998,22.682,20.168,8.506,2.232,1.125
36.2,4.401,1.818,19.346,19.594,8.756,2.296,0.987
36.2,4.409,1.942,23.519,20.198,8.752,2.326,1.164
36.2,4.138,2.0,22.893,19.127,7.886,2.036,1.197
36.2,4.256,1.879,22.514,19.718,8.514,2.161,1.142
36.2,3.793,1.917,20.308,17.877,7.399,1.931,1.136
36.2,4.418,2.004,25.11,20.494,8.685,2.182,1.225
36.2,3.758,2.017,19.198,18.009,7.547,1.898,1.066
36.2,3.845,1.933,21.74,18.504,7.696,1.943,1.175
36.3,4.391,2.048,24.324,20.339,8.816,2.128,1.196
36.3,4.271,1.933,21.795,19.077,8.169,2.106,1.142
36.3,4.028,2.124,22.622,18.89,7.346,1.728,1.198
36.3,4.502,1.95,24.579,20.759,8.963,2.154,1.184
36.3,4.113,1.875,21.205,18.922,8.108,2.178,1.121
36.3,3.745,2.092,19.681,17.135,6.36,1.514,1.149
36.3,3.905,1.903,21.504,18.274,7.498,1.999,1.177
36.3,4.502,2.102,25.341,20.414,8.672,2.001,1.241
36.3,3.809,2.084,21.162,18.994,8.155,2.058,1.114
36.3,3.919,1.939,20.637,18.065,7.127,1.861,1.142
