true_angle,convex_hull_area,convex_hull_perimeter,circularity,photon_density,mean_pairwise_distance,max_pairwise_distance,min_pairwise_distance,pairwise_entropy
41.8,3968.974,238.831,0.874,0.023,29.927,91.46,0.0,2.647
41.8,4153.22,243.052,0.883,0.029,31.434,93.802,0.0,2.702
41.8,4117.686,241.566,0.887,0.027,31.775,92.733,0.0,2.705
41.8,3594.025,223.415,0.905,0.024,28.226,84.428,0.0,2.693
41.8,4064.041,243.672,0.86,0.03,30.762,94.375,0.0,2.677
41.8,4115.158,239.951,0.898,0.024,31.877,93.086,0.0,2.709
41.8,3943.64,234.742,0.899,0.024,29.991,88.171,0.0,2.696
41.8,3831.564,236.875,0.858,0.029,29.559,91.76,0.0,2.656
41.8,3999.544,237.066,0.894,0.026,30.311,91.669,0.0,2.647
41.8,4050.11,237.732,0.901,0.028,30.292,87.531,0.0,2.673
41.8,3624.287,224.812,0.901,0.023,26.502,85.073,0.0,2.665
41.8,4232.39,244.349,0.891,0.025,31.534,90.765,0.0,2.727
41.8,4191.299,243.069,0.891,0.025,29.926,93.814,0.0,2.666
41.8,4232.984,242.555,0.904,0.027,30.333,93.555,0.0,2.672
41.8,4040.831,237.923,0.897,0.031,30.061,84.889,0.0,2.749
41.8,3786.821,233.682,0.871,0.02,30.079,92.254,0.0,2.687
41.8,4314.421,245.484,0.9,0.023,32.058,93.773,0.0,2.724
41.8,3640.058,223.55,0.915,0.029,28.776,81.729,0.0,2.72
41.8,4325.618,243.573,0.916,0.022,31.632,89.939,0.0,2.745
41.8,4258.791,241.554,0.917,0.028,31.27,87.56,0.0,2.746
41.8,3809.926,227.617,0.924,0.03,28.2,81.407,0.0,2.703
41.8,4202.688,243.02,0.894,0.029,31.847,92.544,0.0,2.685
41.8,4076.129,235.348,0.925,0.026,30.874,85.532,0.0,2.752
41.8,4290.989,244.499,0.902,0.026,31.012,91.955,0.0,2.659
41.8,4099.615,240.478,0.891,0.036,28.657,94.117,0.0,2.585
41.8,3938.255,233.08,0.911,0.026,29.423,84.817,0.0,2.711
41.8,4041.162,235.585,0.915,0.03,28.905,85.926,0.0,2.694
41.8,3886.328,230.978,0.915,0.033,29.035,86.507,0.0,2.673
41.8,4536.092,250.036,0.912,0.021,33.702,94.152,0.0,2.748
41.8,4469.773,247.348,0.918,0.024,34.407,91.963,0.0,2.764
41.8,3712.018,231.982,0.867,0.031,28.975,90.325,0.0,2.636
41.8,4031.697,239.391,0.884,0.029,30.176,91.962,0.0,2.719
41.8,3949.387,236.327,0.889,0.026,31.234,89.93,0.0,2.747
41.8,4056.335,239.729,0.887,0.027,28.797,91.695,0.0,2.647
41.8,3654.749,236.741,0.819,0.027,29.797,94.565,0.0,2.654
41.8,4003.467,230.516,0.947,0.028,29.423,80.983,0.0,2.749
41.8,4276.702,244.305,0.9,0.025,32.24,91.953,0.0,2.741
41.8,3711.062,231.321,0.872,0.026,26.724,89.31,0.0,2.619
41.8,3901.877,232.159,0.91,0.025,29.323,84.609,0.0,2.712
41.8,3764.319,227.927,0.911,0.031,29.635,82.825,0.0,2.687
41.8,3985.058,234.376,0.912,0.027,31.389,84.641,0.0,2.772
41.8,4134.935,238.474,0.914,0.027,30.11,88.074,0.0,2.71
41.8,4055.733,240.733,0.879,0.022,30.846,92.188,0.0,2.685
42.2,4122.026,239.844,0.9,0.026,28.459,89.751,0.0,2.692
42.2,4621.921,250.985,0.922,0.025,32.285,95.584,0.0,2.706
42.2,4455.323,246.663,0.92,0.029,30.393,91.287,0.0,2.716
42.2,4081.313,239.567,0.894,0.026,30.095,86.088,0.0,2.731
42.2,3909.981,234.224,0.896,0.025,30.559,82.712,0.0,2.777
42.2,4253.061,244.744,0.892,0.028,29.295,95.364,0.0,2.611
42.2,4417.913,250.019,0.888,0.025,32.66,95.968,0.0,2.699
42.2,3713.414,228.616,0.893,0.034,28.892,86.009,0.0,2.645
42.2,4174.145,240.694,0.905,0.026,29.556,90.069,0.0,2.699
42.2,4246.208,242.774,0.905,0.023,29.685,87.099,0.0,2.724
42.2,4001.572,235.838,0.904,0.029,30.008,88.243,0.0,2.709
42.2,4031.351,238.93,0.887,0.023,34.084,92.551,0.0,2.78
42.2,3997.245,235.488,0.906,0.029,30.001,85.627,0.0,2.735
42.2,4397.354,246.629,0.908,0.022,32.776,92.54,0.0,2.731
42.2,3820.609,233.139,0.883,0.028,26.845,87.645,0.0,2.595
42.2,4070.094,234.409,0.931,0.025,28.763,84.092,0.0,2.703
42.2,4420.567,249.666,0.891,0.025,31.448,95.774,0.0,2.692
42.2,4371.97,247.768,0.895,0.026,34.814,95.683,0.0,2.721
42.2,4543.53,249.889,0.914,0.021,32.003,94.055,0.0,2.726
42.2,3987.208,239.377,0.874,0.023,31.98,91.018,0.0,2.743
42.2,3901.053,231.014,0.919,0.027,28.51,84.306,0.0,2.723
42.2,4261.129,244.809,0.893,0.028,30.357,91.529,0.0,2.665
42.2,4322.581,248.042,0.883,0.026,34.312,97.722,0.0,2.713
42.2,3645.372,229.625,0.869,0.029,30.628,90.145,0.0,2.689
42.2,4244.309,245.104,0.888,0.025,31.089,92.212,0.0,2.679
42.2,4193.799,245.672,0.873,0.025,31.8,94.453,0.0,2.701
42.2,4062.658,236.041,0.916,0.025,30.482,85.327,0.0,2.707
42.2,4407.665,248.728,0.895,0.024,31.776,96.576,0.0,2.69
42.2,4500.461,249.548,0.908,0.022,31.286,94.364,0.0,2.685
42.2,4109.602,239.364,0.901,0.027,32.131,91.113,0.0,2.712
42.2,3988.842,233.674,0.918,0.025,30.007,86.276,0.0,2.731
42.2,3932.844,236.96,0.88,0.027,27.669,87.033,0.0,2.685
42.2,4550.308,252.535,0.897,0.026,33.33,97.951,0.0,2.708
42.2,3725.95,237.267,0.832,0.029,27.643,93.527,0.0,2.569
42.2,4236.576,244.401,0.891,0.03,32.588,94.106,0.0,2.728
42.2,4290.159,242.0,0.921,0.024,32.378,88.221,0.0,2.752
42.2,4302.119,246.858,0.887,0.03,32.354,96.068,0.0,2.705
42.2,4014.08,240.878,0.869,0.023,30.838,92.415,0.0,2.676
42.2,3981.879,236.872,0.892,0.021,30.432,88.257,0.0,2.756
42.2,4288.487,245.986,0.891,0.027,30.346,93.036,0.0,2.666
42.2,4055.925,239.244,0.89,0.026,29.399,90.853,0.0,2.629
42.2,3728.621,237.797,0.829,0.025,28.07,94.697,0.0,2.576
42.2,4112.268,243.401,0.872,0.027,28.415,91.933,0.0,2.659
42.2,4426.683,245.459,0.923,0.028,32.964,87.814,0.0,2.792
42.2,4359.524,246.517,0.901,0.028,30.118,92.784,0.0,2.651
42.2,4046.785,241.707,0.87,0.028,31.562,94.092,0.0,2.674
42.2,4433.403,247.937,0.906,0.024,30.687,93.905,0.0,2.705
42.2,4313.811,244.422,0.907,0.027,32.765,93.619,0.0,2.72
42.2,4291.05,244.334,0.903,0.025,30.795,92.328,0.0,2.703
42.2,4153.295,238.398,0.918,0.027,31.182,88.969,0.0,2.718
42.2,4556.123,251.355,0.906,0.025,33.892,94.273,0.0,2.739
42.2,4240.179,241.637,0.913,0.025,29.691,86.741,0.0,2.734
42.2,4512.151,250.779,0.902,0.027,32.8,97.47,0.0,2.692
42.2,4258.59,244.257,0.897,0.027,30.352,94.934,0.0,2.64
42.2,3888.647,236.919,0.871,0.029,29.645,88.339,0.0,2.657
42.2,4049.794,239.446,0.888,0.029,29.567,88.347,0.0,2.691
42.2,4026.276,243.208,0.855,0.023,29.426,95.475,0.0,2.671
42.2,3882.055,236.442,0.873,0.027,28.39,92.205,0.0,2.6
42.2,4053.883,242.558,0.866,0.026,29.659,92.151,0.0,2.659
42.2,4198.173,245.952,0.872,0.021,31.688,95.632,0.0,2.687
42.2,3585.688,231.249,0.843,0.028,28.719,90.081,0.0,2.667
42.2,3208.381,218.238,0.847,0.03,27.822,85.951,0.0,2.615
42.2,4285.966,246.839,0.884,0.023,31.711,92.652,0.0,2.727
42.2,4193.635,239.538,0.918,0.027,31.5,89.126,0.0,2.724
42.2,4296.458,246.684,0.887,0.026,30.879,93.786,0.0,2.673
42.2,4513.891,251.969,0.893,0.024,30.882,97.148,0.0,2.652
42.2,3952.979,242.933,0.842,0.02,31.618,95.563,0.0,2.721
42.2,4604.155,251.032,0.918,0.024,32.376,94.415,0.0,2.667
42.2,3867.196,234.009,0.887,0.029,29.617,89.763,0.0,2.701
42.2,4021.05,237.517,0.896,0.028,30.777,90.304,0.0,2.687
42.2,3955.162,235.113,0.899,0.028,30.738,87.112,0.0,2.737
42.2,4329.167,246.37,0.896,0.023,32.73,93.683,0.0,2.729
42.2,3937.366,236.124,0.887,0.028,28.964,88.188,0.0,2.709
42.2,4238.155,246.539,0.876,0.024,29.552,97.027,0.0,2.617
42.2,3907.511,235.591,0.885,0.025,30.652,87.747,0.0,2.766
42.2,4306.764,245.374,0.899,0.026,31.215,89.526,0.0,2.748
42.2,4179.024,242.566,0.893,0.024,31.738,90.032,0.0,2.722
42.2,4614.385,253.528,0.902,0.027,31.553,97.051,0.0,2.659
42.2,4107.74,241.532,0.885,0.026,28.817,91.571,0.0,2.634
42.2,4317.219,244.579,0.907,0.027,30.948,93.713,0.0,2.704
42.2,4232.059,244.805,0.887,0.029,30.764,91.155,0.0,2.7
42.2,4086.393,235.451,0.926,0.028,27.912,84.462,0.0,2.677
42.2,4439.48,246.375,0.919,0.027,30.996,89.806,0.0,2.69
42.2,4145.73,238.518,0.916,0.026,30.418,88.834,0.0,2.697
42.2,3874.906,237.419,0.864,0.032,31.399,92.211,0.0,2.679
42.2,4334.593,246.607,0.896,0.032,30.244,93.251,0.0,2.655
42.2,4377.548,247.525,0.898,0.025,29.507,91.896,0.0,2.658
42.2,4369.963,245.477,0.911,0.022,32.475,92.284,0.0,2.73
42.2,3699.467,227.596,0.897,0.032,26.604,85.412,0.0,2.63
42.2,3908.728,233.709,0.899,0.024,27.442,86.431,0.0,2.644
42.2,4066.456,236.57,0.913,0.027,30.422,88.991,0.0,2.699
42.2,4024.226,237.951,0.893,0.027,30.869,91.282,0.0,2.715
42.2,4425.572,247.45,0.908,0.025,30.296,91.826,0.0,2.688
42.2,4272.011,242.942,0.91,0.028,30.19,92.835,0.0,2.655
42.2,3924.41,233.707,0.903,0.031,26.214,84.716,0.0,2.648
42.2,4406.978,248.329,0.898,0.025,29.493,95.533,0.0,2.662
42.2,4046.814,239.797,0.884,0.031,31.847,89.152,0.0,2.73
42.2,3504.448,226.159,0.861,0.029,28.525,88.223,0.0,2.669
42.2,3982.189,237.577,0.887,0.025,30.202,91.527,0.0,2.665
42.2,4259.69,242.46,0.911,0.028,31.171,91.238,0.0,2.72
42.4,4182.766,246.139,0.868,0.024,31.33,96.988,0.0,2.631
42.4,4174.456,243.977,0.881,0.024,31.492,94.329,0.0,2.664
42.4,4372.051,250.162,0.878,0.028,28.716,99.078,0.0,2.566
42.4,4338.137,248.911,0.88,0.026,32.626,95.084,0.0,2.72
42.4,4541.001,250.712,0.908,0.029,31.101,96.48,0.0,2.655
42.4,4269.894,247.623,0.875,0.021,34.682,97.354,0.0,2.752
42.4,4251.558,243.915,0.898,0.026,32.108,89.93,0.0,2.753
42.4,4280.044,241.0,0.926,0.027,32.695,87.11,0.0,2.781
42.4,4049.139,238.706,0.893,0.027,26.388,89.816,0.0,2.575
42.4,3950.311,240.905,0.855,0.027,34.017,95.19,0.0,2.758
42.4,4657.404,254.883,0.901,0.027,32.601,94.841,0.0,2.727
42.4,3884.087,237.959,0.862,0.028,28.449,93.477,0.0,2.609
42.4,4159.865,241.879,0.893,0.027,29.143,91.302,0.0,2.633
42.4,4196.343,244.838,0.88,0.026,32.943,95.922,0.0,2.682
42.4,4077.181,238.363,0.902,0.024,29.651,83.988,0.0,2.734
42.4,4148.329,245.533,0.865,0.027,28.039,92.152,0.0,2.608
42.4,4150.594,240.976,0.898,0.027,31.222,93.745,0.0,2.71
42.4,4295.324,249.006,0.871,0.028,30.038,99.255,0.0,2.621
42.4,4023.901,240.628,0.873,0.028,29.025,88.476,0.0,2.712
42.4,4279.761,247.057,0.881,0.027,31.218,94.049,0.0,2.687
42.4,3804.854,232.417,0.885,0.025,28.212,88.451,0.0,2.648
42.4,4168.493,240.144,0.908,0.027,31.063,92.044,0.0,2.729
42.4,4177.892,241.156,0.903,0.024,32.017,89.702,0.0,2.727
42.4,4056.192,237.237,0.906,0.026,31.773,89.872,0.0,2.742
42.4,4384.244,250.625,0.877,0.025,32.181,97.227,0.0,2.708
42.4,4225.555,248.297,0.861,0.024,30.711,96.985,0.0,2.608
42.4,3488.92,220.568,0.901,0.033,27.395,80.916,0.0,2.64
42.4,4543.275,250.646,0.909,0.024,32.283,95.836,0.0,2.7
42.4,4311.627,248.445,0.878,0.022,30.649,97.52,0.0,2.642
42.4,4406.6,246.914,0.908,0.029,30.747,93.869,0.0,2.661
42.4,4441.789,248.46,0.904,0.022,31.33,95.453,0.0,2.685
42.4,4050.461,233.867,0.931,0.031,28.578,84.504,0.0,2.681
42.4,3937.828,230.845,0.929,0.026,29.605,83.585,0.0,2.717
42.4,4063.152,240.638,0.882,0.027,29.471,93.502,0.0,2.637
42.4,4093.963,238.774,0.902,0.027,31.123,91.874,0.0,2.689
42.4,4197.837,242.011,0.901,0.029,31.831,91.901,0.0,2.704
42.4,4160.866,241.301,0.898,0.022,28.508,89.16,0.0,2.677
42.4,4371.185,246.938,0.901,0.025,32.689,88.797,0.0,2.733
42.4,4315.629,249.03,0.874,0.024,30.858,97.247,0.0,2.686
42.4,3807.621,234.505,0.87,0.025,28.517,86.556,0.0,2.718
42.4,4053.985,236.738,0.909,0.029,29.825,88.466,0.0,2.681
42.4,4011.904,241.527,0.864,0.027,29.629,92.259,0.0,2.66
42.4,4523.715,251.692,0.897,0.027,30.342,97.568,0.0,2.659
42.4,4313.297,248.282,0.879,0.026,28.449,98.95,0.0,2.554
42.4,4401.341,248.213,0.898,0.023,32.845,95.337,0.0,2.745
42.4,4303.362,244.33,0.906,0.026,28.643,91.831,0.0,2.611
42.4,4097.799,244.278,0.863,0.024,28.183,98.034,0.0,2.532
42.4,4243.295,245.125,0.887,0.026,31.375,91.883,0.0,2.73
42.4,3808.505,230.659,0.9,0.028,30.339,85.85,0.0,2.71
42.4,4331.993,249.099,0.877,0.024,27.897,94.515,0.0,2.64
42.4,4305.201,246.345,0.891,0.023,31.407,96.356,0.0,2.667
42.4,4360.95,248.611,0.887,0.022,29.812,90.897,0.0,2.671
42.4,4197.08,243.535,0.889,0.025,29.384,93.625,0.0,2.61
42.4,4104.147,236.635,0.921,0.024,30.966,86.832,0.0,2.753
42.4,4060.636,244.347,0.855,0.026,28.911,95.397,0.0,2.618
42.4,4314.53,248.777,0.876,0.026,30.854,94.92,0.0,2.613
42.4,4122.264,242.311,0.882,0.027,29.655,95.586,0.0,2.608
42.4,3578.338,225.943,0.881,0.027,27.004,88.724,0.0,2.605
42.4,4056.605,242.822,0.865,0.025,27.663,92.592,0.0,2.637
42.4,4266.489,246.087,0.885,0.023,33.381,94.238,0.0,2.719
42.4,4243.38,243.409,0.9,0.024,30.585,93.631,0.0,2.665
42.4,4381.504,246.54,0.906,0.024,31.198,94.123,0.0,2.692
42.4,4399.216,245.627,0.916,0.026,30.041,92.328,0.0,2.684
42.4,4455.5,250.03,0.896,0.028,31.933,97.117,0.0,2.666
42.4,3981.687,242.252,0.853,0.024,30.742,93.466,0.0,2.686
42.4,3677.232,234.822,0.838,0.028,29.722,93.147,0.0,2.7
42.4,4460.971,247.692,0.914,0.024,30.547,93.749,0.0,2.677
42.4,4234.168,246.84,0.873,0.026,31.588,94.026,0.0,2.714
42.4,4442.641,248.948,0.901,0.025,32.279,94.871,0.0,2.694
42.4,4104.408,242.6,0.876,0.028,28.286,96.297,0.0,2.62
42.4,3680.272,228.727,0.884,0.028,28.091,88.731,0.0,2.627
42.4,4193.896,238.064,0.93,0.024,32.004,87.699,0.0,2.743
42.4,4395.705,248.365,0.895,0.025,31.949,91.941,0.0,2.754
42.4,4178.514,244.787,0.876,0.028,29.905,95.371,0.0,2.629
42.4,3890.834,235.234,0.884,0.025,31.583,85.014,0.0,2.795
42.4,3586.749,230.25,0.85,0.026,27.922,92.469,0.0,2.62
42.4,3793.789,233.966,0.871,0.026,29.653,89.555,0.0,2.678
42.4,4218.994,246.056,0.876,0.022,32.684,94.694,0.0,2.664
42.4,4180.565,241.073,0.904,0.026,30.817,89.495,0.0,2.713
42.4,4221.223,245.771,0.878,0.027,30.99,91.996,0.0,2.707
42.4,4213.815,241.618,0.907,0.026,29.837,90.0,0.0,2.669
42.4,4151.564,241.546,0.894,0.025,32.255,92.554,0.0,2.698
42.4,4321.954,249.613,0.872,0.024,29.536,93.772,0.0,2.656
42.4,4181.93,245.238,0.874,0.027,30.051,95.396,0.0,2.629
42.4,4314.545,246.436,0.893,0.023,29.677,95.373,0.0,2.661
42.4,4085.102,241.188,0.882,0.025,30.743,89.955,0.0,2.686
42.4,4276.815,246.871,0.882,0.03,30.69,92.954,0.0,2.677
42.4,4115.957,241.585,0.886,0.026,29.715,91.018,0.0,2.685
42.4,4381.223,250.648,0.876,0.026,32.086,97.353,0.0,2.681
42.4,4297.683,246.447,0.889,0.024,30.415,95.663,0.0,2.686
42.4,4013.396,235.83,0.907,0.027,31.081,86.122,0.0,2.716
42.4,3615.307,223.143,0.912,0.028,28.849,81.064,0.0,2.75
42.4,4576.617,252.072,0.905,0.028,33.3,97.452,0.0,2.684
42.4,4457.735,249.939,0.897,0.027,30.949,94.486,0.0,2.657
42.4,4020.352,241.958,0.863,0.024,28.143,94.327,0.0,2.61
42.4,4490.655,250.905,0.896,0.021,30.986,93.835,0.0,2.673
42.4,4223.962,245.235,0.883,0.025,30.385,93.572,0.0,2.666
42.4,4378.588,247.773,0.896,0.024,29.708,94.185,0.0,2.681
42.4,4260.533,247.531,0.874,0.026,33.163,98.875,0.0,2.651
42.4,4302.349,247.56,0.882,0.026,30.299,97.588,0.0,2.63
42.6,3880.83,232.846,0.899,0.029,29.638,90.222,0.0,2.671
42.6,4362.018,246.524,0.902,0.027,32.12,94.394,0.0,2.723
42.6,4532.59,253.003,0.89,0.028,29.234,97.721,0.0,2.609
42.6,4116.919,245.143,0.861,0.025,30.559,93.425,0.0,2.717
42.6,4228.179,245.288,0.883,0.028,31.831,95.077,0.0,2.686
42.6,4170.64,242.809,0.889,0.028,29.57,93.329,0.0,2.646
42.6,4301.119,246.954,0.886,0.027,31.73,97.186,0.0,2.699
42.6,3965.425,240.429,0.862,0.026,29.05,93.389,0.0,2.606
42.6,4586.741,252.205,0.906,0.03,30.488,97.289,0.0,2.638
42.6,4248.524,251.807,0.842,0.03,29.23,99.221,0.0,2.588
42.6,4362.727,246.313,0.904,0.026,30.308,91.834,0.0,2.671
42.6,4092.757,239.737,0.895,0.024,29.651,91.912,0.0,2.648
42.6,4252.791,241.769,0.914,0.023,32.963,87.786,0.0,2.799
42.6,4647.387,254.685,0.9,0.025,34.597,96.62,0.0,2.717
42.6,3908.81,238.938,0.86,0.025,28.651,94.069,0.0,2.605
42.6,4266.38,239.018,0.938,0.029,32.038,86.524,0.0,2.731
42.6,4363.618,251.939,0.864,0.021,32.651,100.946,0.0,2.636
42.6,4268.756,241.128,0.923,0.027,31.308,89.936,0.0,2.708
42.6,4524.835,254.103,0.881,0.025,34.684,98.069,0.0,2.759
42.6,4116.957,244.535,0.865,0.027,27.525,90.41,0.0,2.645
42.6,4449.612,247.65,0.912,0.025,29.563,90.225,0.0,2.695
42.6,4268.539,245.268,0.892,0.028,30.027,94.22,0.0,2.648
42.6,4290.97,245.089,0.898,0.024,31.095,92.451,0.0,2.706
42.6,4561.17,252.608,0.898,0.023,32.349,95.79,0.0,2.669
42.6,4239.615,242.703,0.904,0.021,32.38,90.835,0.0,2.746
42.6,4235.203,242.073,0.908,0.022,29.848,91.211,0.0,2.676
42.6,4259.291,245.432,0.889,0.024,31.698,93.932,0.0,2.676
42.6,4184.096,244.5,0.88,0.027,30.173,92.6,0.0,2.674
42.6,4528.247,248.235,0.923,0.024,30.38,92.404,0.0,2.71
42.6,4280.855,243.129,0.91,0.026,32.229,90.327,0.0,2.709
42.6,4457.423,248.678,0.906,0.025,31.66,92.684,0.0,2.705
42.6,4019.854,235.707,0.909,0.025,31.161,85.894,0.0,2.713
42.6,4463.668,254.158,0.868,0.026,30.516,99.144,0.0,2.642
42.6,4210.579,246.49,0.871,0.029,31.032,95.331,0.0,2.674
42.6,4524.289,251.135,0.901,0.026,32.399,95.54,0.0,2.674
42.6,4235.614,245.667,0.882,0.029,31.371,95.757,0.0,2.693
42.6,4513.057,255.289,0.87,0.028,31.68,99.237,0.0,2.66
42.6,4371.806,250.627,0.875,0.022,33.727,97.721,0.0,2.743
42.6,4240.497,243.047,0.902,0.026,31.331,89.657,0.0,2.745
42.6,4234.662,247.689,0.867,0.027,30.545,98.904,0.0,2.613
42.6,4288.302,243.194,0.911,0.028,29.637,91.723,0.0,2.693
42.6,4609.032,251.412,0.916,0.029,30.725,93.511,0.0,2.67
42.6,4225.985,245.81,0.879,0.03,31.665,95.298,0.0,2.689
42.6,4533.32,248.466,0.923,0.031,30.031,89.336,0.0,2.685
42.6,4330.051,248.369,0.882,0.024,31.997,96.716,0.0,2.718
42.6,4575.495,250.215,0.918,0.024,30.481,92.732,0.0,2.704
42.6,4285.55,244.484,0.901,0.028,33.217,93.327,0.0,2.705
42.6,4361.371,246.481,0.902,0.027,30.31,92.555,0.0,2.66
42.6,4109.583,239.087,0.903,0.027,30.398,88.766,0.0,2.677
42.6,4264.33,245.825,0.887,0.029,31.22,95.397,0.0,2.643
42.6,4275.124,245.588,0.891,0.026,31.848,95.639,0.0,2.7
42.6,4164.592,243.303,0.884,0.03,29.556,92.181,0.0,2.672
42.6,4289.007,249.316,0.867,0.025,31.036,97.746,0.0,2.628
42.6,4134.582,248.031,0.845,0.024,31.322,98.245,0.0,2.67
42.6,3651.92,237.404,0.814,0.031,25.215,94.043,0.0,2.503
42.6,4134.837,238.328,0.915,0.026,31.586,86.883,0.0,2.755
42.6,4117.542,244.608,0.865,0.022,30.795,97.0,0.0,2.639
42.6,4245.433,244.072,0.896,0.024,32.944,91.922,0.0,2.762
42.6,4456.537,247.892,0.911,0.024,29.996,91.842,0.0,2.668
42.6,4586.003,253.893,0.894,0.025,31.452,95.796,0.0,2.695
42.6,4195.117,245.344,0.876,0.026,30.167,94.02,0.0,2.673
42.6,4174.99,244.98,0.874,0.028,31.69,92.235,0.0,2.69
42.6,4196.342,239.285,0.921,0.029,28.288,83.626,0.0,2.713
42.6,4214.7,241.249,0.91,0.025,28.923,86.46,0.0,2.697
42.6,4629.794,253.582,0.905,0.027,33.528,99.128,0.0,2.697
42.6,4506.458,252.129,0.891,0.027,32.776,97.634,0.0,2.689
42.6,4704.579,254.79,0.911,0.025,32.13,94.874,0.0,2.678
42.6,3873.382,230.6,0.915,0.026,30.246,87.288,0.0,2.711
42.6,4526.367,249.77,0.912,0.023,29.458,95.311,0.0,2.664
42.6,4370.99,246.977,0.9,0.024,29.83,95.356,0.0,2.654
42.6,4348.029,246.119,0.902,0.024,32.553,95.333,0.0,2.693
42.6,4219.546,241.118,0.912,0.027,30.024,85.567,0.0,2.735
42.6,4063.185,248.204,0.829,0.028,27.158,95.946,0.0,2.614
42.6,4536.5,249.005,0.919,0.026,32.75,95.063,0.0,2.711
42.6,4421.458,248.437,0.9,0.026,31.168,92.444,0.0,2.729
42.6,4247.834,245.981,0.882,0.028,31.382,95.695,0.0,2.696
42.6,4196.754,246.803,0.866,0.025,30.357,95.472,0.0,2.674
42.6,4252.943,244.387,0.895,0.024,30.838,90.78,0.0,2.706
42.6,4253.386,241.889,0.914,0.023,31.392,90.674,0.0,2.732
42.6,4226.432,248.525,0.86,0.022,34.086,100.75,0.0,2.668
42.6,4240.397,252.367,0.837,0.026,30.932,95.99,0.0,2.683
42.6,4135.952,238.535,0.913,0.031,29.067,89.163,0.0,2.663
42.6,4202.605,249.858,0.846,0.025,29.849,100.803,0.0,2.567
42.6,4346.825,244.518,0.914,0.027,28.883,89.422,0.0,2.654
42.6,4611.009,250.75,0.922,0.027,31.525,92.837,0.0,2.71
42.6,4028.852,242.545,0.861,0.026,29.929,97.086,0.0,2.62
42.6,4443.011,250.239,0.892,0.026,32.133,95.332,0.0,2.704
42.6,4053.378,244.32,0.853,0.029,30.277,98.543,0.0,2.601
42.6,4507.817,249.362,0.911,0.026,32.539,93.572,0.0,2.736
42.6,4338.164,246.995,0.894,0.026,31.217,96.19,0.0,2.68
42.6,4244.608,247.501,0.871,0.024,30.176,95.448,0.0,2.649
42.6,4008.213,238.377,0.886,0.02,30.735,86.854,0.0,2.741
42.6,4286.096,248.141,0.875,0.024,32.836,98.781,0.0,2.689
42.6,4651.339,256.202,0.89,0.025,30.279,98.265,0.0,2.669
42.6,4342.166,253.054,0.852,0.026,30.597,97.099,0.0,2.67
42.6,3882.712,236.483,0.872,0.027,30.351,90.0,0.0,2.716
42.6,4172.732,246.47,0.863,0.027,33.691,98.271,0.0,2.711
42.6,4147.883,248.839,0.842,0.027,27.619,95.288,0.0,2.6
42.6,4336.162,245.124,0.907,0.022,32.901,91.924,0.0,2.74
42.6,4379.861,250.617,0.876,0.022,30.17,96.15,0.0,2.666
42.8,4539.068,253.43,0.888,0.03,32.655,99.231,0.0,2.68
42.8,4170.154,244.279,0.878,0.022,31.527,90.447,0.0,2.749
42.8,4449.867,250.349,0.892,0.025,33.803,95.711,0.0,2.704
42.8,3680.299,237.816,0.818,0.026,28.428,88.453,0.0,2.649
42.8,3943.434,234.386,0.902,0.026,29.111,90.012,0.0,2.651
42.8,4180.425,248.635,0.85,0.028,31.287,100.845,0.0,2.646
42.8,4797.936,258.627,0.901,0.024,33.611,97.618,0.0,2.7
42.8,4491.758,250.016,0.903,0.023,29.695,91.259,0.0,2.692
42.8,4441.91,253.136,0.871,0.021,31.126,94.03,0.0,2.703
42.8,4297.366,249.42,0.868,0.027,29.973,94.481,0.0,2.653
42.8,4277.517,243.795,0.904,0.029,30.748,93.565,0.0,2.677
42.8,4211.847,240.615,0.914,0.028,30.832,90.297,0.0,2.718
42.8,4514.961,252.704,0.888,0.026,30.816,97.408,0.0,2.641
42.8,4391.527,246.3,0.91,0.024,31.414,93.69,0.0,2.654
42.8,4368.875,247.471,0.896,0.024,30.158,93.629,0.0,2.645
42.8,4441.922,250.763,0.888,0.024,31.724,97.179,0.0,2.657
42.8,4296.932,250.519,0.86,0.028,31.82,98.771,0.0,2.689
42.8,4288.785,246.271,0.889,0.026,31.557,92.21,0.0,2.718
42.8,4021.228,238.787,0.886,0.027,30.443,93.594,0.0,2.676
42.8,3920.646,245.051,0.82,0.028,32.261,94.421,0.0,2.691
42.8,4239.246,246.212,0.879,0.026,30.919,95.198,0.0,2.68
42.8,4552.365,253.888,0.887,0.023,31.042,98.901,0.0,2.601
42.8,4649.53,251.961,0.92,0.026,29.979,93.952,0.0,2.686
42.8,4375.527,244.471,0.92,0.025,31.383,92.026,0.0,2.699
42.8,4320.124,249.668,0.871,0.026,31.075,96.426,0.0,2.676
42.8,4558.421,254.631,0.883,0.021,33.587,100.771,0.0,2.678
42.8,4453.366,249.006,0.903,0.025,30.131,92.346,0.0,2.685
42.8,4122.598,242.183,0.883,0.024,28.205,87.498,0.0,2.67
42.8,4232.073,246.713,0.874,0.024,31.591,97.854,0.0,2.676
42.8,4369.823,249.155,0.885,0.025,32.105,96.678,0.0,2.694
42.8,4486.76,253.432,0.878,0.025,31.683,99.384,0.0,2.603
42.8,3611.651,231.847,0.844,0.024,29.266,91.346,0.0,2.677
42.8,4558.997,252.79,0.897,0.024,31.522,97.53,0.0,2.645
