true_angle,convex_hull_area,convex_hull_perimeter,circularity,photon_density,mean_pairwise_distance,max_pairwise_distance,min_pairwise_distance,pairwise_entropy
23.2,6.805,9.595,0.929,17.487,1.216,3.382,0.0,2.747
23.2,6.847,9.56,0.941,17.526,1.135,3.26,0.0,2.751
23.2,6.547,9.364,0.938,21.078,1.05,3.193,0.0,2.699
23.2,6.632,9.377,0.948,21.109,1.208,3.206,0.0,2.811
23.2,6.483,9.463,0.91,18.356,1.096,3.386,0.0,2.664
23.2,6.102,9.044,0.937,18.191,1.142,3.028,0.0,2.77
23.2,6.185,9.085,0.942,17.624,1.096,3.154,0.0,2.726
23.2,6.454,9.301,0.938,20.297,1.186,3.254,0.0,2.742
23.2,6.467,9.484,0.903,17.475,1.141,3.337,0.0,2.695
23.6,6.953,9.575,0.953,19.704,1.165,3.398,0.0,2.688
23.6,6.434,9.465,0.902,17.874,1.144,3.494,0.0,2.661
23.6,6.774,9.479,0.947,18.306,1.163,3.308,0.0,2.753
23.6,6.726,9.479,0.941,18.139,1.174,3.282,0.0,2.758
23.6,6.6,9.518,0.916,20.606,1.132,3.418,0.0,2.669
23.6,6.714,9.433,0.948,17.129,1.255,3.268,0.0,2.788
23.6,6.513,9.473,0.912,17.351,1.254,3.385,0.0,2.785
23.6,7.048,9.687,0.944,18.304,1.16,3.418,0.0,2.713
23.6,6.774,9.496,0.944,19.635,1.149,3.311,0.0,2.722
23.6,6.722,9.415,0.953,18.745,1.202,3.176,0.0,2.8
23.6,5.952,8.961,0.932,18.144,1.05,3.151,0.0,2.702
23.6,6.763,9.517,0.938,16.265,1.08,3.342,0.0,2.728
23.6,7.126,9.766,0.939,18.102,1.13,3.329,0.0,2.754
23.6,5.93,9.033,0.913,18.382,1.093,3.207,0.0,2.681
23.6,7.025,9.695,0.939,15.515,1.171,3.379,0.0,2.775
23.6,6.811,9.597,0.929,16.884,1.168,3.354,0.0,2.765
23.6,5.792,8.838,0.932,20.545,1.141,3.119,0.0,2.739
23.6,6.394,9.264,0.936,21.271,1.07,3.146,0.0,2.745
23.6,6.585,9.428,0.931,16.552,1.128,3.207,0.0,2.738
23.6,7.223,9.817,0.942,20.075,1.202,3.496,0.0,2.717
23.6,6.339,9.212,0.939,18.772,1.042,3.227,0.0,2.656
23.6,6.71,9.482,0.938,17.288,1.141,3.357,0.0,2.74
23.6,5.74,8.742,0.944,19.165,1.004,2.888,0.0,2.755
23.6,6.927,9.643,0.936,16.89,1.162,3.495,0.0,2.7
23.6,6.626,9.483,0.926,19.921,1.112,3.302,0.0,2.709
23.6,6.924,9.656,0.933,18.632,1.165,3.49,0.0,2.691
23.6,6.356,9.305,0.923,16.676,1.23,3.216,0.0,2.8
23.6,6.103,9.092,0.928,19.171,1.075,3.099,0.0,2.742
23.6,6.974,9.691,0.933,17.351,1.24,3.454,0.0,2.755
23.6,6.437,9.197,0.956,22.681,1.048,3.175,0.0,2.706
23.6,6.833,9.523,0.947,15.952,1.201,3.31,0.0,2.79
23.6,6.585,9.367,0.943,18.679,1.165,3.217,0.0,2.772
23.6,6.462,9.315,0.936,19.652,1.217,3.361,0.0,2.742
23.6,6.691,9.561,0.92,17.188,1.119,3.391,0.0,2.74
23.6,6.418,9.321,0.928,20.256,1.092,3.184,0.0,2.738
23.6,6.895,9.578,0.944,17.549,1.184,3.471,0.0,2.706
23.6,5.033,8.361,0.905,27.219,1.032,2.833,0.0,2.765
23.6,6.651,9.503,0.925,17.141,1.177,3.315,0.0,2.727
23.6,6.496,9.296,0.945,21.553,1.169,3.294,0.0,2.752
23.6,6.536,9.311,0.947,19.736,1.166,3.185,0.0,2.775
23.6,7.119,9.699,0.951,15.873,1.146,3.414,0.0,2.733
23.6,6.768,9.495,0.943,17.138,1.136,3.23,0.0,2.741
23.6,6.865,9.536,0.949,17.335,1.137,3.344,0.0,2.738
23.6,7.041,9.729,0.935,18.464,1.103,3.498,0.0,2.688
23.6,6.907,9.627,0.937,16.94,1.115,3.48,0.0,2.658
23.6,7.257,9.778,0.954,18.05,1.156,3.411,0.0,2.724
23.6,6.426,9.293,0.935,20.232,1.137,3.282,0.0,2.705
23.6,6.332,9.246,0.931,18.161,1.109,3.161,0.0,2.725
23.6,6.954,9.689,0.931,16.681,1.182,3.37,0.0,2.733
23.6,6.526,9.467,0.915,17.621,1.165,3.449,0.0,2.712
23.6,6.306,9.304,0.916,18.711,1.11,3.147,0.0,2.739
23.6,5.557,8.911,0.879,19.615,1.001,3.397,0.0,2.6
23.6,7.058,9.706,0.941,17.993,1.204,3.456,0.0,2.756
23.6,6.218,9.232,0.917,17.369,1.076,3.308,0.0,2.676
23.6,6.556,9.386,0.935,17.999,1.226,3.36,0.0,2.753
23.6,6.67,9.485,0.932,18.591,1.148,3.216,0.0,2.78
23.6,6.25,9.132,0.942,16.96,1.068,3.178,0.0,2.742
23.6,6.513,9.491,0.909,19.344,1.09,3.351,0.0,2.71
23.6,6.583,9.322,0.952,18.532,1.196,3.263,0.0,2.78
23.6,6.088,9.186,0.907,23.654,0.988,3.319,0.0,2.629
23.6,6.448,9.326,0.932,18.457,1.067,3.235,0.0,2.716
23.6,6.253,9.259,0.917,20.63,1.2,3.404,0.0,2.72
23.6,6.476,9.379,0.925,19.765,1.139,3.164,0.0,2.755
23.6,6.469,9.352,0.929,19.169,1.089,3.247,0.0,2.7
23.6,6.832,9.572,0.937,16.979,1.09,3.292,0.0,2.711
23.6,6.885,9.55,0.949,18.737,1.187,3.399,0.0,2.767
23.6,6.98,9.615,0.949,20.202,1.142,3.253,0.0,2.747
23.6,6.611,9.408,0.939,18.908,1.107,3.373,0.0,2.708
23.6,6.112,9.27,0.894,21.76,1.099,3.406,0.0,2.652
23.6,6.459,9.358,0.927,21.675,1.145,3.243,0.0,2.738
23.6,7.154,9.706,0.954,21.945,1.148,3.31,0.0,2.713
23.6,6.621,9.463,0.929,12.839,1.267,3.404,0.0,2.76
23.6,6.479,9.361,0.929,18.368,1.141,3.403,0.0,2.724
23.6,6.551,9.398,0.932,19.538,1.115,3.363,0.0,2.692
23.6,6.733,9.547,0.928,16.931,1.175,3.31,0.0,2.772
23.6,6.798,9.577,0.931,19.565,1.149,3.263,0.0,2.742
23.6,5.818,8.848,0.934,18.22,1.077,3.012,0.0,2.735
23.6,6.839,9.507,0.951,19.155,1.196,3.305,0.0,2.784
23.6,5.405,8.529,0.934,21.645,1.064,2.916,0.0,2.775
23.6,6.611,9.36,0.948,19.816,1.139,3.331,0.0,2.734
23.6,6.525,9.371,0.934,18.851,1.079,3.245,0.0,2.725
23.6,6.86,9.63,0.93,18.513,1.097,3.413,0.0,2.685
23.6,6.862,9.61,0.934,17.342,1.072,3.275,0.0,2.7
23.6,7.04,9.746,0.931,18.039,1.188,3.429,0.0,2.753
23.6,6.668,9.512,0.926,22.045,1.148,3.466,0.0,2.688
23.6,6.823,9.602,0.93,19.787,1.134,3.277,0.0,2.735
23.6,6.772,9.527,0.938,18.605,1.102,3.334,0.0,2.7
23.6,5.91,9.019,0.913,20.643,1.076,3.142,0.0,2.703
23.6,6.456,9.432,0.912,20.29,1.101,3.294,0.0,2.677
23.6,6.939,9.616,0.943,18.735,1.037,3.318,0.0,2.654
23.6,6.614,9.519,0.917,20.564,1.074,3.336,0.0,2.713
23.6,6.868,9.601,0.936,18.491,1.151,3.295,0.0,2.762
23.6,6.512,9.455,0.915,19.657,0.919,3.262,0.0,2.598
23.6,6.916,9.58,0.947,18.362,1.22,3.31,0.0,2.769
23.6,6.251,9.196,0.929,19.838,1.07,3.218,0.0,2.711
23.6,6.528,9.436,0.921,19.455,1.08,3.392,0.0,2.651
23.6,6.265,9.303,0.91,18.037,1.186,3.282,0.0,2.775
23.6,6.396,9.204,0.949,19.073,1.203,3.262,0.0,2.769
23.6,6.359,9.304,0.923,20.759,1.145,3.363,0.0,2.687
23.6,6.79,9.444,0.957,15.907,1.168,3.219,0.0,2.778
23.0,6.84,9.495,0.953,17.983,1.144,3.307,0.0,2.748
23.0,6.48,9.159,0.971,19.598,1.204,3.092,0.0,2.798
23.0,6.56,9.294,0.954,21.494,1.127,3.185,0.0,2.736
23.0,6.641,9.499,0.925,18.369,1.223,3.41,0.0,2.771
23.0,6.735,9.458,0.946,17.373,1.19,3.349,0.0,2.754
23.0,6.569,9.303,0.954,20.55,1.146,3.178,0.0,2.759
23.0,6.267,9.11,0.949,18.032,1.206,3.11,0.0,2.787
23.0,6.428,9.385,0.917,16.491,1.102,3.281,0.0,2.748
23.0,5.907,9.061,0.904,21.84,1.135,3.237,0.0,2.726
23.0,6.541,9.346,0.941,17.735,1.161,3.342,0.0,2.718
23.0,6.413,9.409,0.91,20.27,1.167,3.369,0.0,2.708
23.0,5.814,8.753,0.953,20.985,1.022,3.026,0.0,2.713
23.0,6.204,9.21,0.919,20.311,1.117,3.272,0.0,2.721
23.0,5.969,9.057,0.915,20.94,1.083,3.07,0.0,2.744
23.0,6.55,9.341,0.943,20.304,1.052,3.25,0.0,2.695
23.0,6.711,9.439,0.947,17.733,1.032,3.182,0.0,2.74
23.0,6.368,9.246,0.936,19.315,1.141,3.259,0.0,2.752
23.0,6.325,9.191,0.941,19.13,1.247,3.151,0.0,2.801
23.0,6.661,9.457,0.936,17.415,1.273,3.272,0.0,2.805
23.0,6.564,9.368,0.94,19.348,1.108,3.367,0.0,2.712
23.0,6.666,9.393,0.949,16.202,1.142,3.227,0.0,2.785
23.0,6.737,9.505,0.937,15.14,1.218,3.335,0.0,2.757
23.0,7.061,9.626,0.958,17.702,1.146,3.302,0.0,2.733
23.0,6.279,9.268,0.919,17.997,1.146,3.36,0.0,2.732
23.0,6.217,9.168,0.929,17.694,1.109,3.181,0.0,2.734
23.0,6.386,9.401,0.908,17.382,1.141,3.321,0.0,2.718
23.0,6.371,9.203,0.945,17.894,1.096,3.183,0.0,2.721
23.0,6.561,9.448,0.924,17.527,1.083,3.413,0.0,2.66
23.0,6.771,9.457,0.952,19.051,1.156,3.187,0.0,2.79
23.0,6.425,9.367,0.92,20.854,1.104,3.264,0.0,2.731
23.0,6.473,9.177,0.966,22.247,1.124,3.141,0.0,2.766
23.0,5.488,8.698,0.912,20.589,1.094,3.084,0.0,2.714
23.0,6.263,9.38,0.895,21.715,1.123,3.412,0.0,2.661
23.0,6.526,9.358,0.936,15.17,1.167,3.302,0.0,2.746
23.0,6.488,9.343,0.934,18.804,1.099,3.219,0.0,2.733
23.0,5.92,9.046,0.909,19.255,1.094,3.213,0.0,2.753
23.0,6.483,9.288,0.944,15.734,1.174,3.34,0.0,2.744
23.0,6.392,9.329,0.923,18.461,1.087,3.259,0.0,2.726
23.0,6.142,9.179,0.916,20.026,1.041,3.252,0.0,2.657
23.0,6.686,9.46,0.939,15.554,1.169,3.22,0.0,2.753
23.0,6.375,9.225,0.941,19.766,1.101,3.161,0.0,2.733
23.0,6.212,9.149,0.933,20.123,1.145,3.333,0.0,2.71
23.0,6.801,9.553,0.937,20.584,1.057,3.319,0.0,2.678
23.0,6.921,9.597,0.944,20.084,1.198,3.407,0.0,2.741
23.0,6.388,9.195,0.949,18.004,1.119,3.09,0.0,2.752
23.0,6.481,9.27,0.948,19.904,1.062,3.279,0.0,2.661
23.0,6.618,9.462,0.929,19.038,1.052,3.298,0.0,2.672
23.0,6.735,9.429,0.952,20.935,1.155,3.319,0.0,2.744
23.0,5.812,9.005,0.901,17.894,1.094,3.342,0.0,2.679
23.0,6.259,9.398,0.89,18.692,1.079,3.416,0.0,2.713
23.0,5.663,8.842,0.91,22.072,1.04,3.117,0.0,2.729
23.0,6.217,9.143,0.935,20.427,1.025,3.157,0.0,2.689
23.0,6.481,9.315,0.939,16.51,1.161,3.317,0.0,2.741
23.0,6.772,9.543,0.934,19.049,1.15,3.31,0.0,2.705
23.0,6.183,9.127,0.933,21.835,0.982,3.267,0.0,2.662
23.0,6.455,9.281,0.942,19.986,1.016,3.36,0.0,2.657
23.0,6.458,9.397,0.919,19.51,1.129,3.247,0.0,2.744
23.0,6.117,8.958,0.958,21.089,1.055,3.039,0.0,2.745
23.0,6.29,9.326,0.909,20.507,1.207,3.351,0.0,2.717
23.0,6.643,9.433,0.938,17.009,1.103,3.412,0.0,2.685
23.0,6.347,9.146,0.954,20.638,1.007,3.111,0.0,2.684
23.0,6.583,9.422,0.932,17.317,1.078,3.414,0.0,2.698
23.0,6.331,9.144,0.952,20.533,1.072,3.086,0.0,2.721
23.0,6.965,9.661,0.938,18.377,1.201,3.455,0.0,2.732
23.0,6.603,9.475,0.924,18.628,1.055,3.35,0.0,2.68
23.0,7.182,9.706,0.958,17.961,1.216,3.397,0.0,2.742
23.0,6.675,9.377,0.954,22.323,1.142,3.273,0.0,2.748
23.0,6.371,9.191,0.948,15.852,1.108,3.13,0.0,2.743
23.0,6.1,9.123,0.921,20.821,1.07,3.185,0.0,2.705
23.0,6.837,9.5,0.952,19.745,1.131,3.317,0.0,2.705
23.0,5.809,9.001,0.901,19.798,1.186,3.364,0.0,2.699
23.0,5.595,8.88,0.892,18.411,1.0,3.162,0.0,2.637
23.0,6.362,9.17,0.951,18.075,1.188,3.105,0.0,2.784
23.0,6.83,9.548,0.941,17.277,1.21,3.329,0.0,2.758
23.0,6.093,9.025,0.94,20.844,1.083,3.257,0.0,2.683
23.0,6.876,9.603,0.937,20.651,1.13,3.421,0.0,2.695
23.0,6.199,9.297,0.901,21.938,1.103,3.355,0.0,2.66
23.0,6.741,9.393,0.96,18.692,1.214,3.258,0.0,2.789
23.0,6.455,9.348,0.928,16.575,1.181,3.372,0.0,2.719
23.0,6.113,9.185,0.911,20.612,1.158,3.343,0.0,2.747
23.0,6.061,9.016,0.937,18.972,1.075,3.16,0.0,2.746
23.0,6.179,9.25,0.908,18.772,1.139,3.357,0.0,2.723
23.0,6.741,9.44,0.951,16.911,1.171,3.269,0.0,2.749
23.0,6.271,9.211,0.929,17.063,1.119,3.302,0.0,2.71
23.0,6.61,9.339,0.952,21.179,1.04,3.225,0.0,2.679
23.0,5.865,8.906,0.929,20.121,1.04,3.033,0.0,2.7
23.0,6.861,9.509,0.954,17.343,1.187,3.275,0.0,2.788
23.0,6.636,9.442,0.935,19.137,1.112,3.269,0.0,2.719
23.0,5.448,8.633,0.919,20.558,1.011,2.963,0.0,2.712
23.0,6.514,9.344,0.938,17.501,1.12,3.198,0.0,2.753
23.0,6.73,9.444,0.948,20.653,1.186,3.258,0.0,2.769
23.0,6.881,9.579,0.942,15.985,1.176,3.292,0.0,2.808
23.0,6.174,9.338,0.89,17.977,1.128,3.279,0.0,2.718
23.0,6.372,9.318,0.922,17.577,1.091,3.401,0.0,2.683
23.0,6.306,9.172,0.942,19.189,1.132,3.205,0.0,2.716
23.0,6.66,9.462,0.935,18.468,1.176,3.346,0.0,2.755
23.0,6.24,9.2,0.926,18.59,1.116,3.241,0.0,2.716
23.0,6.823,9.534,0.943,17.735,1.25,3.263,0.0,2.787
23.0,5.779,9.082,0.88,20.247,0.941,3.183,0.0,2.631
23.0,6.321,9.087,0.962,17.877,1.141,3.184,0.0,2.766
23.4,6.591,9.48,0.922,18.966,1.175,3.37,0.0,2.746
23.4,6.396,9.343,0.921,18.606,1.173,3.319,0.0,2.738
23.4,6.58,9.355,0.945,17.781,1.19,3.248,0.0,2.78
23.4,6.773,9.522,0.939,20.079,1.137,3.412,0.0,2.719
23.4,6.172,9.136,0.929,19.281,1.102,3.35,0.0,2.694
23.4,6.524,9.357,0.936,21.154,1.094,3.344,0.0,2.671
23.4,6.934,9.562,0.953,18.17,1.163,3.311,0.0,2.728
23.4,6.519,9.419,0.923,15.8,1.208,3.337,0.0,2.761
23.4,6.325,9.281,0.923,18.023,1.145,3.257,0.0,2.71
23.4,6.744,9.498,0.939,19.127,1.12,3.31,0.0,2.708
23.4,6.282,9.135,0.946,20.218,1.102,3.111,0.0,2.754
23.4,6.575,9.383,0.938,17.185,1.145,3.195,0.0,2.757
23.4,6.824,9.489,0.952,19.344,1.145,3.165,0.0,2.776
23.4,6.482,9.361,0.93,20.056,1.127,3.321,0.0,2.704
23.4,6.164,9.114,0.932,16.711,1.144,3.322,0.0,2.715
23.4,5.673,8.747,0.932,22.741,1.002,3.084,0.0,2.688
23.4,6.932,9.601,0.945,19.329,1.116,3.451,0.0,2.672
23.4,6.333,9.281,0.924,20.211,1.087,3.35,0.0,2.675
23.4,6.322,9.188,0.941,20.087,1.022,3.131,0.0,2.684
23.4,6.455,9.281,0.942,18.589,1.083,3.106,0.0,2.755
23.4,6.85,9.549,0.944,18.102,1.247,3.363,0.0,2.759
23.4,6.681,9.474,0.935,16.466,1.203,3.283,0.0,2.745
23.4,6.409,9.283,0.935,17.787,1.166,3.292,0.0,2.753
23.4,6.952,9.523,0.963,15.104,1.228,3.209,0.0,2.82
23.4,6.853,9.549,0.945,17.364,1.155,3.37,0.0,2.698
23.4,6.653,9.436,0.939,16.533,1.231,3.368,0.0,2.751
23.4,6.784,9.576,0.93,17.835,1.181,3.359,0.0,2.744
23.4,6.941,9.543,0.958,18.731,1.227,3.192,0.0,2.822
23.4,6.963,9.599,0.95,20.824,1.051,3.332,0.0,2.681
23.4,6.226,9.322,0.9,19.918,1.098,3.231,0.0,2.731
23.4,7.173,9.712,0.956,19.098,1.217,3.335,0.0,2.747
23.4,7.013,9.588,0.959,16.399,1.074,3.317,0.0,2.701
23.4,6.672,9.412,0.946,15.738,1.178,3.224,0.0,2.774
23.4,6.772,9.516,0.94,17.425,1.152,3.346,0.0,2.685
23.4,7.029,9.582,0.962,18.779,1.243,3.308,0.0,2.799
23.4,6.425,9.427,0.909,17.9,1.151,3.366,0.0,2.732
23.4,6.74,9.432,0.952,20.326,1.187,3.256,0.0,2.791
23.4,5.636,8.743,0.927,22.358,0.977,2.973,0.0,2.69
23.4,6.472,9.334,0.933,18.851,1.199,3.143,0.0,2.801
23.4,6.78,9.59,0.926,19.175,1.002,3.355,0.0,2.632
23.4,6.338,9.134,0.955,20.039,1.024,3.114,0.0,2.697
23.4,6.644,9.554,0.915,20.318,1.117,3.422,0.0,2.671
23.4,6.798,9.579,0.931,17.212,1.165,3.34,0.0,2.701
23.4,6.788,9.548,0.936,19.004,1.077,3.355,0.0,2.661
23.4,5.983,9.264,0.876,21.56,1.162,3.467,0.0,2.701
23.4,6.813,9.587,0.932,20.11,1.147,3.421,0.0,2.731
23.4,6.551,9.353,0.941,17.402,1.168,3.316,0.0,2.747
23.4,6.099,9.09,0.928,20.658,1.019,3.262,0.0,2.668
23.4,6.55,9.225,0.967,20.611,1.106,3.142,0.0,2.756
23.4,6.492,9.513,0.901,15.713,1.114,3.362,0.0,2.711
23.4,5.435,8.654,0.912,22.261,0.963,3.101,0.0,2.634
23.4,6.294,9.154,0.944,20.655,1.088,3.224,0.0,2.7
23.4,7.075,9.629,0.959,17.668,1.145,3.295,0.0,2.735
23.4,6.05,8.946,0.95,18.843,0.998,3.053,0.0,2.689
23.4,6.489,9.428,0.917,16.181,1.008,3.413,0.0,2.619
23.4,6.857,9.492,0.956,18.376,1.212,3.293,0.0,2.755
23.4,6.195,9.112,0.938,21.793,1.016,3.113,0.0,2.684
23.4,6.896,9.594,0.942,20.446,1.192,3.373,0.0,2.739
23.4,5.934,9.088,0.903,20.39,1.049,3.232,0.0,2.657
23.4,6.095,9.161,0.913,20.674,1.136,3.219,0.0,2.734
23.4,6.674,9.458,0.937,18.281,1.098,3.338,0.0,2.652
23.4,5.783,8.916,0.914,22.478,1.007,3.222,0.0,2.662
23.4,6.066,8.92,0.958,15.497,1.123,2.966,0.0,2.805
23.4,6.163,9.137,0.928,18.659,1.105,3.206,0.0,2.744
23.4,6.743,9.579,0.924,21.208,1.079,3.438,0.0,2.661
23.4,6.89,9.509,0.958,17.851,1.059,3.343,0.0,2.674
23.4,6.777,9.543,0.935,21.542,1.115,3.294,0.0,2.721
23.4,6.9,9.544,0.952,18.697,1.162,3.212,0.0,2.783
23.4,6.346,9.287,0.925,20.487,1.119,3.273,0.0,2.673
23.4,6.922,9.577,0.948,17.914,1.159,3.333,0.0,2.741
23.4,6.153,9.101,0.934,20.152,1.064,3.178,0.0,2.685
23.4,6.677,9.502,0.929,20.069,1.106,3.252,0.0,2.691
23.4,6.584,9.356,0.945,21.871,1.105,3.297,0.0,2.715
23.4,5.992,9.047,0.92,17.023,1.041,3.057,0.0,2.744
23.4,6.397,9.298,0.93,20.947,1.03,3.227,0.0,2.675
23.4,6.349,9.168,0.949,17.957,1.138,3.153,0.0,2.776
23.4,6.206,9.242,0.913,19.174,1.088,3.295,0.0,2.709
23.4,6.473,9.361,0.928,17.921,1.196,3.456,0.0,2.711
23.4,6.628,9.405,0.942,18.557,1.157,3.214,0.0,2.733
23.4,7.076,9.71,0.943,19.786,1.183,3.353,0.0,2.741
23.4,6.085,8.99,0.946,19.72,1.119,2.995,0.0,2.797
23.4,6.636,9.542,0.916,19.892,1.094,3.329,0.0,2.697
23.4,6.484,9.452,0.912,19.432,1.148,3.376,0.0,2.735
23.4,6.386,9.334,0.921,18.634,1.199,3.343,0.0,2.727
23.4,6.059,9.323,0.876,20.631,0.979,3.408,0.0,2.581
23.4,6.385,9.352,0.917,21.3,1.132,3.487,0.0,2.674
23.4,6.294,9.274,0.92,18.113,1.072,3.299,0.0,2.694
23.4,6.216,9.193,0.924,21.397,1.051,3.382,0.0,2.668
23.4,6.898,9.575,0.945,17.831,1.146,3.403,0.0,2.694
23.4,7.056,9.675,0.947,17.008,1.149,3.32,0.0,2.705
23.4,6.794,9.55,0.936,22.668,1.134,3.457,0.0,2.7
23.4,6.454,9.432,0.912,17.355,1.157,3.427,0.0,2.709
23.4,6.37,9.309,0.924,20.565,0.994,3.258,0.0,2.657
23.4,6.667,9.433,0.942,18.599,1.129,3.327,0.0,2.71
23.4,6.903,9.551,0.951,17.673,1.182,3.33,0.0,2.749
23.4,5.857,8.761,0.959,20.658,1.075,2.911,0.0,2.758
23.4,6.364,9.365,0.912,19.17,1.078,3.369,0.0,2.663
23.4,6.864,9.622,0.932,15.444,1.102,3.325,0.0,2.73
23.4,6.325,9.306,0.918,21.345,1.112,3.247,0.0,2.715
23.4,6.603,9.474,0.924,21.201,1.099,3.33,0.0,2.671
23.8,6.859,9.595,0.936,17.203,1.108,3.412,0.0,2.673
23.8,6.035,9.014,0.933,20.878,1.113,3.132,0.0,2.749
23.8,6.452,9.374,0.923,18.135,1.017,3.309,0.0,2.666
23.8,6.293,9.2,0.934,20.498,1.088,3.311,0.0,2.665
23.8,6.183,9.241,0.91,17.79,1.142,3.303,0.0,2.715
23.8,6.94,9.596,0.947,21.325,1.123,3.351,0.0,2.7
23.8,7.244,9.79,0.95,16.428,1.193,3.421,0.0,2.741
23.8,5.592,8.797,0.908,19.851,1.027,3.161,0.0,2.687
23.8,6.378,9.481,0.892,18.816,1.105,3.51,0.0,2.675
23.8,7.002,9.762,0.923,16.851,1.107,3.499,0.0,2.659
23.8,6.986,9.672,0.938,16.033,1.099,3.428,0.0,2.728
23.8,6.96,9.615,0.946,18.103,1.16,3.439,0.0,2.709
23.8,6.85,9.595,0.935,17.517,1.154,3.357,0.0,2.703
23.8,6.509,9.42,0.922,17.976,1.13,3.244,0.0,2.756
23.8,7.115,9.751,0.94,19.676,1.184,3.432,0.0,2.723
23.8,7.083,9.699,0.946,18.494,1.166,3.422,0.0,2.719
23.8,6.485,9.397,0.923,19.122,1.029,3.256,0.0,2.633
23.8,7.258,9.805,0.949,18.188,1.202,3.426,0.0,2.749
23.8,6.941,9.637,0.939,17.721,1.097,3.387,0.0,2.713
23.8,6.39,9.468,0.896,22.067,1.11,3.477,0.0,2.681
23.8,6.301,9.35,0.906,19.678,1.033,3.332,0.0,2.65
23.8,7.083,9.766,0.933,17.226,1.246,3.492,0.0,2.756
23.8,7.339,9.819,0.957,20.031,1.125,3.45,0.0,2.709
23.8,7.074,9.738,0.937,17.105,1.187,3.49,0.0,2.722
23.8,6.239,9.274,0.912,20.037,1.047,3.312,0.0,2.668
23.8,6.749,9.519,0.936,18.224,1.145,3.406,0.0,2.695
23.8,7.305,9.856,0.945,19.028,1.172,3.416,0.0,2.738
23.8,6.514,9.417,0.923,21.492,1.128,3.375,0.0,2.723
23.8,6.774,9.507,0.942,16.534,1.186,3.336,0.0,2.763
23.8,6.884,9.641,0.931,18.302,0.996,3.379,0.0,2.627
23.8,6.396,9.219,0.946,19.542,1.103,3.122,0.0,2.752
23.8,6.783,9.612,0.923,17.543,1.154,3.456,0.0,2.704
23.8,6.637,9.373,0.949,20.038,1.191,3.298,0.0,2.743
23.8,7.312,9.722,0.972,15.591,1.218,3.272,0.0,2.805
23.8,6.891,9.676,0.925,19.155,1.137,3.491,0.0,2.696
23.8,6.701,9.589,0.916,18.354,1.196,3.469,0.0,2.728
23.8,6.273,9.288,0.914,17.536,1.013,3.416,0.0,2.627
23.8,6.571,9.463,0.922,18.566,1.154,3.214,0.0,2.763
23.8,6.927,9.64,0.937,16.313,1.226,3.348,0.0,2.736
23.8,6.75,9.597,0.921,13.333,1.124,3.48,0.0,2.733
23.8,5.877,9.001,0.912,20.758,0.966,3.204,0.0,2.63
23.8,6.115,8.981,0.953,16.19,1.087,3.028,0.0,2.769
23.8,7.054,9.677,0.947,16.87,1.214,3.304,0.0,2.794
23.8,6.677,9.457,0.938,18.423,1.181,3.306,0.0,2.754
23.8,6.748,9.413,0.957,21.487,1.187,3.235,0.0,2.749
23.8,6.8,9.638,0.92,17.353,1.169,3.482,0.0,2.677
23.8,6.643,9.501,0.925,20.172,1.177,3.295,0.0,2.719
23.8,6.658,9.505,0.926,19.374,1.221,3.415,0.0,2.768
23.8,7.267,9.759,0.959,19.678,1.194,3.319,0.0,2.772
23.8,6.673,9.575,0.915,18.883,1.097,3.281,0.0,2.696
23.8,6.661,9.545,0.919,20.869,1.205,3.427,0.0,2.743
23.8,7.329,9.842,0.951,14.6,1.218,3.491,0.0,2.771
23.8,7.155,9.804,0.935,18.168,1.176,3.459,0.0,2.702
23.8,6.463,9.307,0.938,19.651,1.128,3.087,0.0,2.791
23.8,6.975,9.669,0.938,17.49,1.15,3.44,0.0,2.693
23.8,6.977,9.687,0.934,16.482,1.11,3.525,0.0,2.646
23.8,6.834,9.501,0.951,18.438,1.113,3.24,0.0,2.742
23.8,6.882,9.725,0.914,20.051,1.207,3.503,0.0,2.707
23.8,6.154,9.097,0.934,17.061,1.018,3.097,0.0,2.682
23.8,6.737,9.509,0.936,21.375,1.141,3.343,0.0,2.699
23.8,6.914,9.61,0.941,17.645,1.187,3.505,0.0,2.72
23.8,7.049,9.661,0.949,20.428,1.173,3.397,0.0,2.731
23.8,5.526,8.738,0.91,21.354,1.061,3.0,0.0,2.737
23.8,6.735,9.539,0.93,19.45,1.136,3.344,0.0,2.708
23.8,6.442,9.38,0.92,16.765,1.162,3.467,0.0,2.704
23.8,6.697,9.547,0.923,19.114,1.097,3.354,0.0,2.695
23.8,6.378,9.396,0.908,21.322,1.167,3.362,0.0,2.725
23.8,6.727,9.583,0.921,16.798,1.175,3.374,0.0,2.708
23.8,6.644,9.611,0.904,17.159,1.158,3.534,0.0,2.703
23.8,7.031,9.619,0.955,19.628,1.169,3.381,0.0,2.709
23.8,6.906,9.623,0.937,20.706,1.189,3.373,0.0,2.734
23.8,6.596,9.412,0.936,17.737,1.098,3.237,0.0,2.746
23.8,5.918,9.014,0.915,18.08,0.966,3.29,0.0,2.598
23.8,6.314,9.18,0.941,17.264,1.126,3.193,0.0,2.766
23.8,7.171,9.787,0.941,17.432,1.2,3.518,0.0,2.702
23.8,6.08,9.133,0.916,23.356,1.101,3.34,0.0,2.698
23.8,6.314,9.447,0.889,19.798,1.119,3.41,0.0,2.663
