true_angle,convex_hull_area,convex_hull_perimeter,mean_distance,std_distance,max_distance,point_density,aspect_ratio,circularity
31.6,2133.823,169.86,16.335,8.613,32.923,0.038,1.146,0.929
31.6,2099.719,168.921,14.221,8.6,35.653,0.037,1.218,0.925
31.6,2156.312,168.709,15.811,7.854,33.289,0.04,1.099,0.952
31.6,2432.91,179.985,16.566,8.919,36.345,0.036,1.169,0.944
31.6,1873.472,158.397,15.0,7.888,29.595,0.037,1.119,0.938
31.6,2084.271,170.722,15.692,8.428,35.317,0.028,1.188,0.899
31.6,2331.114,178.135,15.187,8.709,39.43,0.032,1.242,0.923
31.6,2393.026,178.204,16.414,8.6,35.393,0.034,1.164,0.947
31.6,2325.104,178.28,15.458,8.755,36.893,0.037,1.205,0.919
31.6,2197.712,174.183,17.697,8.235,32.546,0.033,1.151,0.91
31.6,2164.532,171.901,16.075,8.882,34.52,0.036,1.067,0.92
31.6,2213.4,171.94,15.378,8.807,34.018,0.037,1.134,0.941
31.6,2204.902,174.171,16.572,8.157,35.146,0.036,1.136,0.913
31.6,2150.545,171.056,15.733,7.975,35.628,0.035,1.18,0.924
31.6,2149.239,171.309,15.525,7.998,33.487,0.048,1.071,0.92
31.6,2236.323,177.763,15.944,8.661,37.03,0.038,1.134,0.889
31.6,1834.461,159.801,14.003,7.861,33.604,0.039,1.078,0.903
31.6,1816.774,158.618,12.971,7.498,31.676,0.037,1.077,0.907
31.6,2098.999,172.851,16.213,8.04,34.542,0.03,1.256,0.883
31.6,2088.469,172.171,15.091,8.572,38.928,0.035,1.404,0.885
31.6,2193.12,172.099,15.793,8.286,33.659,0.035,1.216,0.931
31.6,2155.323,170.449,15.308,8.136,32.948,0.039,1.037,0.932
31.6,2338.716,178.861,17.281,8.854,35.347,0.037,1.298,0.919
31.6,2294.524,177.429,16.401,8.438,37.611,0.038,1.298,0.916
31.6,2048.358,164.781,16.975,7.87,30.334,0.041,1.153,0.948
31.6,2178.218,175.301,14.886,8.954,38.057,0.041,1.248,0.891
31.6,1889.561,164.979,16.755,7.69,35.099,0.037,1.264,0.872
31.6,2230.41,174.245,16.516,8.426,34.689,0.033,1.29,0.923
31.6,2355.627,178.759,16.399,8.528,35.655,0.035,1.339,0.926
31.6,2337.326,178.434,14.675,8.513,37.262,0.032,1.248,0.923
31.6,2135.404,173.851,14.159,8.579,36.659,0.039,1.198,0.888
31.6,2283.686,175.382,16.725,8.599,33.976,0.032,1.143,0.933
31.6,2317.735,177.37,17.428,8.514,34.516,0.036,1.278,0.926
31.6,1961.755,167.02,15.179,7.402,34.377,0.037,1.133,0.884
31.6,2193.545,174.169,16.245,8.332,34.818,0.032,1.135,0.909
31.6,1964.37,166.861,16.532,7.79,35.218,0.044,1.116,0.887
31.6,2104.691,169.831,16.191,7.781,35.268,0.033,1.081,0.917
31.6,2364.422,180.057,16.203,8.246,39.403,0.037,1.322,0.916
31.6,2258.266,177.406,16.125,8.673,38.421,0.039,1.218,0.902
31.6,2142.294,173.871,15.468,8.807,36.563,0.029,1.263,0.89
31.6,2388.948,180.534,14.954,8.848,37.503,0.027,1.254,0.921
31.6,2228.869,174.009,16.003,8.392,36.385,0.038,1.247,0.925
31.6,2262.935,176.407,14.578,8.915,37.681,0.038,1.141,0.914
31.6,1833.566,158.679,14.571,8.18,34.228,0.039,1.234,0.915
31.6,2268.422,177.014,15.581,9.429,38.717,0.034,1.357,0.91
31.6,2251.502,173.307,15.956,8.561,36.967,0.037,1.213,0.942
31.6,2530.807,183.137,15.327,9.295,35.393,0.038,1.167,0.948
31.6,2129.163,173.535,15.639,9.097,35.646,0.038,1.449,0.888
31.6,2244.246,175.92,16.218,8.561,35.589,0.036,1.211,0.911
31.6,2163.309,172.957,15.643,8.693,33.788,0.035,1.306,0.909
31.6,2214.965,173.094,15.576,8.814,37.157,0.033,1.104,0.929
31.6,2396.167,178.155,16.073,8.39,35.776,0.035,1.216,0.949
31.6,2108.111,169.657,16.202,8.685,34.049,0.037,1.145,0.92
31.8,1810.767,161.907,15.239,8.31,35.052,0.043,1.385,0.868
31.8,2339.133,176.984,16.2,8.298,33.761,0.037,1.171,0.938
31.8,2346.062,176.842,16.046,9.076,36.427,0.028,1.177,0.943
31.8,2339.661,176.752,16.263,8.367,33.48,0.038,1.147,0.941
31.8,2359.96,180.193,17.329,8.506,38.063,0.036,1.385,0.913
31.8,2155.755,174.605,16.382,8.113,35.643,0.034,1.33,0.889
31.8,2354.011,176.386,17.055,8.835,36.066,0.03,1.038,0.951
31.8,2241.901,173.993,14.797,8.035,36.699,0.045,1.103,0.931
31.8,2255.937,174.867,15.594,8.813,37.376,0.035,1.292,0.927
31.8,2251.068,174.736,17.183,8.074,33.072,0.04,1.185,0.926
31.8,2165.649,173.192,14.331,9.16,37.009,0.032,1.206,0.907
31.8,2083.363,167.884,15.157,8.148,32.105,0.041,1.228,0.929
31.8,2374.724,179.258,17.261,8.497,37.757,0.031,1.208,0.929
31.8,2116.07,172.514,15.351,8.35,37.394,0.041,1.251,0.893
31.8,2185.742,174.356,16.356,8.625,34.039,0.034,1.147,0.904
31.8,2359.348,179.474,16.707,9.086,37.185,0.037,1.203,0.92
31.8,2482.283,181.951,15.967,9.886,38.438,0.032,1.176,0.942
31.8,2173.709,172.911,16.392,8.699,35.889,0.032,1.181,0.914
31.8,1998.238,167.033,16.192,7.391,32.591,0.031,1.143,0.9
31.8,2335.473,180.237,16.863,8.577,36.072,0.04,1.278,0.903
31.8,2002.54,170.098,15.553,8.086,35.599,0.042,1.037,0.87
31.8,2128.431,172.553,15.553,8.203,38.716,0.039,1.258,0.898
31.8,2291.116,177.758,16.766,8.85,39.203,0.034,1.105,0.911
31.8,1883.737,165.238,14.954,7.785,34.288,0.035,1.079,0.867
31.8,2473.784,181.927,16.022,8.49,38.066,0.044,1.245,0.939
31.8,2361.113,179.926,16.35,8.777,38.722,0.039,1.295,0.917
31.8,2452.087,180.813,15.576,9.505,37.853,0.036,1.209,0.943
31.8,2447.697,181.517,17.495,9.111,39.615,0.029,1.248,0.934
31.8,2280.187,175.523,15.407,8.874,36.04,0.038,1.168,0.93
31.8,2330.3,176.98,16.657,9.064,35.281,0.035,1.214,0.935
31.8,2173.908,174.14,16.087,8.516,33.171,0.037,1.216,0.901
31.8,2213.569,175.383,14.261,8.776,38.488,0.04,1.253,0.904
31.8,2495.837,181.691,16.976,8.34,35.843,0.041,1.213,0.95
31.8,1997.533,167.252,14.745,8.289,32.222,0.035,1.071,0.897
31.8,2168.834,174.888,15.26,8.5,36.53,0.041,1.316,0.891
31.8,2266.215,177.364,16.341,7.89,34.584,0.038,1.187,0.905
31.8,2125.364,170.18,16.989,8.403,33.966,0.038,1.234,0.922
31.8,2096.97,169.242,15.611,8.918,35.855,0.041,1.184,0.92
31.8,2237.042,178.338,16.112,8.984,38.241,0.037,1.379,0.884
31.8,2409.147,182.444,15.971,9.495,36.426,0.029,1.211,0.91
31.8,2278.014,177.394,15.752,8.734,36.765,0.031,1.379,0.91
31.8,2151.422,172.488,16.619,7.848,36.129,0.036,1.167,0.909
31.8,2251.514,177.134,15.717,8.418,37.206,0.037,1.299,0.902
31.8,2370.144,177.026,16.355,9.103,32.886,0.034,1.101,0.95
31.8,2185.742,172.876,15.484,8.638,36.508,0.033,1.174,0.919
31.8,2299.599,176.811,16.402,8.886,40.016,0.04,1.369,0.924
31.8,2326.591,177.27,16.645,9.036,32.718,0.034,1.107,0.93
31.8,2285.201,178.214,15.693,8.596,37.901,0.032,1.305,0.904
31.8,2432.304,180.578,16.78,8.199,34.137,0.034,1.172,0.937
31.8,2098.201,169.487,15.756,8.489,32.63,0.046,1.33,0.918
31.8,2284.895,177.327,16.671,8.499,36.481,0.041,1.2,0.913
31.8,2220.633,175.876,16.332,8.577,37.18,0.038,1.333,0.902
31.8,2061.5,168.443,14.193,8.456,33.978,0.036,1.277,0.913
31.8,2151.516,171.356,15.697,8.127,37.946,0.036,1.099,0.921
31.8,2214.171,174.875,16.336,8.444,34.581,0.041,1.174,0.91
31.8,2294.493,175.581,15.463,8.982,36.944,0.044,1.285,0.935
31.8,1785.702,158.235,15.746,7.797,31.345,0.04,1.402,0.896
31.8,2256.987,175.888,15.013,9.532,37.707,0.034,1.385,0.917
31.8,2315.298,178.927,15.251,8.615,37.537,0.038,1.209,0.909
31.8,2253.814,177.788,14.674,9.711,40.354,0.039,1.377,0.896
31.8,2508.062,183.486,15.864,9.414,39.273,0.035,1.286,0.936
31.8,2267.803,173.97,16.505,8.166,34.526,0.041,1.222,0.942
31.8,2422.566,180.12,17.187,8.129,35.614,0.04,1.241,0.938
31.8,2249.591,175.839,16.583,8.263,37.898,0.034,1.242,0.914
31.8,2162.091,173.605,16.762,8.896,38.08,0.034,1.398,0.901
31.8,2287.052,176.418,16.241,8.431,36.692,0.03,1.21,0.923
31.8,2336.532,181.38,15.188,9.414,40.653,0.037,1.245,0.892
31.8,2371.75,178.935,18.069,8.413,36.06,0.034,1.242,0.931
31.8,2231.161,176.75,16.108,8.855,37.023,0.035,1.318,0.897
31.8,2340.764,176.626,16.436,8.777,37.653,0.031,1.147,0.943
31.8,2197.8,175.982,16.436,8.048,37.74,0.039,1.17,0.892
31.8,2096.028,167.459,15.612,8.046,34.302,0.046,1.108,0.939
31.8,2060.745,168.741,15.64,7.89,35.476,0.039,1.18,0.909
31.8,1917.777,165.579,14.859,7.799,35.548,0.042,1.212,0.879
31.8,1759.476,163.564,15.478,8.24,38.491,0.038,1.52,0.826
31.8,2269.986,176.327,17.519,7.977,35.8,0.037,1.286,0.917
31.8,2140.151,173.279,15.47,8.429,36.609,0.042,1.218,0.896
31.8,2270.824,176.448,17.978,8.218,35.446,0.036,1.351,0.917
31.8,2151.024,172.24,15.466,8.407,36.55,0.034,1.271,0.911
31.8,2345.0,178.946,16.662,8.609,39.053,0.03,1.258,0.92
31.8,2356.899,178.988,18.2,8.288,36.265,0.033,1.253,0.924
31.8,2146.482,172.432,17.055,8.841,37.45,0.035,1.262,0.907
31.8,2235.917,175.491,17.929,8.588,36.105,0.037,1.31,0.912
31.8,2092.576,170.808,14.856,8.989,39.229,0.034,1.296,0.901
31.8,2222.432,175.432,14.54,8.618,37.863,0.03,1.22,0.907
31.8,2161.345,171.371,16.249,8.491,35.4,0.033,1.188,0.925
31.8,2284.777,176.787,16.842,9.15,35.885,0.036,1.325,0.919
31.8,2255.419,174.789,16.978,8.512,34.884,0.036,1.258,0.928
31.8,2407.714,180.375,17.214,8.807,34.418,0.032,1.246,0.93
31.8,2256.401,175.605,16.807,8.184,35.983,0.035,1.137,0.919
31.8,2207.988,175.259,16.447,7.758,36.784,0.034,1.183,0.903
31.8,2262.18,175.892,15.142,8.477,36.094,0.04,1.262,0.919
31.8,1994.54,165.042,15.439,7.893,32.652,0.034,1.037,0.92
31.8,2070.595,168.898,15.014,7.861,32.861,0.032,1.0,0.912
31.8,2314.69,178.585,15.695,9.512,37.474,0.033,1.286,0.912
31.8,2147.165,169.462,14.77,8.761,33.136,0.045,1.145,0.94
31.8,2259.895,174.278,16.663,8.048,34.935,0.039,1.176,0.935
31.8,2243.716,175.29,16.509,8.909,34.623,0.029,1.071,0.918
31.8,2179.762,171.233,15.774,8.068,34.146,0.033,1.073,0.934
31.8,2132.793,170.01,14.433,8.426,35.941,0.044,1.22,0.927
32.0,2257.954,175.349,16.245,8.961,37.017,0.039,1.204,0.923
32.0,1848.811,157.306,13.483,8.213,32.68,0.043,1.044,0.939
32.0,2029.743,170.451,16.371,8.164,36.409,0.036,1.228,0.878
32.0,1987.663,170.526,15.309,8.735,38.936,0.037,1.339,0.859
32.0,2290.536,177.997,15.546,8.885,38.087,0.032,1.374,0.908
32.0,2248.434,176.295,17.072,8.355,33.795,0.036,1.175,0.909
32.0,2393.831,180.694,16.57,8.893,38.633,0.036,1.283,0.921
32.0,2147.04,173.386,16.01,8.618,37.383,0.039,1.441,0.897
32.0,2461.671,182.998,19.467,8.035,36.057,0.03,1.334,0.924
32.0,2321.557,177.049,17.504,8.897,37.995,0.04,1.21,0.931
32.0,2072.069,170.452,16.082,8.299,32.672,0.036,1.321,0.896
32.0,2355.687,179.852,16.377,8.775,34.357,0.034,1.381,0.915
32.0,2396.83,178.811,17.295,8.382,36.741,0.041,1.253,0.942
32.0,2322.639,176.441,15.675,8.458,34.895,0.038,1.295,0.938
32.0,2164.632,173.428,15.071,8.855,39.646,0.035,1.3,0.904
32.0,2211.662,175.136,17.387,8.27,35.636,0.035,1.212,0.906
32.0,2243.503,173.132,15.591,8.155,34.015,0.04,1.032,0.941
32.0,2116.776,174.092,16.666,8.374,35.752,0.035,1.4,0.878
32.0,2511.924,182.818,17.129,9.194,36.188,0.035,1.135,0.944
32.0,2238.09,176.086,16.992,8.556,35.608,0.032,1.153,0.907
32.0,2396.927,181.779,17.605,8.62,36.836,0.035,1.365,0.912
32.0,2254.881,176.692,16.262,9.277,36.156,0.036,1.348,0.908
32.0,2113.109,174.31,15.508,8.347,36.271,0.039,1.275,0.874
32.0,2356.957,179.011,16.187,8.634,36.321,0.031,1.206,0.924
32.0,2322.421,176.667,15.472,8.804,34.21,0.04,1.17,0.935
32.0,2285.861,176.926,14.806,9.006,35.748,0.035,1.138,0.918
32.0,2153.981,172.706,15.042,8.553,33.533,0.039,1.11,0.907
32.0,2175.458,176.553,15.739,8.585,38.499,0.04,1.394,0.877
32.0,2302.279,178.905,15.692,9.012,37.976,0.039,1.372,0.904
32.0,2201.63,174.921,16.77,7.919,31.905,0.032,1.231,0.904
32.0,2088.4,171.324,15.349,8.515,34.681,0.041,1.187,0.894
32.0,2205.074,173.129,16.089,8.27,33.586,0.039,1.205,0.924
32.0,2172.123,173.558,15.259,9.301,36.287,0.031,1.453,0.906
32.0,2245.614,176.636,16.716,8.679,37.035,0.03,1.251,0.904
32.0,2215.656,175.026,16.925,9.815,36.454,0.026,1.262,0.909
32.0,2116.3,174.267,15.192,8.987,36.379,0.038,1.358,0.876
32.0,2392.748,179.937,17.204,8.81,39.021,0.031,1.267,0.929
32.0,2540.659,185.625,16.491,9.723,41.014,0.034,1.276,0.927
32.0,2248.918,176.15,16.914,8.149,36.225,0.033,1.217,0.911
32.0,2074.153,169.507,14.518,8.859,34.327,0.038,1.184,0.907
32.0,2262.917,175.079,16.485,8.486,34.021,0.042,1.143,0.928
32.0,2109.796,168.627,15.728,8.241,33.534,0.033,1.227,0.932
32.0,2463.621,180.751,16.309,9.172,37.387,0.035,1.235,0.948
32.0,2209.435,177.625,15.639,8.906,39.823,0.032,1.328,0.88
32.0,2099.556,170.571,15.586,8.392,36.247,0.039,1.262,0.907
32.0,2278.699,176.839,15.257,8.916,34.325,0.032,1.26,0.916
32.0,2257.499,173.372,17.076,7.72,32.052,0.033,1.03,0.944
32.0,2209.423,173.882,16.119,7.932,34.927,0.036,1.262,0.918
32.0,2581.419,184.774,17.454,9.045,35.383,0.036,1.169,0.95
32.0,2535.685,183.695,16.512,9.292,35.261,0.034,1.207,0.944
32.0,2165.848,173.418,13.731,9.132,38.181,0.03,1.304,0.905
32.0,2216.84,174.83,16.452,8.12,34.251,0.039,1.252,0.911
32.0,2031.617,168.263,16.343,8.391,33.603,0.037,1.452,0.902
32.0,2421.676,180.106,16.916,9.068,37.712,0.042,1.283,0.938
32.0,2345.798,179.764,14.321,8.915,38.544,0.035,1.325,0.912
32.0,2294.737,178.331,16.957,8.715,35.295,0.038,1.331,0.907
32.0,2325.925,179.4,16.664,8.715,36.045,0.033,1.379,0.908
32.0,2336.348,179.75,13.624,9.471,39.775,0.033,1.291,0.909
32.0,2403.896,178.565,15.269,8.539,37.308,0.036,1.144,0.947
32.0,2278.467,176.854,15.233,8.539,35.947,0.038,1.245,0.915
32.0,2284.531,179.066,14.209,9.291,42.206,0.038,1.274,0.895
32.0,2010.198,166.397,14.673,8.444,33.555,0.034,1.073,0.912
32.0,2258.888,174.273,16.698,9.202,34.655,0.036,1.136,0.935
32.0,2170.585,176.288,16.188,8.556,36.833,0.033,1.202,0.878
32.0,2455.126,181.865,15.335,10.376,39.889,0.033,1.295,0.933
32.0,2030.139,166.229,14.335,7.638,32.601,0.04,1.102,0.923
32.0,2249.781,173.38,15.168,8.985,34.907,0.035,1.219,0.94
32.0,1863.767,163.718,15.052,8.161,34.89,0.04,1.221,0.874
32.0,2474.034,182.851,15.915,8.331,37.313,0.031,1.171,0.93
32.0,2374.069,178.945,17.208,9.822,37.681,0.034,1.104,0.932
32.0,2065.145,171.45,16.975,8.275,35.686,0.037,1.443,0.883
32.0,1827.293,164.023,14.257,7.891,36.102,0.04,1.256,0.854
32.0,2421.164,181.303,16.205,8.2,36.515,0.039,1.239,0.926
32.0,2383.78,178.618,17.425,8.391,33.934,0.034,1.246,0.939
32.0,2262.44,177.532,15.297,8.286,38.065,0.037,1.281,0.902
32.0,2154.135,170.901,15.787,8.236,31.392,0.032,1.065,0.927
32.0,2480.149,182.681,16.114,8.819,38.713,0.037,1.176,0.934
32.0,2097.722,168.4,16.196,7.751,34.094,0.035,1.268,0.93
32.0,2271.239,176.946,15.735,8.631,36.505,0.036,1.207,0.912
32.0,2351.797,177.493,16.806,8.79,35.404,0.033,1.168,0.938
32.0,2356.502,180.231,17.338,8.236,36.541,0.037,1.284,0.912
32.0,2317.918,178.082,16.503,9.128,38.02,0.033,1.281,0.918
32.0,2514.142,182.72,17.363,8.706,33.121,0.035,1.105,0.946
32.0,2362.349,180.545,16.212,9.629,38.952,0.035,1.427,0.911
32.0,2070.374,167.953,13.517,8.167,36.216,0.035,1.305,0.922
32.0,2292.159,180.13,16.404,9.175,39.947,0.032,1.234,0.888
32.0,2197.868,173.798,16.931,8.258,33.586,0.041,1.249,0.914
32.0,2139.526,171.787,14.686,8.823,37.059,0.038,1.249,0.911
32.0,2275.877,175.726,17.364,7.686,34.693,0.033,1.177,0.926
32.0,2255.093,174.289,14.962,8.523,38.912,0.032,1.168,0.933
32.0,2407.188,180.047,16.878,8.341,37.564,0.039,1.327,0.933
32.0,2275.435,176.747,15.831,8.762,35.765,0.036,1.294,0.915
32.0,2219.434,175.599,16.245,10.348,39.903,0.026,1.374,0.904
32.0,2089.487,169.838,15.388,8.512,34.559,0.035,1.179,0.91
32.0,2137.715,170.805,16.529,7.552,32.639,0.039,1.251,0.921
32.0,2119.567,171.335,14.624,8.74,35.495,0.04,1.25,0.907
32.0,2094.713,167.806,15.522,8.347,35.989,0.037,1.143,0.935
32.0,2239.022,174.409,16.728,8.721,37.012,0.037,1.293,0.925
32.0,2005.155,169.793,16.442,7.73,38.752,0.035,1.296,0.874
32.0,2084.487,173.416,15.161,8.525,37.093,0.041,1.323,0.871
32.2,2212.965,176.79,16.462,8.263,33.709,0.033,1.037,0.89
32.2,2470.523,182.529,17.38,9.344,37.274,0.034,1.16,0.932
32.2,2177.407,172.973,16.862,8.198,33.935,0.036,1.191,0.915
32.2,2281.876,177.578,15.403,8.67,37.203,0.037,1.279,0.909
32.2,2300.877,179.424,15.539,9.197,37.606,0.036,1.364,0.898
32.2,2247.487,175.02,14.374,9.068,40.348,0.028,1.213,0.922
32.2,2388.422,177.55,14.684,8.881,36.721,0.039,1.001,0.952
32.2,2364.283,179.539,15.514,9.511,38.145,0.034,1.249,0.922
32.2,2077.652,168.96,14.165,8.569,32.976,0.039,1.065,0.915
32.2,2390.435,181.199,15.215,9.015,38.851,0.034,1.323,0.915
32.2,2340.055,176.238,17.508,8.024,31.925,0.031,1.071,0.947
32.2,2146.485,168.952,15.979,8.113,33.811,0.03,1.064,0.945
32.2,2511.83,184.282,16.385,8.644,36.926,0.031,1.271,0.929
32.2,2315.806,179.581,16.404,8.705,39.567,0.035,1.414,0.902
32.2,1995.608,169.127,16.354,8.102,33.245,0.033,1.188,0.877
32.2,2391.108,179.747,16.896,8.255,34.41,0.035,1.104,0.93
32.2,2420.585,181.958,18.052,8.453,33.72,0.033,1.17,0.919
32.2,2262.062,180.486,16.316,9.037,37.305,0.04,1.291,0.873
32.2,2223.185,175.436,16.077,9.085,37.558,0.034,1.212,0.908
32.2,1870.271,165.16,12.436,8.463,38.833,0.035,1.341,0.862
32.2,2134.805,174.214,15.613,8.749,39.325,0.041,1.558,0.884
32.2,2335.257,176.83,16.282,8.493,36.791,0.034,1.141,0.938
32.2,2371.076,178.377,15.725,8.631,35.845,0.033,1.206,0.936
32.2,2483.494,183.048,18.269,8.14,34.964,0.028,1.287,0.931
32.2,2411.126,179.536,17.522,8.353,35.733,0.037,1.25,0.94
32.2,2374.421,181.043,17.141,9.199,36.904,0.032,1.334,0.91
32.2,1867.255,162.392,15.502,7.892,35.329,0.047,1.477,0.89
32.2,2253.299,174.938,17.652,7.73,35.129,0.035,1.133,0.925
32.2,2177.742,171.12,15.17,8.779,33.396,0.035,1.106,0.935
32.2,2315.876,177.79,14.554,8.91,39.569,0.037,1.245,0.921
32.2,2405.782,179.518,17.047,9.265,38.515,0.036,1.209,0.938
32.2,2490.307,182.083,18.345,8.597,36.539,0.038,1.236,0.944
32.2,2441.888,184.192,13.93,9.843,43.802,0.036,1.317,0.904
32.2,2324.182,178.521,14.677,9.59,36.501,0.03,1.214,0.916
32.2,2236.055,173.686,16.96,8.153,33.963,0.034,1.213,0.931
32.2,1976.295,163.374,14.793,7.102,32.493,0.048,1.067,0.93
32.2,2392.545,180.878,16.817,8.678,38.249,0.037,1.211,0.919
32.2,2244.824,175.378,15.805,8.476,31.751,0.028,1.175,0.917
32.2,2256.954,175.496,15.482,9.13,38.782,0.036,1.286,0.921
32.2,2410.371,181.579,14.877,9.71,37.67,0.031,1.3,0.919
32.2,2485.814,182.972,17.486,8.304,34.126,0.032,1.202,0.933
32.2,2124.891,169.911,15.079,7.877,34.719,0.042,1.07,0.925
32.2,2100.709,171.161,14.599,8.552,33.596,0.044,1.279,0.901
32.2,2169.945,171.433,14.92,8.319,35.055,0.041,1.146,0.928
32.2,2144.472,174.147,16.015,8.782,35.666,0.032,1.332,0.889
32.2,2350.916,178.167,17.07,8.724,34.675,0.037,1.181,0.931
32.2,2265.404,175.692,15.728,8.569,37.881,0.041,1.337,0.922
32.2,2317.709,180.557,17.073,9.041,37.847,0.034,1.325,0.893
32.2,2018.871,163.615,14.192,8.172,34.002,0.04,0.956,0.948
32.2,2196.052,174.444,15.813,8.618,33.184,0.033,1.073,0.907
32.2,2222.008,173.581,16.042,8.115,33.664,0.039,1.14,0.927
32.2,2228.549,175.493,16.518,8.394,35.523,0.034,1.181,0.909
32.2,2488.164,182.969,16.355,8.967,36.217,0.031,1.171,0.934
32.2,2255.611,175.278,16.116,8.835,36.203,0.038,1.1,0.923
32.2,2301.541,177.601,16.874,8.821,36.334,0.036,1.236,0.917
32.2,2083.257,170.713,15.757,8.999,34.068,0.036,1.104,0.898
32.2,2177.831,171.573,16.714,8.209,32.758,0.035,1.063,0.93
32.2,2345.892,180.208,14.933,9.216,40.288,0.034,1.287,0.908
32.2,2233.608,176.396,15.195,9.595,38.403,0.031,1.339,0.902
32.2,2411.505,179.424,17.093,9.537,35.158,0.034,1.178,0.941
32.2,2256.431,176.663,17.069,8.699,36.629,0.025,1.247,0.909
32.2,2270.446,175.336,16.717,8.188,35.988,0.046,1.033,0.928
32.2,2373.235,181.023,15.549,8.672,38.688,0.037,1.252,0.91
32.2,2328.032,178.582,15.846,9.409,36.312,0.037,1.256,0.917
32.2,2300.158,179.534,15.034,9.069,40.804,0.036,1.281,0.897
32.2,2376.455,181.063,17.661,8.599,34.908,0.034,1.255,0.911
32.2,2232.51,175.515,16.323,8.659,35.266,0.033,1.348,0.911
32.2,2328.682,179.295,16.712,8.199,38.706,0.042,1.137,0.91
32.2,2050.749,168.658,15.139,7.753,32.7,0.033,1.193,0.906
32.2,2201.114,174.364,14.575,8.621,36.291,0.035,1.076,0.91
32.2,2251.982,175.442,16.942,8.099,32.847,0.037,1.3,0.919
32.2,2336.121,176.775,17.905,7.926,32.316,0.039,1.108,0.939
32.2,2254.184,175.115,14.871,8.979,39.031,0.039,1.248,0.924
32.2,2174.276,175.42,16.219,8.322,33.966,0.038,1.107,0.888
32.2,2395.258,179.287,16.112,9.018,36.61,0.038,1.291,0.936
32.2,2148.171,175.626,15.849,7.663,37.578,0.035,1.28,0.875
32.2,2494.022,181.813,17.85,8.089,34.413,0.035,1.102,0.948
32.2,2133.65,169.679,14.039,8.71,37.973,0.04,1.18,0.931
32.2,1954.388,165.895,14.443,8.525,33.948,0.033,1.112,0.892
32.2,2110.59,172.417,15.426,9.081,36.197,0.04,1.187,0.892
32.2,2146.169,171.715,15.741,8.441,34.212,0.032,1.172,0.915
32.2,1986.936,166.761,14.651,8.559,33.89,0.037,1.14,0.898
32.2,2393.912,179.446,16.634,8.325,35.362,0.04,1.197,0.934
32.2,2315.245,177.652,17.418,8.654,37.317,0.032,1.367,0.922
32.2,2552.544,184.984,16.789,8.357,39.756,0.036,1.321,0.937
32.2,2270.435,176.894,15.957,8.358,37.978,0.036,1.14,0.912
32.2,2243.419,176.018,16.154,8.593,35.974,0.035,1.096,0.91
32.2,2326.805,178.424,16.395,8.828,37.437,0.029,1.101,0.918
32.2,2181.67,174.54,14.706,8.778,39.033,0.041,1.203,0.9
32.2,1782.34,163.497,14.536,8.513,38.742,0.045,1.542,0.838
32.2,2308.093,179.884,15.517,8.851,39.439,0.037,1.392,0.896
32.2,1948.649,166.072,15.882,8.124,33.886,0.038,1.221,0.888
32.2,2339.141,177.807,16.363,8.808,36.066,0.033,1.25,0.93
32.2,2037.857,171.279,15.704,8.478,36.227,0.035,1.259,0.873
32.2,2115.74,171.545,14.557,8.622,35.209,0.04,1.322,0.903
32.2,2395.052,182.386,16.205,9.383,41.658,0.036,1.401,0.905
32.2,2221.268,174.898,15.479,8.876,34.89,0.036,1.217,0.913
32.2,2297.027,176.845,17.63,8.059,35.523,0.037,1.208,0.923
32.2,2144.567,171.846,17.542,8.14,32.72,0.039,1.037,0.913
32.2,2479.804,182.994,18.0,9.209,38.334,0.033,1.361,0.931
31.2,2126.616,169.638,15.478,7.946,33.831,0.038,1.036,0.929
31.2,2459.17,180.359,16.446,9.038,35.832,0.038,1.177,0.95
31.2,1947.831,164.075,14.733,8.336,32.858,0.041,1.201,0.909
31.2,2002.158,165.811,15.712,8.264,32.281,0.035,1.229,0.915
31.2,2033.578,166.31,15.632,8.323,35.891,0.038,1.182,0.924
31.2,2286.235,175.33,16.057,8.622,34.038,0.042,1.104,0.935
31.2,1838.191,160.522,13.93,7.819,35.919,0.042,1.107,0.896
31.2,2078.829,168.075,15.024,7.917,33.344,0.046,1.101,0.925
31.2,2127.089,169.421,16.592,7.746,31.649,0.039,1.082,0.931
31.2,2069.945,168.355,13.117,8.362,35.258,0.043,1.179,0.918
31.2,1942.506,166.886,15.767,7.758,36.209,0.04,1.582,0.876
31.2,2167.524,173.023,14.91,8.457,36.607,0.042,1.214,0.91
31.2,2281.288,176.863,15.873,8.437,36.229,0.042,1.173,0.916
31.2,2075.067,169.673,14.344,8.324,37.02,0.042,1.179,0.906
31.2,2049.348,167.2,15.157,8.485,34.37,0.041,1.194,0.921
31.2,2173.577,173.962,15.867,8.179,40.406,0.032,1.323,0.903
31.2,1861.718,158.954,14.438,7.755,30.539,0.039,1.039,0.926
31.2,2126.159,172.392,16.899,8.023,33.841,0.045,1.41,0.899
31.2,2169.146,172.267,14.971,8.556,37.46,0.036,1.355,0.919
31.2,2171.279,173.849,17.986,7.964,35.598,0.029,1.438,0.903
31.2,2191.731,172.864,15.78,8.995,35.823,0.038,1.103,0.922
31.2,2357.801,179.467,17.007,8.444,36.379,0.035,1.285,0.92
31.2,2036.449,166.01,16.068,8.511,35.679,0.038,1.191,0.929
