true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter,std_x,std_y
13.7,1.59,1.431,0.435,6.62,9.369,1.009,0.965
13.7,1.614,1.541,0.297,7.228,9.777,1.009,0.965
13.7,1.692,1.443,0.521,7.147,9.727,1.009,0.965
13.7,1.61,1.494,0.373,6.986,9.642,1.009,0.965
13.6,1.677,1.546,0.387,7.409,9.955,0.997,0.953
13.6,1.668,1.465,0.478,7.107,9.684,0.997,0.953
13.6,1.586,1.531,0.26,7.093,9.703,0.997,0.953
13.6,1.612,1.518,0.335,7.169,9.726,0.997,0.953
13.6,1.7,1.492,0.48,6.93,9.682,0.997,0.953
13.6,3.083,2.189,0.704,17.668,16.041,0.997,0.953
13.6,1.634,1.5,0.397,7.099,9.694,0.997,0.953
13.6,1.618,1.515,0.351,7.077,9.706,0.997,0.953
13.6,1.621,1.465,0.428,7.083,9.669,0.997,0.953
13.6,1.539,1.485,0.263,6.592,9.432,0.997,0.953
13.6,1.649,1.48,0.44,7.041,9.707,0.997,0.953
13.6,1.625,1.532,0.332,7.371,9.848,0.997,0.953
13.6,1.645,1.379,0.545,6.535,9.353,0.997,0.953
13.6,1.661,1.531,0.388,7.083,9.753,0.997,0.953
13.6,1.677,1.483,0.467,7.19,9.744,0.997,0.953
13.6,1.582,1.545,0.214,7.015,9.637,0.997,0.953
13.6,1.567,1.462,0.36,6.608,9.394,0.997,0.953
13.6,1.567,1.487,0.315,6.675,9.402,0.997,0.953
13.6,1.603,1.494,0.364,6.979,9.627,0.997,0.953
13.6,1.57,1.498,0.299,6.851,9.508,0.997,0.953
13.6,1.672,1.365,0.577,6.615,9.457,0.997,0.953
13.6,1.689,1.494,0.466,7.428,9.853,0.997,0.953
13.6,1.687,1.455,0.506,7.063,9.674,0.997,0.953
13.6,1.617,1.558,0.267,7.063,9.754,0.997,0.953
13.6,1.574,1.519,0.261,6.885,9.596,0.997,0.953
13.6,1.677,1.555,0.375,7.312,9.892,0.997,0.953
13.6,1.709,1.506,0.474,7.526,9.962,0.997,0.953
13.6,1.638,1.564,0.296,7.662,9.988,0.997,0.953
13.6,1.646,1.494,0.42,6.866,9.599,0.997,0.953
13.6,1.624,1.517,0.357,6.992,9.701,0.997,0.953
13.6,1.683,1.324,0.617,6.602,9.388,0.997,0.953
13.6,1.678,1.414,0.538,6.849,9.57,0.997,0.953
13.6,1.618,1.485,0.397,6.996,9.573,0.997,0.953
13.6,1.639,1.419,0.501,6.655,9.467,0.997,0.953
13.6,1.679,1.459,0.495,7.002,9.7,0.997,0.953
13.6,1.555,1.511,0.236,6.765,9.488,0.997,0.953
13.6,1.622,1.505,0.373,7.309,9.795,0.997,0.953
13.6,1.668,1.449,0.496,6.96,9.607,0.997,0.953
13.6,1.605,1.531,0.301,7.289,9.814,0.997,0.953
13.6,1.664,1.428,0.514,6.501,9.489,0.997,0.953
13.6,1.666,1.519,0.41,7.407,9.898,0.997,0.953
13.6,1.647,1.493,0.423,7.071,9.683,0.997,0.953
13.6,1.645,1.54,0.353,7.6,9.952,0.997,0.953
13.6,1.546,1.5,0.242,6.971,9.527,0.997,0.953
13.6,1.517,1.379,0.416,6.157,9.052,0.997,0.953
13.6,1.603,1.467,0.402,6.664,9.488,0.997,0.953
13.6,1.586,1.491,0.342,7.007,9.616,0.997,0.953
13.6,1.609,1.539,0.291,7.207,9.723,0.997,0.953
13.6,1.657,1.518,0.402,7.119,9.789,0.997,0.953
13.6,1.696,1.358,0.599,6.19,9.326,0.997,0.953
13.6,1.582,1.487,0.341,6.94,9.558,0.997,0.953
13.6,1.588,1.57,0.152,7.294,9.795,0.997,0.953
13.6,1.606,1.57,0.21,7.147,9.772,0.997,0.953
13.6,1.609,1.384,0.51,6.519,9.282,0.997,0.953
13.6,1.589,1.544,0.238,6.585,9.591,0.997,0.953
13.6,1.646,1.521,0.382,7.247,9.803,0.997,0.953
13.6,1.642,1.518,0.381,7.248,9.76,0.997,0.953
13.6,1.628,1.435,0.472,6.633,9.432,0.997,0.953
13.6,1.592,1.552,0.224,6.984,9.64,0.997,0.953
13.6,1.546,1.378,0.454,5.921,9.022,0.997,0.953
13.6,1.614,1.596,0.15,7.633,9.969,0.997,0.953
13.6,1.702,1.467,0.508,7.271,9.857,0.997,0.953
13.6,1.733,1.501,0.5,6.9,9.725,0.997,0.953
13.6,1.59,1.462,0.394,6.773,9.487,0.997,0.953
13.6,1.602,1.535,0.287,7.073,9.68,0.997,0.953
13.6,1.514,1.444,0.3,6.302,9.193,0.997,0.953
13.6,1.618,1.564,0.256,7.315,9.819,0.997,0.953
13.6,1.556,1.509,0.243,6.706,9.436,0.997,0.953
13.6,1.616,1.561,0.258,7.276,9.787,0.997,0.953
13.6,1.689,1.462,0.501,6.765,9.667,0.997,0.953
13.6,1.618,1.519,0.345,7.137,9.7,0.997,0.953
13.6,1.682,1.432,0.525,6.903,9.598,0.997,0.953
13.6,1.656,1.497,0.428,7.268,9.775,0.997,0.953
13.6,1.647,1.372,0.553,6.529,9.319,0.997,0.953
13.6,1.617,1.415,0.484,6.614,9.406,0.997,0.953
13.6,1.628,1.457,0.447,6.996,9.589,0.997,0.953
13.6,1.704,1.466,0.51,7.361,9.844,0.997,0.953
13.6,1.592,1.545,0.242,6.878,9.626,0.997,0.953
13.6,1.631,1.493,0.402,6.921,9.659,0.997,0.953
13.6,1.555,1.46,0.344,6.631,9.339,0.997,0.953
13.6,1.629,1.484,0.413,6.851,9.609,0.997,0.953
13.6,1.639,1.506,0.396,7.063,9.713,0.997,0.953
13.6,1.646,1.576,0.289,7.336,9.862,0.997,0.953
13.6,1.68,1.494,0.457,7.004,9.707,0.997,0.953
13.6,1.638,1.425,0.494,6.276,9.313,0.997,0.953
13.6,1.616,1.531,0.32,7.257,9.76,0.997,0.953
13.6,1.535,1.483,0.257,6.704,9.395,0.997,0.953
13.6,1.647,1.474,0.447,7.135,9.69,0.997,0.953
13.6,1.661,1.473,0.463,6.865,9.63,0.997,0.953
13.6,1.641,1.468,0.448,7.085,9.686,0.997,0.953
13.6,1.625,1.447,0.455,6.933,9.546,0.997,0.953
13.6,1.59,1.486,0.356,6.931,9.576,0.997,0.953
13.6,1.564,1.487,0.311,6.911,9.539,0.997,0.953
13.6,1.591,1.449,0.413,6.824,9.467,0.997,0.953
13.6,1.645,1.485,0.43,6.904,9.599,0.997,0.953
13.6,1.708,1.475,0.505,7.455,9.913,0.997,0.953
13.6,1.633,1.535,0.341,7.109,9.758,0.997,0.953
13.6,1.687,1.497,0.46,7.221,9.789,0.997,0.953
13.6,1.623,1.51,0.367,6.836,9.713,0.997,0.953
13.6,1.533,1.398,0.41,6.181,9.101,0.997,0.953
13.8,1.614,1.397,0.501,6.52,9.365,1.004,0.942
13.8,1.647,1.511,0.398,7.223,9.8,1.004,0.942
13.8,1.601,1.546,0.261,7.173,9.758,1.004,0.942
13.8,1.612,1.442,0.447,6.051,9.162,1.004,0.942
13.8,1.657,1.562,0.334,7.568,9.942,1.004,0.942
13.8,1.634,1.381,0.535,6.371,9.296,1.004,0.942
13.8,2.256,1.583,0.713,8.945,11.637,1.004,0.942
13.8,1.594,1.439,0.43,6.474,9.36,1.004,0.942
13.8,1.654,1.554,0.341,7.338,9.875,1.004,0.942
13.8,1.629,1.504,0.385,7.119,9.755,1.004,0.942
13.8,1.666,1.479,0.46,7.186,9.744,1.004,0.942
13.8,1.674,1.532,0.404,7.065,9.817,1.004,0.942
13.8,1.683,1.338,0.606,6.264,9.427,1.004,0.942
13.8,1.581,1.558,0.172,7.273,9.749,1.004,0.942
13.8,1.578,1.503,0.305,6.643,9.457,1.004,0.942
13.8,1.632,1.454,0.455,6.663,9.633,1.004,0.942
13.8,1.689,1.466,0.497,6.643,9.519,1.004,0.942
13.8,1.583,1.528,0.261,7.129,9.649,1.004,0.942
13.8,1.64,1.477,0.434,7.045,9.701,1.004,0.942
13.8,1.644,1.531,0.364,7.162,9.779,1.004,0.942
13.8,1.618,1.56,0.266,7.458,9.87,1.004,0.942
13.8,1.624,1.531,0.334,7.148,9.839,1.004,0.942
13.8,1.614,1.483,0.395,7.014,9.675,1.004,0.942
13.8,1.602,1.523,0.309,6.848,9.555,1.004,0.942
13.8,1.611,1.551,0.27,7.437,9.818,1.004,0.942
13.8,1.906,1.499,0.617,7.51,10.262,1.004,0.942
13.8,1.592,1.542,0.248,7.234,9.743,1.004,0.942
13.8,1.632,1.477,0.425,7.088,9.649,1.004,0.942
13.8,1.644,1.537,0.354,7.56,9.932,1.004,0.942
13.8,2.118,1.541,0.686,8.496,11.138,1.004,0.942
13.8,1.599,1.549,0.249,7.263,9.761,1.004,0.942
13.8,1.679,1.408,0.545,6.672,9.51,1.004,0.942
13.8,1.671,1.502,0.438,7.222,9.775,1.004,0.942
13.8,1.602,1.546,0.261,7.244,9.821,1.004,0.942
13.8,1.683,1.458,0.5,6.791,9.664,1.004,0.942
13.8,1.692,1.441,0.524,6.731,9.542,1.004,0.942
13.8,1.701,1.499,0.473,7.23,9.854,1.004,0.942
13.8,1.607,1.553,0.256,7.257,9.819,1.004,0.942
13.8,1.651,1.463,0.463,7.015,9.621,1.004,0.942
13.8,1.571,1.512,0.271,6.867,9.54,1.004,0.942
13.8,1.684,1.407,0.55,6.864,9.558,1.004,0.942
13.8,1.662,1.509,0.418,7.306,9.814,1.004,0.942
13.8,1.698,1.441,0.529,7.06,9.706,1.004,0.942
13.8,1.533,1.482,0.256,6.585,9.341,1.004,0.942
13.8,1.671,1.554,0.367,7.162,9.819,1.004,0.942
13.8,1.651,1.574,0.302,7.115,9.814,1.004,0.942
13.8,1.632,1.546,0.32,7.281,9.824,1.004,0.942
13.8,1.628,1.458,0.446,7.005,9.567,1.004,0.942
13.8,1.611,1.398,0.497,6.706,9.404,1.004,0.942
13.8,1.654,1.454,0.477,7.132,9.689,1.004,0.942
13.8,1.615,1.506,0.361,7.079,9.623,1.004,0.942
13.8,1.636,1.455,0.457,6.798,9.548,1.004,0.942
13.8,1.625,1.53,0.336,7.331,9.849,1.004,0.942
13.8,1.6,1.506,0.338,6.914,9.625,1.004,0.942
13.8,1.578,1.548,0.194,7.144,9.686,1.004,0.942
13.8,1.589,1.505,0.32,6.817,9.51,1.004,0.942
13.8,1.646,1.536,0.36,7.332,9.848,1.004,0.942
13.8,2.116,1.517,0.697,9.293,11.289,1.004,0.942
13.8,1.647,1.531,0.369,7.367,9.823,1.004,0.942
13.8,1.683,1.41,0.546,6.99,9.638,1.004,0.942
13.8,1.577,1.545,0.199,6.886,9.611,1.004,0.942
13.8,1.643,1.343,0.576,6.147,9.261,1.004,0.942
13.8,1.658,1.455,0.48,7.232,9.716,1.004,0.942
13.8,1.546,1.512,0.21,6.804,9.552,1.004,0.942
13.8,1.595,1.469,0.39,6.796,9.48,1.004,0.942
13.8,1.682,1.395,0.558,6.711,9.52,1.004,0.942
13.8,1.691,1.391,0.569,6.688,9.554,1.004,0.942
13.8,1.666,1.534,0.391,7.186,9.821,1.004,0.942
13.8,1.565,1.455,0.369,6.712,9.42,1.004,0.942
13.8,1.662,1.526,0.396,7.42,9.905,1.004,0.942
13.8,1.637,1.531,0.354,7.098,9.729,1.004,0.942
13.8,1.662,1.487,0.446,7.106,9.708,1.004,0.942
13.8,1.668,1.435,0.51,6.82,9.544,1.004,0.942
13.8,1.586,1.5,0.325,6.877,9.547,1.004,0.942
13.8,1.619,1.521,0.343,7.178,9.762,1.004,0.942
13.8,1.58,1.491,0.329,6.716,9.509,1.004,0.942
13.8,1.619,1.525,0.334,7.294,9.739,1.004,0.942
13.8,1.612,1.487,0.386,6.961,9.579,1.004,0.942
13.8,1.681,1.54,0.401,6.994,9.77,1.004,0.942
13.8,1.632,1.494,0.402,7.163,9.726,1.004,0.942
13.8,1.644,1.52,0.381,6.759,9.631,1.004,0.942
13.8,1.608,1.457,0.423,6.791,9.493,1.004,0.942
13.8,1.58,1.51,0.295,6.975,9.614,1.004,0.942
13.8,1.657,1.452,0.482,6.8,9.586,1.004,0.942
13.8,1.73,1.489,0.509,6.274,9.419,1.004,0.942
13.8,1.622,1.377,0.529,6.142,9.237,1.004,0.942
13.8,1.631,1.565,0.282,7.22,9.778,1.004,0.942
13.8,1.669,1.355,0.584,6.43,9.362,1.004,0.942
13.8,1.631,1.524,0.356,7.151,9.732,1.004,0.942
13.8,1.664,1.488,0.448,6.862,9.619,1.004,0.942
13.8,1.604,1.546,0.265,6.979,9.679,1.004,0.942
13.8,1.66,1.424,0.514,6.936,9.569,1.004,0.942
13.8,1.729,1.399,0.588,7.136,9.756,1.004,0.942
13.8,1.655,1.505,0.416,7.062,9.683,1.004,0.942
13.8,1.622,1.484,0.403,6.909,9.605,1.004,0.942
13.8,1.656,1.536,0.373,7.393,9.86,1.004,0.942
13.8,1.626,1.479,0.415,6.844,9.56,1.004,0.942
13.8,1.678,1.409,0.543,6.866,9.585,1.004,0.942
13.8,1.629,1.507,0.38,7.062,9.675,1.004,0.942
13.8,1.64,1.483,0.427,6.911,9.665,1.004,0.942
14.1,3.067,1.949,0.772,14.657,14.983,1.025,0.932
14.1,1.608,1.55,0.267,7.31,9.794,1.025,0.932
14.1,1.609,1.495,0.369,7.143,9.683,1.025,0.932
14.1,1.557,1.474,0.322,6.658,9.371,1.025,0.932
14.1,1.668,1.446,0.499,7.284,9.742,1.025,0.932
14.1,1.663,1.478,0.459,6.87,9.613,1.025,0.932
14.1,1.712,1.408,0.568,7.098,9.725,1.025,0.932
14.1,1.593,1.342,0.539,6.226,9.093,1.025,0.932
14.1,1.644,1.524,0.375,7.393,9.845,1.025,0.932
14.1,1.636,1.491,0.411,7.159,9.705,1.025,0.932
14.1,1.682,1.506,0.445,7.341,9.883,1.025,0.932
14.1,1.669,1.486,0.456,7.018,9.704,1.025,0.932
14.1,1.686,1.525,0.426,7.457,9.959,1.025,0.932
14.1,1.636,1.56,0.303,7.549,9.92,1.025,0.932
14.1,1.645,1.488,0.426,7.02,9.655,1.025,0.932
14.1,1.678,1.504,0.444,7.248,9.823,1.025,0.932
14.1,1.593,1.53,0.277,7.044,9.696,1.025,0.932
14.1,1.585,1.541,0.234,6.896,9.669,1.025,0.932
14.1,1.676,1.519,0.423,7.112,9.793,1.025,0.932
14.1,1.666,1.473,0.467,7.052,9.703,1.025,0.932
14.1,1.702,1.349,0.61,6.561,9.493,1.025,0.932
14.1,1.659,1.483,0.449,6.779,9.622,1.025,0.932
14.1,1.656,1.433,0.501,6.926,9.56,1.025,0.932
14.1,1.7,1.514,0.455,7.32,9.894,1.025,0.932
14.1,1.604,1.444,0.435,6.753,9.459,1.025,0.932
14.1,1.582,1.482,0.351,6.9,9.486,1.025,0.932
14.1,1.591,1.567,0.172,7.061,9.763,1.025,0.932
14.1,1.608,1.513,0.339,7.044,9.642,1.025,0.932
14.1,1.708,1.421,0.555,6.948,9.662,1.025,0.932
14.1,1.662,1.504,0.425,6.722,9.568,1.025,0.932
14.1,1.685,1.462,0.498,7.12,9.702,1.025,0.932
14.1,1.691,1.521,0.437,7.504,10.017,1.025,0.932
14.1,1.61,1.399,0.495,6.579,9.397,1.025,0.932
14.1,1.671,1.49,0.452,7.102,9.781,1.025,0.932
14.1,1.661,1.447,0.491,6.558,9.463,1.025,0.932
14.1,1.619,1.553,0.282,7.336,9.82,1.025,0.932
14.1,1.661,1.47,0.466,7.0,9.667,1.025,0.932
14.1,1.664,1.517,0.411,7.27,9.846,1.025,0.932
14.1,1.649,1.449,0.478,6.616,9.496,1.025,0.932
14.1,1.639,1.451,0.466,7.047,9.619,1.025,0.932
14.1,1.653,1.509,0.409,7.303,9.84,1.025,0.932
14.1,1.706,1.526,0.447,7.329,9.927,1.025,0.932
14.1,1.591,1.531,0.273,7.024,9.624,1.025,0.932
14.1,1.653,1.555,0.34,7.565,9.939,1.025,0.932
14.1,1.675,1.45,0.501,7.039,9.67,1.025,0.932
14.1,1.672,1.553,0.371,7.29,9.882,1.025,0.932
14.1,3.052,1.656,0.84,9.939,12.981,1.025,0.932
14.1,1.637,1.478,0.429,7.059,9.739,1.025,0.932
14.1,1.631,1.486,0.413,6.66,9.537,1.025,0.932
14.1,1.696,1.519,0.445,7.525,9.95,1.025,0.932
14.1,1.67,1.47,0.474,6.948,9.67,1.025,0.932
14.1,1.704,1.497,0.478,7.502,9.925,1.025,0.932
14.1,1.625,1.506,0.376,6.919,9.663,1.025,0.932
14.1,1.669,1.481,0.461,6.791,9.627,1.025,0.932
14.1,1.67,1.476,0.468,6.984,9.682,1.025,0.932
14.1,1.693,1.335,0.615,6.513,9.41,1.025,0.932
14.1,1.602,1.58,0.163,6.905,9.679,1.025,0.932
14.1,1.606,1.472,0.401,7.195,9.699,1.025,0.932
14.1,1.714,1.442,0.54,6.992,9.695,1.025,0.932
14.1,1.626,1.492,0.397,7.129,9.677,1.025,0.932
14.1,1.643,1.474,0.442,7.112,9.66,1.025,0.932
14.1,1.638,1.449,0.467,6.913,9.552,1.025,0.932
14.1,1.712,1.488,0.495,7.374,9.892,1.025,0.932
14.1,1.614,1.56,0.257,7.069,9.716,1.025,0.932
14.1,1.659,1.531,0.384,7.108,9.814,1.025,0.932
14.1,1.636,1.443,0.472,6.89,9.561,1.025,0.932
14.1,1.65,1.529,0.375,7.493,9.879,1.025,0.932
14.1,1.611,1.519,0.333,6.966,9.667,1.025,0.932
14.1,1.64,1.41,0.511,6.729,9.528,1.025,0.932
14.1,1.669,1.428,0.517,6.849,9.571,1.025,0.932
14.1,1.611,1.544,0.286,7.442,9.857,1.025,0.932
14.1,1.678,1.466,0.487,7.112,9.759,1.025,0.932
14.1,1.711,1.481,0.501,7.474,9.948,1.025,0.932
14.1,1.632,1.574,0.265,7.204,9.818,1.025,0.932
14.1,1.616,1.532,0.318,6.958,9.67,1.025,0.932
14.1,1.742,1.49,0.518,7.576,9.997,1.025,0.932
14.1,1.624,1.454,0.446,6.591,9.474,1.025,0.932
14.1,1.682,1.523,0.425,7.398,9.9,1.025,0.932
14.1,1.648,1.514,0.396,7.115,9.798,1.025,0.932
14.1,1.754,1.368,0.626,6.752,9.583,1.025,0.932
14.1,1.597,1.523,0.301,6.848,9.594,1.025,0.932
14.1,1.699,1.504,0.466,7.428,9.926,1.025,0.932
14.1,1.62,1.487,0.397,7.057,9.649,1.025,0.932
14.1,1.582,1.501,0.315,7.003,9.582,1.025,0.932
14.1,1.663,1.507,0.422,6.919,9.696,1.025,0.932
14.1,1.621,1.433,0.467,6.666,9.414,1.025,0.932
14.1,1.634,1.608,0.179,7.666,10.031,1.025,0.932
14.1,1.611,1.573,0.217,6.862,9.665,1.025,0.932
14.1,1.571,1.521,0.251,6.771,9.487,1.025,0.932
14.1,1.673,1.49,0.455,7.07,9.737,1.025,0.932
14.1,1.663,1.419,0.521,6.82,9.602,1.025,0.932
14.1,1.67,1.411,0.535,6.662,9.5,1.025,0.932
14.1,1.672,1.49,0.454,7.059,9.716,1.025,0.932
14.1,1.699,1.467,0.505,7.028,9.789,1.025,0.932
14.1,1.615,1.529,0.321,7.011,9.656,1.025,0.932
14.1,1.568,1.475,0.339,6.483,9.423,1.025,0.932
14.1,1.616,1.457,0.434,6.776,9.475,1.025,0.932
14.1,1.661,1.515,0.411,7.433,9.857,1.025,0.932
14.1,1.559,1.554,0.078,6.864,9.601,1.025,0.932
14.1,1.567,1.399,0.451,6.059,9.074,1.025,0.932
14.2,1.699,1.48,0.491,7.277,9.854,1.032,0.943
14.2,1.612,1.456,0.428,6.861,9.483,1.032,0.943
14.2,1.681,1.504,0.447,7.245,9.803,1.032,0.943
14.2,1.65,1.556,0.332,7.392,9.895,1.032,0.943
14.2,1.654,1.574,0.308,7.56,9.959,1.032,0.943
14.2,1.698,1.5,0.469,7.166,9.798,1.032,0.943
14.2,1.665,1.489,0.448,7.033,9.707,1.032,0.943
14.2,1.646,1.428,0.497,6.499,9.428,1.032,0.943
14.2,1.677,1.525,0.415,7.382,9.903,1.032,0.943
14.2,1.661,1.545,0.368,7.315,9.843,1.032,0.943
14.2,1.694,1.537,0.42,7.742,10.088,1.032,0.943
14.2,1.64,1.54,0.344,7.466,9.881,1.032,0.943
14.2,1.681,1.55,0.387,7.391,9.974,1.032,0.943
14.2,1.636,1.472,0.437,6.819,9.556,1.032,0.943
14.2,1.668,1.499,0.438,7.331,9.816,1.032,0.943
14.2,1.651,1.431,0.499,7.026,9.606,1.032,0.943
14.2,1.656,1.435,0.499,6.548,9.394,1.032,0.943
14.2,1.615,1.497,0.375,7.111,9.653,1.032,0.943
14.2,1.603,1.585,0.152,7.363,9.877,1.032,0.943
14.2,1.678,1.544,0.391,7.58,9.982,1.032,0.943
14.2,1.7,1.532,0.434,7.725,10.095,1.032,0.943
14.2,1.708,1.44,0.538,6.799,9.69,1.032,0.943
14.2,1.598,1.448,0.423,6.396,9.32,1.032,0.943
14.2,1.665,1.453,0.488,6.651,9.519,1.032,0.943
14.2,1.662,1.399,0.539,6.821,9.518,1.032,0.943
14.2,1.688,1.424,0.536,6.703,9.53,1.032,0.943
14.2,1.502,1.476,0.184,6.164,9.159,1.032,0.943
14.2,1.651,1.591,0.267,7.815,10.078,1.032,0.943
14.2,1.656,1.491,0.435,7.068,9.731,1.032,0.943
14.2,1.634,1.523,0.362,7.19,9.769,1.032,0.943
14.2,1.673,1.507,0.434,7.092,9.795,1.032,0.943
14.2,1.66,1.492,0.438,7.241,9.786,1.032,0.943
14.2,1.612,1.558,0.256,7.101,9.698,1.032,0.943
14.2,1.678,1.474,0.479,6.852,9.653,1.032,0.943
14.2,1.552,1.438,0.376,6.383,9.234,1.032,0.943
14.2,1.582,1.567,0.137,7.393,9.797,1.032,0.943
14.2,1.543,1.403,0.416,6.414,9.178,1.032,0.943
14.2,1.621,1.542,0.308,7.41,9.836,1.032,0.943
14.2,1.693,1.469,0.497,6.826,9.636,1.032,0.943
14.2,1.639,1.512,0.386,7.01,9.713,1.032,0.943
14.2,1.642,1.523,0.374,7.228,9.807,1.032,0.943
14.2,1.678,1.482,0.469,7.288,9.813,1.032,0.943
14.2,1.685,1.419,0.539,6.953,9.657,1.032,0.943
14.2,1.675,1.56,0.364,7.689,10.056,1.032,0.943
14.2,1.705,1.498,0.478,7.164,9.853,1.032,0.943
14.2,1.609,1.545,0.279,7.25,9.829,1.032,0.943
14.2,1.709,1.564,0.403,7.474,10.016,1.032,0.943
14.2,1.671,1.567,0.346,7.032,9.84,1.032,0.943
14.2,1.626,1.52,0.356,7.085,9.743,1.032,0.943
14.2,1.657,1.407,0.528,6.514,9.382,1.032,0.943
14.2,1.703,1.549,0.416,7.449,9.951,1.032,0.943
14.2,1.741,1.376,0.613,7.039,9.708,1.032,0.943
14.2,1.946,1.5,0.637,8.151,10.647,1.032,0.943
14.2,1.66,1.486,0.445,7.07,9.691,1.032,0.943
14.2,1.664,1.505,0.427,7.394,9.845,1.032,0.943
14.2,1.682,1.492,0.461,7.4,9.871,1.032,0.943
14.2,1.612,1.55,0.275,7.202,9.774,1.032,0.943
14.2,3.622,1.849,0.86,11.29,14.215,1.032,0.943
14.2,1.591,1.391,0.486,6.427,9.228,1.032,0.943
14.2,1.584,1.568,0.143,6.713,9.585,1.032,0.943
14.2,1.658,1.529,0.386,7.022,9.739,1.032,0.943
14.2,1.672,1.558,0.362,7.355,9.903,1.032,0.943
14.2,2.603,1.611,0.786,10.549,12.563,1.032,0.943
14.2,1.657,1.422,0.513,6.571,9.429,1.032,0.943
14.2,1.685,1.484,0.474,7.139,9.808,1.032,0.943
14.2,2.461,1.578,0.767,11.424,12.713,1.032,0.943
14.2,1.635,1.498,0.4,7.126,9.735,1.032,0.943
14.2,1.615,1.512,0.351,7.034,9.648,1.032,0.943
14.2,1.658,1.5,0.427,6.788,9.631,1.032,0.943
14.2,1.547,1.367,0.467,6.337,9.143,1.032,0.943
14.2,1.707,1.478,0.5,7.266,9.838,1.032,0.943
14.2,1.687,1.571,0.365,7.861,10.129,1.032,0.943
14.2,1.671,1.488,0.455,6.809,9.638,1.032,0.943
14.2,1.589,1.508,0.316,6.943,9.595,1.032,0.943
14.2,2.17,1.479,0.732,9.121,11.338,1.032,0.943
14.2,1.659,1.53,0.386,7.31,9.865,1.032,0.943
14.2,1.647,1.509,0.401,7.258,9.784,1.032,0.943
14.2,1.678,1.51,0.436,7.193,9.778,1.032,0.943
14.2,1.651,1.459,0.468,6.891,9.576,1.032,0.943
14.2,1.692,1.479,0.486,7.011,9.751,1.032,0.943
14.2,1.573,1.477,0.344,6.794,9.467,1.032,0.943
14.2,1.639,1.473,0.439,6.665,9.53,1.032,0.943
14.2,1.623,1.545,0.306,7.214,9.763,1.032,0.943
14.2,1.738,1.456,0.546,7.31,9.888,1.032,0.943
14.2,1.594,1.546,0.243,7.11,9.664,1.032,0.943
14.2,1.652,1.537,0.366,7.377,9.877,1.032,0.943
14.2,1.652,1.496,0.425,7.182,9.805,1.032,0.943
14.2,1.649,1.444,0.483,6.668,9.471,1.032,0.943
14.2,1.577,1.508,0.292,7.032,9.689,1.032,0.943
14.2,1.69,1.496,0.464,7.211,9.855,1.032,0.943
14.2,1.69,1.567,0.374,7.354,9.944,1.032,0.943
14.2,1.651,1.544,0.355,7.273,9.855,1.032,0.943
14.2,1.693,1.389,0.571,6.292,9.354,1.032,0.943
14.2,1.645,1.523,0.378,7.069,9.767,1.032,0.943
14.2,1.569,1.519,0.253,6.862,9.602,1.032,0.943
14.2,1.591,1.555,0.214,6.97,9.646,1.032,0.943
14.2,1.628,1.526,0.348,6.872,9.653,1.032,0.943
14.2,1.717,1.481,0.506,7.126,9.774,1.032,0.943
14.2,1.635,1.53,0.352,7.148,9.774,1.032,0.943
14.2,1.694,1.566,0.382,7.51,10.028,1.032,0.943
14.5,1.591,1.549,0.229,7.231,9.834,1.035,0.974
14.5,1.688,1.435,0.527,6.925,9.64,1.035,0.974
14.5,1.659,1.546,0.362,7.595,9.984,1.035,0.974
14.5,1.655,1.526,0.387,7.421,9.904,1.035,0.974
14.5,1.634,1.506,0.388,7.004,9.657,1.035,0.974
14.5,1.674,1.406,0.543,6.554,9.402,1.035,0.974
14.5,1.65,1.546,0.351,6.934,9.719,1.035,0.974
14.5,1.667,1.512,0.421,7.551,9.91,1.035,0.974
14.5,1.618,1.531,0.323,7.333,9.78,1.035,0.974
14.5,1.584,1.529,0.26,7.031,9.625,1.035,0.974
14.5,1.688,1.509,0.449,7.283,9.859,1.035,0.974
14.5,1.715,1.482,0.503,7.439,9.903,1.035,0.974
14.5,1.615,1.477,0.404,6.936,9.549,1.035,0.974
14.5,1.71,1.512,0.467,7.553,9.991,1.035,0.974
14.5,1.625,1.532,0.332,7.161,9.781,1.035,0.974
14.5,1.624,1.542,0.314,7.288,9.786,1.035,0.974
14.5,1.639,1.556,0.314,7.383,9.905,1.035,0.974
14.5,1.656,1.577,0.305,7.567,9.974,1.035,0.974
14.5,1.662,1.52,0.404,7.513,9.911,1.035,0.974
14.5,1.697,1.532,0.43,7.472,10.042,1.035,0.974
14.5,1.611,1.466,0.415,6.69,9.474,1.035,0.974
14.5,1.695,1.496,0.47,7.575,9.954,1.035,0.974
14.5,1.674,1.416,0.533,7.066,9.618,1.035,0.974
14.5,1.613,1.444,0.446,6.849,9.487,1.035,0.974
14.5,1.663,1.492,0.441,6.981,9.753,1.035,0.974
14.5,1.693,1.528,0.431,7.662,10.014,1.035,0.974
14.5,1.711,1.576,0.389,7.537,10.017,1.035,0.974
14.5,1.703,1.542,0.424,7.947,10.134,1.035,0.974
14.5,1.719,1.549,0.433,7.892,10.124,1.035,0.974
14.5,1.636,1.567,0.286,7.364,9.864,1.035,0.974
14.5,1.639,1.547,0.33,7.064,9.768,1.035,0.974
