true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter
40.0,44.474,31.123,0.714,4248.289,238.74
40.0,43.475,31.564,0.688,4151.763,235.355
40.0,44.568,31.308,0.712,4269.857,238.654
40.0,44.788,30.793,0.726,4157.783,237.393
40.0,43.689,31.728,0.687,4252.142,237.462
40.0,44.333,31.326,0.708,4218.138,237.969
40.0,42.794,32.071,0.662,4209.985,235.438
40.0,43.918,31.54,0.696,4211.098,237.511
40.0,44.243,31.184,0.709,4215.617,237.85
40.0,42.714,31.002,0.688,4104.313,233.799
40.0,44.234,30.141,0.732,4111.143,235.122
40.0,44.341,31.059,0.714,4183.409,237.615
40.0,44.545,30.849,0.721,4190.691,236.852
40.0,44.013,31.592,0.696,4274.634,238.249
40.0,44.793,30.863,0.725,4155.811,237.17
40.0,43.449,31.59,0.687,4169.829,236.066
40.0,43.89,31.634,0.693,4267.344,238.54
40.0,43.767,31.562,0.693,4247.722,237.314
40.0,43.991,31.668,0.694,4274.6,238.288
40.0,43.773,31.403,0.697,4130.296,235.74
40.0,44.003,31.241,0.704,4165.269,236.606
40.0,43.995,30.95,0.711,4140.841,236.101
40.0,44.228,30.976,0.714,4175.317,237.18
40.0,44.396,31.245,0.71,4251.665,238.429
40.0,43.174,31.659,0.68,4211.538,236.68
40.0,44.723,31.349,0.713,4309.151,239.797
40.0,42.523,31.574,0.67,4062.337,232.767
40.0,43.59,31.419,0.693,4175.054,236.523
40.0,44.209,31.34,0.705,4207.525,237.523
40.0,44.337,30.827,0.719,4176.022,237.272
38.6,41.615,30.69,0.675,3880.763,227.179
38.6,40.61,30.166,0.669,3707.839,223.284
38.6,42.205,29.67,0.711,3815.874,226.022
38.6,42.594,29.689,0.717,3813.281,226.565
38.6,41.606,29.955,0.694,3805.946,225.362
38.6,41.98,30.052,0.698,3849.901,227.039
38.6,41.481,30.686,0.673,3877.105,226.974
38.6,41.893,30.173,0.694,3848.083,227.281
38.6,40.637,30.18,0.67,3731.307,223.492
38.6,40.678,30.736,0.655,3758.068,223.784
38.6,41.918,30.387,0.689,3920.388,228.435
38.6,41.275,30.082,0.685,3756.032,225.363
38.6,41.937,30.02,0.698,3858.518,226.591
38.6,42.147,30.653,0.686,3939.489,228.672
38.6,41.51,30.404,0.681,3827.883,225.601
38.6,42.191,29.756,0.709,3829.924,226.283
38.6,41.589,29.757,0.699,3775.667,225.067
38.6,42.338,30.397,0.696,3931.783,228.917
38.6,41.668,30.11,0.691,3863.168,226.742
38.6,42.63,29.556,0.721,3803.938,226.735
38.6,41.856,30.58,0.683,3917.842,228.041
38.6,41.936,29.943,0.7,3820.862,226.406
38.6,41.556,29.943,0.693,3797.809,225.836
38.6,42.228,30.013,0.703,3865.558,227.631
38.6,41.082,29.903,0.686,3660.115,222.207
38.6,42.353,30.318,0.698,3915.057,228.633
38.6,42.42,30.316,0.699,3952.377,229.319
38.6,41.613,29.961,0.694,3822.389,225.585
38.6,41.816,30.309,0.689,3867.609,227.023
38.6,41.64,30.438,0.682,3900.534,226.873
38.6,42.083,30.44,0.691,3913.728,228.093
38.6,41.826,30.254,0.691,3878.963,227.331
38.6,42.452,29.648,0.716,3794.264,226.835
38.6,42.008,30.439,0.689,3909.88,227.954
38.6,41.607,30.221,0.687,3823.675,225.016
38.6,41.535,30.483,0.679,3893.842,226.863
38.6,41.731,30.448,0.684,3889.998,227.139
38.6,42.27,29.292,0.721,3789.382,226.196
38.6,41.768,30.056,0.694,3863.353,226.725
38.6,41.784,30.166,0.692,3825.676,225.751
38.6,42.752,30.029,0.712,3905.844,228.96
38.6,42.038,30.258,0.694,3894.53,227.74
38.6,42.304,30.424,0.695,3931.046,228.76
38.6,41.522,30.16,0.687,3754.825,224.6
38.6,41.816,30.263,0.69,3853.093,226.646
38.6,41.772,29.393,0.711,3736.612,224.789
38.6,41.693,29.748,0.701,3800.379,226.225
38.6,41.727,30.249,0.689,3853.787,226.754
38.6,41.847,30.42,0.687,3895.249,227.514
38.6,41.393,30.29,0.682,3799.516,225.428
39.6,43.679,30.952,0.706,4103.956,234.733
39.6,43.896,30.977,0.709,4144.564,235.121
39.6,43.099,30.978,0.695,4024.673,232.861
39.6,43.249,31.181,0.693,4138.007,234.773
39.6,43.468,31.038,0.7,4144.696,234.726
39.6,43.186,31.21,0.691,4109.409,233.711
39.6,43.129,31.229,0.69,4121.537,234.779
39.6,41.932,31.332,0.665,3975.542,229.813
39.6,43.438,30.773,0.706,4094.454,233.868
39.6,43.308,30.842,0.702,4054.583,233.826
39.6,43.541,30.618,0.711,4053.326,233.217
39.6,43.167,31.065,0.694,4100.391,233.715
39.6,43.43,30.948,0.702,4075.685,233.593
39.6,43.163,31.165,0.692,4122.857,234.036
39.6,44.133,30.227,0.729,3997.15,232.734
39.6,43.366,30.681,0.707,4056.581,233.223
39.6,43.039,30.901,0.696,4091.851,233.266
39.6,42.752,30.931,0.69,4047.29,232.121
39.6,43.026,31.371,0.684,4136.239,234.138
39.6,43.279,31.598,0.683,4155.05,235.256
39.6,42.448,31.432,0.672,4057.098,232.022
39.6,42.749,31.123,0.686,3979.114,231.085
39.6,43.834,30.331,0.722,4083.967,234.363
39.6,42.719,31.404,0.678,4105.392,233.328
39.6,43.128,31.049,0.694,4086.044,233.359
39.6,42.542,31.288,0.678,4072.854,232.459
39.6,41.679,31.489,0.655,3980.458,229.391
39.6,43.599,30.993,0.703,4113.286,234.661
39.6,42.93,31.414,0.682,4151.431,234.699
39.6,43.07,30.946,0.696,4059.351,232.324
39.6,42.837,31.442,0.679,4065.716,232.624
39.6,43.527,30.598,0.711,4055.439,233.397
39.6,42.797,30.658,0.698,3982.007,231.085
39.6,43.564,31.33,0.695,4164.221,235.398
39.6,42.689,31.163,0.683,4062.263,232.454
39.6,43.791,30.687,0.713,4109.873,234.843
39.6,41.995,31.683,0.656,4087.34,232.705
39.6,43.162,31.204,0.691,4138.341,234.253
39.6,43.494,31.008,0.701,4077.86,234.314
39.6,42.889,31.464,0.68,4092.246,233.407
39.6,43.267,30.553,0.708,4059.235,233.137
39.6,43.308,31.299,0.691,4145.557,234.738
39.6,42.847,30.981,0.691,4040.432,232.409
39.6,43.42,31.369,0.691,4102.58,233.785
39.6,43.467,31.158,0.697,4062.032,234.337
39.6,42.34,30.941,0.683,3966.028,230.108
39.6,43.377,31.25,0.694,4129.744,234.323
39.6,43.568,30.521,0.714,3966.646,232.609
39.6,43.74,31.371,0.697,4160.734,235.483
39.6,43.941,30.458,0.721,4089.447,234.406
39.8,43.498,31.738,0.684,4210.761,236.6
39.8,44.149,31.274,0.706,4214.881,237.321
39.8,43.465,31.327,0.693,4152.197,235.104
39.8,43.857,31.206,0.703,4136.703,235.525
39.8,43.475,30.842,0.705,4113.819,234.403
39.8,43.461,32.639,0.66,4357.264,240.311
39.8,43.628,31.266,0.697,4153.641,235.716
39.8,43.644,30.943,0.705,4154.678,235.418
39.8,43.452,31.028,0.7,4138.441,234.996
39.8,43.899,31.362,0.7,4218.005,237.144
39.8,43.744,30.515,0.716,4040.985,233.9
39.8,44.244,30.286,0.729,4087.98,235.617
39.8,44.09,30.538,0.721,4128.891,235.629
39.8,43.586,30.996,0.703,4121.57,234.541
39.8,43.284,30.922,0.7,4069.661,233.891
39.8,42.724,31.692,0.671,4037.987,233.039
39.8,43.765,30.913,0.708,4068.887,234.23
39.8,43.539,30.99,0.702,4112.678,234.958
39.8,43.001,31.394,0.683,4087.793,233.523
39.8,44.368,31.359,0.707,4229.232,237.937
39.8,43.804,31.13,0.704,4146.936,235.78
39.8,43.855,31.155,0.704,4197.859,236.585
39.8,43.463,31.003,0.701,4110.039,234.637
39.8,43.453,30.815,0.705,4023.259,233.714
39.8,43.259,31.506,0.685,4181.335,235.124
39.8,43.076,31.452,0.683,4088.176,233.623
39.8,43.298,30.875,0.701,4087.203,234.323
39.8,43.83,31.21,0.702,4200.574,236.69
39.8,43.367,31.05,0.698,4105.14,234.691
39.8,42.782,31.794,0.669,4173.992,234.558
39.8,44.212,31.08,0.711,4215.651,237.441
39.8,44.303,30.882,0.717,4149.763,236.555
39.8,43.75,31.414,0.696,4122.434,235.9
39.8,43.009,31.421,0.683,4131.625,233.904
39.8,42.461,31.504,0.67,4115.344,233.244
39.8,44.187,31.04,0.712,4160.189,236.429
39.8,43.539,30.967,0.703,4090.168,234.043
39.8,43.427,31.146,0.697,4144.19,234.851
39.8,43.12,31.101,0.693,4086.665,234.102
39.8,43.764,31.372,0.697,4151.51,235.294
39.8,43.646,30.975,0.705,4110.732,235.028
39.8,43.161,31.213,0.691,4132.067,234.485
39.8,43.61,31.476,0.692,4165.442,236.061
39.8,43.489,30.962,0.702,4058.901,234.179
39.8,43.465,31.024,0.7,4102.21,234.529
39.8,42.275,31.355,0.671,4027.457,231.949
39.8,43.723,30.561,0.715,4064.452,234.595
39.8,43.663,31.216,0.699,4121.173,234.744
39.8,44.126,30.406,0.725,4101.281,235.991
39.8,43.803,30.949,0.708,4158.198,235.726
40.4,44.879,31.216,0.718,4262.854,240.734
40.4,43.425,31.827,0.68,4243.618,237.65
40.4,45.525,30.703,0.738,4253.752,240.114
40.4,44.516,31.814,0.699,4340.196,240.387
40.4,44.585,32.017,0.696,4354.72,240.996
40.4,45.36,31.38,0.722,4367.067,242.389
40.4,45.61,31.111,0.731,4359.783,242.577
40.4,44.622,31.718,0.703,4344.577,240.88
40.4,45.814,31.289,0.73,4380.967,242.974
40.4,44.863,31.324,0.716,4242.698,239.834
40.4,44.626,31.837,0.701,4352.882,240.726
40.4,45.058,31.739,0.71,4304.048,240.843
40.4,44.977,31.596,0.712,4346.077,241.318
40.4,45.358,31.515,0.719,4403.575,242.509
40.4,44.316,31.601,0.701,4300.976,239.388
40.4,44.082,31.362,0.703,4234.515,237.915
40.4,44.697,31.951,0.699,4345.657,241.615
40.4,44.437,31.533,0.705,4257.255,239.146
40.4,45.334,31.48,0.72,4346.233,241.222
40.4,43.767,31.748,0.688,4240.484,237.608
40.4,45.129,31.734,0.711,4398.366,242.46
40.4,45.272,31.395,0.72,4387.004,242.189
40.4,45.113,31.563,0.714,4246.232,240.521
40.4,45.73,31.747,0.72,4364.18,242.073
40.4,44.928,31.792,0.707,4246.442,239.886
40.4,44.29,31.342,0.707,4238.516,238.716
40.4,44.668,31.499,0.709,4295.936,240.281
40.4,45.05,31.184,0.722,4276.067,240.264
40.4,44.64,31.823,0.701,4308.522,240.275
40.4,44.94,31.234,0.719,4289.141,240.266
40.4,44.705,31.475,0.71,4306.856,239.82
40.4,45.304,31.318,0.723,4344.713,241.597
40.4,44.371,31.574,0.703,4244.838,239.065
40.4,44.754,31.162,0.718,4199.512,238.191
40.4,44.266,30.938,0.715,4229.964,237.973
40.4,45.363,31.482,0.72,4322.018,241.319
40.4,45.467,31.864,0.713,4472.762,243.995
40.4,44.976,31.601,0.712,4288.18,240.06
40.4,45.356,31.724,0.715,4366.497,242.542
40.4,45.117,31.703,0.711,4368.983,241.77
40.4,44.612,31.779,0.702,4303.354,240.05
40.4,45.203,31.504,0.717,4273.578,240.1
40.4,45.052,31.536,0.714,4317.478,241.267
40.4,45.027,30.681,0.732,4212.598,238.944
40.4,44.843,31.948,0.702,4359.162,241.05
40.4,44.528,31.858,0.699,4344.85,240.649
40.4,44.777,31.553,0.71,4302.014,240.799
40.4,45.28,31.58,0.717,4346.587,241.917
40.4,45.058,31.354,0.718,4306.531,240.729
40.4,44.35,31.839,0.696,4306.345,239.778
40.2,44.776,31.817,0.704,4335.777,241.207
40.2,43.722,31.916,0.683,4267.564,238.046
40.2,44.592,31.443,0.709,4282.245,239.527
40.2,44.578,31.507,0.707,4267.154,238.843
40.2,45.125,31.531,0.715,4308.727,241.022
40.2,45.231,31.598,0.716,4358.838,241.846
40.2,44.775,31.282,0.715,4263.658,239.489
40.2,44.852,31.45,0.713,4327.486,240.408
40.2,44.339,31.54,0.703,4273.945,239.113
40.2,44.464,31.309,0.71,4247.098,238.579
40.2,44.735,31.607,0.708,4279.554,239.37
40.2,44.989,31.487,0.714,4332.882,241.095
40.2,44.599,31.24,0.714,4252.707,238.727
40.2,44.646,31.205,0.715,4217.098,237.713
40.2,44.153,32.076,0.687,4274.35,238.201
40.2,43.153,31.46,0.684,4164.143,235.576
40.2,43.668,31.11,0.702,4101.051,234.822
40.2,45.369,31.351,0.723,4336.208,241.651
40.2,44.504,30.538,0.727,4156.112,237.36
40.2,44.119,30.855,0.715,4167.037,236.542
40.2,44.474,31.515,0.706,4311.04,239.758
40.2,44.854,31.183,0.719,4240.433,239.138
40.2,45.089,31.443,0.717,4296.854,240.199
40.2,45.199,31.263,0.722,4270.163,240.285
40.2,44.731,31.657,0.706,4318.279,240.423
40.2,44.774,31.649,0.707,4326.43,240.256
40.2,44.609,31.513,0.708,4286.802,239.575
40.2,44.3,31.448,0.704,4201.57,237.779
40.2,44.488,31.492,0.706,4276.701,239.015
40.2,44.228,31.715,0.697,4246.478,238.982
40.2,43.48,31.766,0.683,4211.113,236.743
40.2,44.491,31.342,0.71,4253.237,239.264
40.2,42.92,31.579,0.677,4140.696,234.367
40.2,44.637,31.655,0.705,4344.579,240.481
40.2,44.665,31.13,0.717,4240.546,238.994
40.2,44.492,31.126,0.715,4152.343,236.657
40.2,44.902,30.894,0.726,4235.803,239.422
40.2,43.59,31.58,0.689,4239.76,237.902
40.2,44.22,31.626,0.699,4291.856,239.646
40.2,44.966,31.368,0.716,4295.026,240.117
40.2,44.571,31.357,0.711,4248.343,238.913
40.2,45.046,31.636,0.712,4351.198,241.104
40.2,44.998,31.211,0.72,4279.847,239.722
40.2,44.599,30.655,0.726,4182.696,237.652
40.2,44.194,31.478,0.702,4259.682,238.604
40.2,45.159,31.539,0.716,4344.194,241.195
40.2,44.456,31.612,0.703,4243.357,238.695
40.2,44.025,31.581,0.697,4240.432,238.397
40.2,44.508,30.924,0.719,4201.201,238.304
40.2,44.708,31.807,0.703,4320.552,240.118
40.8,46.25,31.774,0.727,4481.697,245.938
40.8,46.05,31.96,0.72,4499.739,245.659
40.8,46.42,31.097,0.742,4411.181,244.522
40.8,45.939,31.709,0.724,4454.064,245.04
40.8,45.502,31.86,0.714,4398.176,242.867
40.8,45.476,32.019,0.71,4441.864,244.116
40.8,45.977,31.745,0.723,4441.405,244.349
40.8,45.105,32.084,0.703,4418.731,243.069
40.8,44.452,31.916,0.696,4306.127,239.889
40.8,46.38,31.678,0.73,4503.608,245.905
40.8,44.814,32.171,0.696,4393.467,242.67
40.8,45.644,31.967,0.714,4432.855,244.328
40.8,45.29,31.867,0.711,4445.739,243.972
40.8,46.344,31.895,0.725,4517.043,246.653
40.8,46.228,31.986,0.722,4549.017,247.062
40.8,44.927,32.169,0.698,4418.455,242.917
40.8,46.008,31.562,0.728,4435.541,245.619
40.8,45.653,31.632,0.721,4392.808,244.024
40.8,46.1,31.849,0.723,4443.438,244.755
40.8,46.115,31.809,0.724,4404.401,244.458
40.8,46.186,31.188,0.738,4357.54,243.409
40.8,44.437,31.868,0.697,4281.62,239.487
40.8,45.595,32.068,0.711,4433.04,244.164
40.8,45.357,32.085,0.707,4459.78,244.175
40.8,44.706,31.748,0.704,4268.581,239.226
40.8,45.766,31.998,0.715,4419.964,244.022
40.8,45.992,31.465,0.729,4439.336,244.918
40.8,46.609,31.496,0.737,4439.827,245.382
40.8,45.841,31.986,0.716,4473.823,244.817
40.8,45.786,31.651,0.723,4383.923,243.475
40.8,46.234,31.763,0.727,4495.407,245.993
40.8,45.506,32.094,0.709,4425.789,244.174
40.8,45.29,31.502,0.718,4311.555,241.25
40.8,44.109,32.165,0.684,4274.538,238.841
40.8,45.751,31.557,0.724,4411.844,243.946
40.8,44.482,32.045,0.694,4318.477,240.78
40.8,45.963,31.787,0.722,4365.021,244.006
40.8,45.481,31.177,0.728,4357.166,242.451
40.8,45.93,31.866,0.72,4484.275,245.641
40.8,44.901,32.271,0.695,4410.713,242.836
40.8,44.966,31.944,0.704,4320.15,240.813
40.8,45.632,30.981,0.734,4306.179,242.517
40.8,46.05,31.858,0.722,4444.572,245.041
40.8,45.663,31.243,0.729,4343.495,242.848
40.8,45.058,31.735,0.71,4325.202,240.709
40.8,45.552,31.906,0.714,4460.138,244.035
40.8,45.525,31.386,0.724,4377.555,242.426
40.8,45.78,31.622,0.723,4442.453,244.271
40.8,45.021,31.93,0.705,4381.781,242.171
40.8,45.456,31.902,0.712,4391.924,243.671
41.4,46.998,32.488,0.723,4723.374,251.561
41.4,47.061,31.846,0.736,4614.846,250.248
41.4,47.024,31.758,0.737,4543.573,248.95
41.4,46.525,32.128,0.723,4585.112,248.72
41.4,47.231,32.348,0.729,4622.028,250.159
41.4,46.563,32.617,0.714,4590.807,248.484
41.4,46.478,31.931,0.727,4546.647,247.332
41.4,46.607,31.942,0.728,4527.82,247.175
41.4,46.394,32.23,0.719,4542.708,247.731
41.4,46.486,31.981,0.726,4552.396,247.615
41.4,45.921,32.283,0.711,4558.018,247.373
41.4,47.266,32.156,0.733,4631.445,249.923
41.4,45.829,32.242,0.711,4515.392,246.028
41.4,45.87,32.363,0.709,4502.087,245.999
41.4,47.146,32.17,0.731,4643.957,250.533
41.4,46.51,32.196,0.722,4567.948,248.052
41.4,46.649,31.189,0.744,4405.227,245.819
41.4,47.133,31.783,0.738,4560.352,248.747
41.4,47.277,31.955,0.737,4630.271,250.436
41.4,47.671,31.961,0.742,4687.155,251.676
41.4,45.969,31.52,0.728,4390.941,244.472
41.4,46.787,31.807,0.733,4532.911,248.307
41.4,47.075,32.366,0.726,4669.712,250.877
41.4,46.891,32.272,0.725,4674.13,250.329
41.4,46.535,31.945,0.727,4496.92,247.149
41.4,46.333,32.132,0.72,4562.546,247.47
41.4,46.758,31.97,0.73,4589.813,248.59
41.4,46.921,31.639,0.738,4527.868,248.025
41.4,46.284,31.733,0.728,4509.242,247.829
41.4,47.301,32.19,0.733,4583.585,249.483
41.4,46.876,32.347,0.724,4583.407,249.238
41.4,47.206,31.762,0.74,4598.404,249.275
41.4,47.34,31.989,0.737,4625.018,249.902
41.4,46.952,30.767,0.755,4412.208,245.99
41.4,47.162,31.964,0.735,4604.374,249.785
41.4,46.629,32.069,0.726,4539.931,248.347
41.4,46.963,31.345,0.745,4499.341,247.813
41.4,45.241,32.42,0.697,4452.692,244.132
41.4,47.169,32.005,0.735,4630.301,249.921
41.4,46.806,31.859,0.733,4502.083,247.488
41.4,47.203,31.972,0.736,4585.482,249.229
41.4,46.632,31.89,0.73,4481.347,247.389
41.4,46.4,31.758,0.729,4435.209,245.997
41.4,46.15,32.414,0.712,4576.11,247.675
41.4,47.146,31.456,0.745,4532.336,248.275
41.4,46.611,31.985,0.727,4513.043,247.344
41.4,47.147,31.842,0.737,4612.12,250.342
41.4,46.755,32.249,0.724,4605.843,249.437
41.4,47.574,31.574,0.748,4576.013,249.319
41.4,46.679,32.403,0.72,4580.484,249.07
40.6,44.934,31.722,0.708,4298.775,241.399
40.6,45.736,31.588,0.723,4407.425,243.778
40.6,45.058,31.192,0.722,4313.401,240.571
40.6,45.724,31.914,0.716,4435.43,244.045
40.6,44.84,31.589,0.71,4291.881,240.178
40.6,45.565,31.557,0.721,4406.825,243.644
40.6,45.804,31.476,0.726,4405.085,243.486
40.6,45.264,31.541,0.717,4380.526,243.195
40.6,45.608,31.526,0.723,4407.452,243.65
40.6,45.784,31.47,0.726,4409.719,243.622
40.6,45.863,31.55,0.726,4430.991,244.32
40.6,45.842,31.058,0.736,4339.836,242.918
40.6,45.131,31.548,0.715,4361.318,241.92
40.6,44.822,31.871,0.703,4375.68,242.018
40.6,44.905,31.472,0.713,4302.437,240.87
40.6,45.343,31.869,0.711,4343.731,242.495
40.6,44.552,31.826,0.7,4330.028,240.61
40.6,45.654,32.038,0.712,4367.069,243.572
40.6,45.031,31.571,0.713,4380.899,242.688
40.6,45.444,31.516,0.72,4381.503,242.805
40.6,46.042,31.572,0.728,4381.653,243.029
40.6,45.551,31.712,0.718,4373.492,243.097
40.6,44.732,31.822,0.703,4388.177,241.634
40.6,44.984,31.398,0.716,4309.796,240.568
40.6,44.779,32.169,0.696,4357.712,242.565
40.6,44.657,32.106,0.695,4371.803,241.7
40.6,44.482,31.948,0.696,4342.541,241.358
40.6,46.034,30.821,0.743,4259.858,241.144
40.6,44.208,31.885,0.693,4330.381,239.875
40.6,45.493,31.404,0.724,4350.133,242.005
40.6,45.863,31.178,0.733,4373.995,243.316
40.6,44.847,31.359,0.715,4231.653,239.726
40.6,45.358,31.86,0.712,4381.024,243.247
40.6,45.364,31.58,0.718,4361.008,242.031
40.6,45.307,32.031,0.707,4400.486,242.564
40.6,45.963,31.828,0.721,4444.218,244.554
40.6,43.931,31.741,0.691,4252.4,238.415
40.6,44.87,31.874,0.704,4327.348,241.293
40.6,44.418,31.328,0.709,4168.156,237.979
40.6,45.541,31.629,0.719,4393.308,242.753
40.6,45.2,31.628,0.714,4355.335,242.389
40.6,45.738,30.684,0.742,4299.885,241.508
40.6,45.05,31.591,0.713,4341.473,241.755
40.6,45.49,31.224,0.727,4341.104,241.985
40.6,45.75,31.562,0.724,4393.695,243.876
40.6,45.756,31.171,0.732,4311.228,242.214
40.6,45.014,31.678,0.71,4400.838,242.463
40.6,44.809,31.403,0.713,4238.759,240.154
40.6,45.201,31.717,0.712,4294.404,240.016
40.6,44.642,31.694,0.704,4303.652,240.856
41.0,45.196,31.926,0.708,4433.483,243.789
41.0,45.858,32.161,0.713,4494.232,246.436
41.0,46.117,31.498,0.73,4383.235,244.863
41.0,46.552,31.478,0.737,4461.866,245.988
41.0,46.267,31.752,0.727,4491.179,246.284
41.0,46.219,32.115,0.719,4501.563,246.361
41.0,45.826,31.831,0.719,4491.669,245.891
41.0,45.196,31.509,0.717,4358.267,242.03
41.0,46.057,32.042,0.718,4541.222,246.951
41.0,46.037,31.831,0.722,4470.214,246.001
41.0,46.637,31.905,0.729,4499.08,246.652
41.0,45.7,31.871,0.717,4472.227,244.766
41.0,45.603,31.066,0.732,4318.858,242.573
41.0,45.83,32.015,0.716,4456.852,245.698
41.0,46.137,31.499,0.731,4427.069,245.416
41.0,45.168,31.958,0.707,4438.515,243.156
41.0,45.45,31.159,0.728,4281.536,242.329
41.0,47.035,31.524,0.742,4553.778,248.028
41.0,44.865,32.115,0.698,4362.104,242.608
41.0,46.748,31.818,0.733,4488.644,246.324
41.0,46.287,31.472,0.733,4459.857,246.144
41.0,46.306,31.595,0.731,4466.359,246.155
41.0,46.496,32.215,0.721,4557.97,247.853
41.0,45.682,31.544,0.723,4372.473,244.071
41.0,45.847,31.725,0.722,4478.678,245.443
41.0,44.408,32.025,0.693,4328.672,241.185
41.0,46.626,31.728,0.733,4473.658,246.607
41.0,46.597,31.725,0.732,4459.6,246.485
41.0,45.864,31.659,0.724,4376.093,244.172
41.0,46.892,31.779,0.735,4573.964,248.633
41.0,45.91,32.394,0.709,4530.512,246.523
41.0,46.462,32.001,0.725,4586.838,248.173
41.0,44.965,31.772,0.708,4353.554,241.381
41.0,45.865,32.312,0.71,4511.074,246.303
41.0,45.357,31.685,0.716,4402.016,243.283
41.0,44.689,31.991,0.698,4369.205,241.824
41.0,45.463,31.692,0.717,4379.841,242.868
41.0,46.055,32.099,0.717,4531.319,246.636
41.0,45.592,31.929,0.714,4483.594,244.88
41.0,45.798,31.849,0.719,4426.366,244.781
41.0,46.349,32.024,0.723,4545.643,247.282
41.0,45.656,31.844,0.717,4434.959,244.852
41.0,46.174,31.875,0.723,4510.95,246.409
41.0,45.949,31.955,0.719,4529.38,246.32
41.0,45.904,31.299,0.732,4367.021,245.302
41.0,44.323,32.345,0.684,4362.547,241.46
41.0,45.718,31.911,0.716,4405.821,244.131
41.0,46.745,31.523,0.738,4516.343,247.284
41.0,46.721,31.078,0.747,4425.356,245.173
41.0,46.013,32.057,0.717,4504.57,245.954
41.2,46.479,32.097,0.723,4577.664,248.197
41.2,46.495,31.815,0.729,4522.986,247.409
41.2,46.303,31.777,0.727,4470.74,245.981
41.2,46.455,32.043,0.724,4553.508,247.715
41.2,46.426,31.658,0.731,4503.834,247.192
41.2,46.084,32.186,0.716,4529.641,246.449
41.2,46.183,31.566,0.73,4412.973,245.839
41.2,46.978,32.23,0.728,4595.314,249.288
41.2,46.377,31.97,0.724,4464.958,247.061
41.2,46.166,31.912,0.723,4494.828,245.867
41.2,46.608,32.152,0.724,4497.386,245.851
41.2,46.375,32.183,0.72,4504.068,246.208
41.2,45.831,32.312,0.709,4520.404,246.012
41.2,46.79,31.495,0.74,4455.407,246.088
41.2,47.074,31.498,0.743,4478.441,247.062
41.2,47.213,31.584,0.743,4454.976,246.883
41.2,46.439,31.547,0.734,4450.677,245.69
41.2,46.394,31.916,0.726,4499.706,247.268
41.2,47.307,31.698,0.742,4549.744,248.305
41.2,46.483,31.975,0.726,4499.027,246.833
41.2,45.62,31.706,0.719,4388.418,243.646
41.2,46.002,31.741,0.724,4453.724,245.016
41.2,47.646,31.938,0.742,4606.749,250.012
41.2,46.252,32.075,0.72,4476.396,245.707
41.2,46.25,31.699,0.728,4453.337,245.668
41.2,46.382,32.252,0.719,4455.729,247.155
41.2,47.076,31.347,0.746,4395.97,246.947
41.2,46.432,31.952,0.726,4544.272,247.377
41.2,46.134,32.153,0.717,4521.091,246.641
41.2,46.124,31.724,0.726,4426.236,244.946
41.2,46.092,31.737,0.725,4480.309,246.355
41.2,46.258,31.95,0.723,4428.163,245.69
41.2,45.936,31.966,0.718,4495.528,245.018
41.2,46.908,31.893,0.733,4564.232,248.595
41.2,46.823,32.244,0.725,4599.018,248.764
41.2,45.632,32.673,0.698,4441.336,244.813
41.2,46.062,31.821,0.723,4541.88,246.831
41.2,46.813,31.263,0.744,4443.948,245.973
41.2,46.785,32.078,0.728,4599.408,248.651
41.2,47.01,31.761,0.737,4575.957,248.831
41.2,46.838,31.77,0.735,4557.796,248.129
41.2,46.286,32.186,0.719,4527.555,246.862
41.2,47.432,31.213,0.753,4514.216,248.527
41.2,46.029,31.179,0.736,4289.133,241.672
41.2,46.942,31.626,0.739,4573.512,248.077
41.2,46.381,31.743,0.729,4487.979,246.632
41.2,46.884,31.739,0.736,4549.517,248.235
41.2,45.372,32.238,0.704,4448.121,244.509
41.2,46.86,31.667,0.737,4568.373,248.661
41.2,46.739,31.939,0.73,4588.949,248.821
41.6,48.101,31.792,0.75,4683.118,252.506
41.6,47.551,32.061,0.739,4619.521,250.519
41.6,46.125,32.387,0.712,4514.788,247.223
41.6,47.563,32.079,0.738,4633.004,251.254
41.6,48.267,32.219,0.745,4792.458,254.439
41.6,46.754,31.711,0.735,4489.095,247.33
41.6,47.422,31.735,0.743,4585.374,249.628
41.6,47.654,32.07,0.74,4656.872,251.159
41.6,47.587,32.307,0.734,4671.201,251.782
41.6,47.016,32.939,0.714,4692.73,251.409
41.6,46.387,32.176,0.72,4518.23,246.952
41.6,47.169,33.0,0.715,4648.459,251.16
41.6,47.895,32.672,0.731,4729.129,253.457
41.6,47.204,31.357,0.747,4545.428,248.598
41.6,47.161,32.453,0.726,4728.671,251.665
41.6,46.671,32.699,0.714,4655.402,249.76
41.6,48.05,32.402,0.738,4685.958,252.821
41.6,47.844,31.918,0.745,4655.529,251.979
41.6,47.681,32.409,0.733,4663.881,251.295
41.6,47.646,32.311,0.735,4743.138,253.227
41.6,45.257,32.557,0.695,4469.026,244.591
41.6,47.133,32.084,0.733,4598.727,249.393
41.6,47.638,32.221,0.737,4712.455,252.488
41.6,47.352,32.387,0.73,4690.824,251.89
41.6,46.923,32.315,0.725,4601.666,250.272
41.6,48.025,31.785,0.75,4645.915,251.155
41.6,47.463,32.001,0.739,4660.001,251.546
41.6,47.241,31.973,0.736,4603.871,250.273
