true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter
23.1,2.23,1.745,0.623,11.173,12.325
23.1,2.261,1.695,0.662,11.497,12.421
23.1,2.307,1.74,0.657,12.065,12.653
23.1,2.271,1.713,0.656,11.192,12.357
23.1,2.246,1.722,0.642,11.171,12.324
23.1,2.256,1.694,0.66,11.5,12.38
23.1,2.157,1.778,0.566,11.095,12.233
23.1,2.118,1.761,0.556,11.162,12.128
23.2,2.293,1.657,0.691,10.824,12.373
23.2,2.268,1.717,0.653,11.096,12.385
23.2,2.138,1.755,0.571,11.08,12.106
23.2,2.32,1.724,0.669,11.886,12.663
23.2,2.257,1.792,0.608,12.064,12.686
23.2,2.298,1.722,0.662,11.28,12.443
23.2,2.284,1.591,0.717,10.704,12.134
23.2,2.284,1.668,0.683,11.224,12.389
23.2,2.163,1.664,0.639,10.148,11.782
23.2,2.255,1.704,0.655,11.395,12.344
23.3,2.263,1.777,0.619,11.917,12.607
23.3,2.276,1.711,0.659,11.319,12.388
23.3,2.352,1.619,0.725,10.806,12.326
23.3,2.279,1.735,0.649,11.417,12.457
23.3,2.211,1.68,0.65,10.932,12.149
23.3,2.308,1.795,0.628,12.129,12.754
23.3,2.192,1.713,0.624,10.211,11.921
23.3,2.218,1.686,0.65,11.161,12.277
23.3,2.213,1.581,0.7,10.304,11.901
23.3,2.323,1.654,0.702,10.407,12.24
23.4,2.354,1.643,0.716,10.596,12.373
23.4,2.284,1.761,0.637,11.537,12.549
23.4,2.354,1.669,0.705,11.142,12.357
23.4,2.308,1.728,0.663,11.804,12.611
23.4,2.373,1.692,0.701,11.502,12.532
23.4,2.288,1.697,0.671,11.409,12.474
23.4,2.192,1.743,0.607,11.048,12.241
23.4,2.274,1.675,0.676,11.214,12.35
23.4,2.333,1.614,0.722,11.131,12.416
23.4,2.353,1.587,0.739,11.158,12.41
23.5,2.27,1.712,0.656,11.402,12.424
23.5,2.202,1.7,0.636,10.75,12.078
23.5,2.297,1.65,0.696,11.273,12.358
23.5,2.362,1.723,0.684,11.7,12.649
23.5,2.384,1.696,0.703,11.933,12.754
23.5,2.226,1.723,0.633,11.087,12.276
23.5,2.242,1.741,0.63,11.315,12.339
23.5,2.351,1.713,0.685,12.002,12.705
23.5,2.339,1.737,0.67,12.179,12.775
23.5,2.295,1.691,0.676,11.085,12.365
23.6,2.248,1.724,0.642,11.324,12.424
23.6,2.225,1.684,0.654,10.966,12.256
23.6,2.257,1.741,0.636,11.022,12.352
23.6,2.407,1.733,0.694,12.024,12.866
23.6,2.316,1.788,0.636,12.269,12.823
23.6,2.083,1.676,0.594,10.402,11.756
23.6,2.273,1.729,0.649,11.444,12.41
23.6,2.265,1.75,0.635,11.691,12.544
23.6,2.246,1.747,0.628,11.566,12.394
23.6,2.383,1.572,0.752,10.547,12.297
23.7,2.198,1.691,0.639,10.734,12.082
23.7,2.334,1.597,0.73,10.128,12.295
23.7,2.266,1.756,0.632,11.568,12.573
23.7,2.315,1.689,0.684,11.523,12.532
23.7,2.156,1.688,0.622,10.376,11.91
23.7,2.323,1.66,0.699,11.492,12.5
23.7,2.248,1.693,0.658,10.889,12.239
23.7,2.255,1.763,0.624,11.666,12.578
23.7,2.341,1.621,0.721,11.023,12.405
23.7,2.337,1.769,0.654,11.738,12.67
23.8,2.305,1.662,0.693,11.362,12.433
23.8,2.334,1.743,0.665,11.903,12.745
23.8,2.254,1.766,0.622,11.492,12.509
23.8,2.317,1.608,0.72,10.418,12.091
23.8,2.341,1.81,0.635,12.011,12.832
23.8,2.333,1.681,0.694,11.661,12.543
23.8,2.379,1.67,0.712,11.641,12.617
23.8,2.386,1.708,0.698,11.717,12.697
23.8,2.373,1.706,0.695,11.851,12.706
23.8,2.311,1.778,0.638,11.881,12.717
23.9,2.36,1.671,0.706,11.412,12.515
23.9,2.341,1.745,0.667,11.648,12.744
23.9,2.327,1.685,0.69,11.334,12.515
23.9,2.28,1.818,0.604,11.588,12.697
23.9,2.237,1.748,0.624,11.515,12.405
23.9,2.367,1.716,0.689,11.697,12.744
23.9,2.144,1.857,0.5,11.893,12.498
23.9,2.377,1.682,0.707,10.925,12.579
23.9,2.23,1.769,0.609,11.369,12.405
23.9,2.363,1.698,0.696,11.562,12.644
24.0,2.338,1.741,0.667,11.571,12.636
24.0,2.335,1.659,0.704,10.548,12.272
24.0,2.251,1.787,0.608,11.558,12.527
24.0,2.318,1.773,0.644,12.013,12.733
24.0,2.373,1.72,0.689,11.425,12.709
24.0,2.225,1.708,0.641,11.05,12.196
24.0,2.338,1.796,0.64,12.243,12.83
24.0,2.3,1.775,0.636,11.855,12.606
24.0,2.329,1.753,0.658,11.708,12.725
24.0,2.369,1.697,0.698,11.928,12.788
24.1,2.372,1.683,0.704,11.55,12.635
24.1,2.374,1.757,0.672,11.668,12.846
24.1,2.325,1.721,0.672,11.704,12.634
24.1,2.326,1.652,0.704,11.379,12.453
24.1,2.229,1.779,0.602,11.669,12.466
24.1,2.222,1.714,0.636,11.104,12.22
24.1,2.428,1.662,0.729,12.096,12.899
24.1,2.449,1.63,0.746,11.386,12.76
24.1,2.46,1.712,0.718,12.119,12.93
24.1,2.177,1.845,0.53,11.98,12.504
24.2,3.646,2.349,0.765,22.491,18.217
24.2,2.338,1.759,0.659,11.919,12.733
24.2,2.388,1.785,0.664,11.773,12.781
24.2,2.406,1.702,0.707,12.111,12.833
24.2,2.426,1.738,0.698,12.321,12.999
24.2,2.399,1.782,0.669,12.532,13.053
24.2,2.842,2.313,0.581,15.529,15.11
24.2,2.372,1.763,0.669,12.308,12.928
24.2,2.373,1.743,0.678,11.542,12.753
24.2,2.429,1.738,0.699,11.557,12.882
24.3,2.41,1.706,0.707,12.054,12.876
24.3,2.315,1.816,0.621,12.272,12.859
24.3,2.464,1.782,0.691,12.615,13.101
24.3,2.519,1.584,0.778,11.603,12.95
24.3,2.396,1.836,0.643,12.733,13.135
24.3,2.384,1.731,0.688,11.865,12.967
24.3,2.465,1.725,0.714,12.303,13.04
24.3,2.42,1.794,0.671,12.554,13.022
24.3,2.44,1.738,0.702,12.141,12.992
24.3,2.355,1.682,0.7,11.561,12.638
24.4,2.397,1.653,0.724,11.11,12.594
24.4,2.418,1.791,0.672,12.696,13.159
24.4,2.342,1.776,0.652,12.158,12.824
24.4,2.308,1.766,0.644,11.718,12.669
24.4,2.344,2.059,0.478,13.173,13.533
24.4,2.42,1.791,0.673,12.768,13.174
24.4,2.306,1.794,0.628,11.944,12.726
24.4,2.332,1.798,0.637,11.946,12.839
24.4,2.417,1.841,0.648,13.179,13.291
24.4,2.403,1.698,0.708,11.802,12.804
24.5,2.298,1.711,0.668,10.887,12.328
24.5,2.366,1.802,0.648,12.485,12.959
24.5,2.468,1.768,0.698,12.94,13.292
24.5,2.396,1.78,0.669,12.571,13.077
24.5,2.351,1.779,0.654,12.506,13.027
24.5,2.3,1.785,0.631,12.152,12.711
24.5,2.361,1.732,0.68,11.907,12.746
24.5,2.345,1.698,0.69,11.547,12.708
24.5,2.532,1.637,0.763,11.864,12.922
24.5,2.486,1.708,0.727,12.1,13.039
24.6,2.519,1.762,0.715,12.81,13.297
24.6,2.499,1.754,0.712,13.08,13.324
24.6,2.431,1.815,0.665,12.837,13.196
24.6,2.407,1.767,0.679,12.539,13.073
24.6,2.389,1.703,0.701,12.255,12.932
24.6,2.438,1.729,0.705,12.345,13.012
24.6,2.415,1.713,0.705,11.803,12.767
24.6,2.389,1.783,0.666,12.337,12.989
24.6,2.391,1.755,0.679,11.457,12.664
24.6,2.469,1.754,0.704,12.472,13.115
24.7,2.448,1.75,0.699,12.134,12.944
24.7,2.383,1.826,0.643,12.859,13.144
24.7,2.533,1.764,0.717,12.599,13.346
24.7,2.364,1.86,0.617,13.03,13.25
24.7,2.468,1.696,0.726,12.367,13.094
24.7,2.38,1.75,0.678,12.297,12.949
24.7,2.43,1.693,0.718,12.03,12.913
24.7,2.499,1.844,0.675,13.604,13.536
24.7,2.473,1.572,0.772,11.28,12.715
24.7,2.522,1.739,0.724,12.48,13.244
24.8,2.628,1.606,0.791,12.122,13.224
24.8,2.41,1.803,0.664,12.575,13.102
24.8,2.551,1.627,0.77,11.47,12.968
24.8,2.401,1.88,0.622,13.406,13.391
24.8,2.418,1.791,0.672,12.836,13.19
24.8,2.526,1.745,0.723,12.941,13.368
24.8,2.423,1.756,0.689,12.48,13.063
24.8,2.581,1.697,0.753,12.974,13.45
24.8,2.447,1.803,0.676,12.896,13.223
24.8,2.393,1.741,0.686,11.799,12.796
24.9,2.449,1.759,0.696,12.607,13.161
24.9,2.52,1.808,0.696,13.307,13.461
24.9,2.416,1.688,0.716,12.234,12.984
24.9,2.514,1.81,0.694,13.646,13.627
24.9,2.752,1.994,0.689,15.503,14.748
24.9,2.559,1.718,0.741,12.406,13.319
24.9,2.384,1.811,0.65,12.645,13.078
24.9,2.363,1.839,0.628,12.536,13.037
24.9,2.506,1.71,0.731,12.163,12.977
24.9,2.594,1.688,0.759,12.085,13.093
25.0,2.552,1.788,0.714,13.226,13.558
25.0,2.506,1.815,0.69,13.486,13.497
25.0,2.615,1.773,0.735,13.061,13.431
25.0,2.538,1.702,0.742,12.682,13.299
25.0,2.429,1.792,0.675,12.352,13.176
25.0,2.584,1.77,0.728,13.168,13.483
25.0,2.38,1.796,0.656,12.092,12.882
25.0,2.536,1.806,0.702,13.315,13.56
25.0,2.419,1.842,0.648,13.07,13.331
25.0,2.385,1.832,0.64,12.849,13.252
25.1,2.631,1.701,0.763,13.006,13.541
25.1,2.489,1.839,0.674,13.577,13.501
25.1,2.492,1.864,0.664,13.669,13.585
25.1,2.513,1.78,0.706,13.227,13.426
25.1,2.614,1.835,0.712,14.126,13.921
25.1,2.527,1.759,0.718,12.987,13.37
25.1,2.464,1.751,0.704,12.857,13.284
25.1,2.42,1.805,0.666,12.627,13.134
25.1,2.532,1.814,0.697,13.522,13.653
25.1,2.52,1.811,0.695,13.323,13.514
25.2,2.497,1.673,0.742,12.014,13.062
25.2,2.572,1.854,0.693,14.033,13.804
25.2,2.581,1.836,0.703,13.793,13.763
25.2,2.568,1.813,0.708,13.086,13.585
25.2,2.505,1.864,0.668,13.343,13.545
25.2,2.494,1.856,0.668,13.663,13.62
25.2,2.525,1.668,0.75,12.363,13.232
25.2,2.436,1.823,0.663,12.755,13.174
25.2,2.594,1.841,0.705,13.867,13.825
25.2,2.526,1.811,0.697,13.241,13.482
25.3,2.498,1.859,0.668,13.291,13.461
25.3,2.572,1.817,0.708,13.571,13.671
25.3,2.517,1.867,0.671,13.24,13.519
25.3,2.561,1.713,0.743,12.599,13.27
25.3,2.568,1.782,0.72,12.58,13.459
25.3,2.63,1.703,0.762,13.173,13.562
25.3,2.549,1.819,0.7,13.519,13.706
25.3,2.54,1.823,0.697,13.406,13.621
25.3,2.631,1.814,0.724,13.993,13.9
25.3,2.542,1.87,0.677,13.815,13.799
25.4,2.705,1.816,0.741,14.428,14.101
25.4,2.529,1.805,0.701,13.224,13.508
25.4,2.561,1.735,0.735,13.362,13.664
25.4,2.651,1.785,0.739,13.583,13.869
25.4,2.613,1.823,0.717,13.611,13.913
25.4,2.549,1.793,0.711,13.222,13.675
25.4,2.524,1.741,0.724,12.861,13.505
25.4,3.455,2.054,0.804,16.524,16.618
25.4,2.617,1.797,0.727,13.296,13.619
25.4,2.616,1.73,0.75,13.198,13.588
25.5,2.652,1.78,0.742,13.923,13.956
25.5,2.665,1.826,0.728,13.432,13.814
25.5,2.496,1.849,0.672,13.216,13.603
25.5,2.382,1.73,0.687,12.243,12.82
25.5,2.547,1.837,0.693,13.983,13.746
25.5,2.663,1.843,0.722,14.492,14.094
25.5,2.626,1.765,0.74,13.217,13.681
25.5,2.728,1.758,0.765,14.21,14.067
25.5,2.427,1.751,0.693,11.951,12.938
25.5,2.552,1.726,0.736,12.901,13.336
25.6,2.575,1.807,0.712,13.432,13.599
25.6,2.496,1.709,0.729,12.716,13.184
25.6,2.668,1.842,0.724,14.796,14.213
25.6,2.667,1.795,0.739,14.273,13.994
25.6,2.602,1.774,0.732,13.539,13.721
25.6,2.419,1.787,0.674,12.437,13.104
25.6,3.434,1.772,0.857,15.32,15.301
25.6,2.564,1.738,0.735,13.291,13.563
25.6,2.672,1.77,0.749,13.71,13.841
25.6,2.639,1.839,0.717,14.029,13.956
25.7,2.463,1.757,0.701,12.0,13.143
25.7,2.61,1.733,0.748,13.129,13.564
25.7,2.478,1.851,0.665,13.55,13.581
25.7,2.586,1.868,0.691,14.25,13.951
25.7,2.893,2.107,0.685,16.825,15.426
25.7,2.529,1.833,0.689,13.463,13.631
25.7,2.606,1.797,0.724,13.542,13.708
25.7,2.722,1.795,0.752,14.03,14.062
25.7,2.693,1.786,0.748,13.944,13.983
25.7,2.564,1.889,0.676,14.138,14.001
25.8,2.776,1.749,0.777,13.407,13.961
25.8,2.735,1.784,0.758,13.747,14.009
25.8,2.706,1.843,0.732,14.154,14.027
25.8,2.63,1.874,0.702,14.497,14.038
25.8,2.655,1.784,0.741,13.022,13.729
25.8,2.675,1.885,0.71,14.55,14.205
25.8,2.607,1.776,0.732,13.278,13.747
25.8,2.737,1.734,0.774,13.185,13.851
25.8,2.66,1.862,0.714,14.625,14.167
25.8,2.647,1.882,0.703,14.355,14.108
25.9,2.687,1.799,0.743,13.468,14.077
25.9,2.556,1.849,0.691,13.558,13.75
25.9,2.623,1.724,0.754,13.588,13.751
25.9,2.638,1.84,0.717,13.988,14.016
25.9,2.899,1.576,0.839,13.048,14.07
25.9,2.735,1.761,0.765,14.316,14.133
25.9,2.682,1.846,0.726,14.087,14.164
25.9,2.687,1.878,0.715,14.487,14.249
25.9,2.621,1.715,0.756,13.088,13.666
25.9,2.768,1.875,0.736,14.792,14.436
26.0,2.64,1.794,0.734,13.667,13.839
26.0,2.831,1.704,0.799,14.074,14.201
26.0,2.746,1.832,0.745,14.772,14.408
26.0,2.766,1.844,0.745,14.707,14.348
26.0,2.334,1.794,0.64,11.767,12.746
26.0,2.784,1.809,0.76,14.896,14.536
26.0,2.54,1.872,0.676,14.203,13.889
26.0,2.737,1.87,0.73,15.159,14.403
26.0,2.66,1.84,0.722,13.238,13.685
26.0,2.768,1.814,0.755,13.787,14.222
26.1,2.762,1.893,0.728,14.883,14.487
26.1,2.823,1.797,0.771,13.855,14.236
26.1,2.57,1.87,0.686,13.741,13.803
26.1,2.837,1.643,0.815,13.48,14.074
26.1,2.756,1.849,0.742,14.869,14.41
26.1,2.692,1.681,0.781,13.424,13.917
26.1,2.839,1.727,0.794,14.184,14.227
26.1,2.76,1.777,0.765,13.858,14.078
26.1,2.735,1.832,0.742,14.703,14.256
26.1,2.691,1.887,0.713,14.766,14.349
26.2,2.782,1.877,0.738,14.929,14.475
26.2,2.861,1.697,0.805,13.972,14.346
26.2,2.839,1.813,0.769,15.51,14.699
26.2,2.762,1.865,0.738,15.186,14.553
26.2,2.653,1.805,0.733,13.82,13.975
26.2,2.875,1.804,0.779,15.05,14.547
26.2,2.774,1.818,0.755,14.377,14.284
26.2,2.705,1.822,0.739,14.219,14.142
26.2,2.721,1.881,0.722,15.02,14.343
26.2,2.781,1.91,0.727,15.363,14.635
26.3,2.722,1.928,0.706,15.515,14.607
26.3,2.759,1.86,0.739,14.344,14.284
26.3,2.621,1.886,0.694,13.311,13.727
26.3,2.886,1.864,0.764,16.033,14.926
26.3,2.785,1.871,0.741,14.807,14.415
26.3,2.415,1.864,0.636,13.212,13.348
26.3,2.874,1.872,0.759,15.284,14.781
26.3,2.616,1.888,0.692,14.556,14.103
26.3,2.51,1.848,0.677,13.115,13.554
26.3,2.803,1.802,0.766,14.544,14.458
26.4,2.852,1.773,0.783,14.396,14.509
26.4,2.752,1.798,0.757,13.774,14.073
26.4,2.877,1.862,0.763,15.497,14.874
26.4,2.629,1.872,0.702,14.636,14.118
26.4,2.914,1.777,0.792,14.979,14.773
26.4,2.755,1.855,0.739,14.145,14.291
26.4,2.805,1.895,0.737,14.929,14.567
26.4,2.841,1.903,0.742,15.662,14.727
26.4,2.784,1.876,0.739,15.21,14.599
26.4,2.963,1.78,0.799,14.589,14.709
26.5,2.812,1.894,0.739,15.218,14.583
26.5,2.792,1.938,0.72,15.788,14.807
26.5,2.708,1.705,0.777,13.335,13.824
26.5,2.628,1.814,0.724,13.966,14.083
26.5,2.953,1.781,0.798,15.38,14.808
26.5,2.925,1.84,0.777,15.734,15.015
26.5,3.776,2.162,0.82,21.973,18.403
26.5,2.799,1.886,0.739,12.126,13.985
26.5,2.874,1.847,0.766,15.371,14.822
26.5,2.891,1.803,0.782,15.195,14.906
26.6,2.808,1.874,0.745,15.691,14.707
26.6,2.931,1.822,0.783,15.381,14.766
26.6,2.945,1.865,0.774,15.845,15.119
26.6,2.813,1.892,0.74,14.929,14.677
26.6,2.813,1.889,0.741,15.292,14.61
26.6,2.719,1.878,0.723,14.718,14.347
26.6,2.881,1.88,0.758,15.471,14.942
26.6,2.84,1.9,0.743,16.21,14.933
26.6,2.763,1.934,0.714,13.748,14.311
26.6,2.89,1.828,0.774,15.1,14.846
26.7,3.028,1.853,0.791,16.596,15.374
26.7,2.815,1.812,0.765,14.839,14.414
26.7,2.876,1.845,0.767,15.271,14.759
26.7,2.979,1.878,0.776,16.569,15.262
26.7,2.847,1.885,0.749,15.805,14.768
26.7,2.824,1.973,0.715,15.011,14.667
26.7,2.903,1.871,0.764,15.813,15.015
26.7,2.783,1.824,0.755,13.971,14.092
26.7,2.971,1.795,0.797,15.492,15.058
26.7,2.843,1.705,0.8,13.435,14.018
26.8,3.172,2.324,0.681,17.677,16.493
26.8,3.063,2.248,0.679,18.199,16.3
26.8,2.995,1.805,0.798,15.175,14.993
26.8,3.04,1.87,0.788,16.617,15.451
26.8,2.869,1.939,0.737,16.542,15.058
26.8,2.889,1.907,0.751,16.226,15.214
26.8,2.901,1.68,0.815,13.974,14.325
26.8,2.898,1.784,0.788,14.491,14.388
26.8,2.866,1.864,0.76,15.766,14.993
26.8,2.899,1.874,0.763,16.174,15.105
26.9,3.015,1.871,0.784,16.73,15.408
26.9,2.748,1.743,0.773,13.318,13.977
26.9,3.007,1.923,0.769,16.358,15.307
26.9,2.748,1.841,0.743,14.568,14.279
26.9,2.981,1.915,0.766,16.588,15.279
26.9,3.01,1.863,0.785,15.981,15.318
26.9,3.043,1.893,0.783,15.999,15.394
26.9,2.708,1.863,0.726,14.521,14.268
26.9,2.75,1.91,0.72,15.229,14.627
26.9,2.932,1.932,0.752,16.472,15.288
27.0,2.888,1.683,0.813,13.948,14.25
27.0,3.025,1.951,0.764,17.188,15.563
27.0,3.187,1.831,0.819,16.246,15.508
27.0,3.069,1.839,0.801,16.215,15.403
27.0,2.901,1.937,0.744,16.368,15.227
27.0,3.17,1.836,0.815,16.461,15.65
27.0,3.046,1.753,0.818,15.595,15.294
27.0,3.071,1.882,0.79,16.134,15.448
27.0,3.04,1.855,0.792,15.947,15.31
27.0,3.158,1.867,0.806,17.303,15.858
27.1,3.096,1.86,0.8,16.424,15.456
27.1,3.071,1.906,0.784,16.751,15.489
27.1,3.031,1.789,0.807,15.836,15.211
27.1,3.141,1.798,0.82,16.031,15.319
27.1,2.821,1.905,0.738,14.616,14.428
27.1,3.104,1.902,0.79,17.577,15.683
27.1,3.115,1.806,0.815,16.172,15.191
27.1,3.143,1.847,0.809,16.813,15.763
27.1,3.082,1.862,0.797,16.069,15.428
27.1,2.982,1.859,0.782,16.139,15.218
27.2,3.221,1.868,0.815,17.713,15.992
27.2,3.008,1.868,0.784,16.17,15.194
27.2,3.106,1.883,0.795,17.139,15.73
27.2,2.923,1.917,0.755,16.311,15.194
27.2,3.069,1.969,0.767,16.731,15.635
27.2,3.092,1.912,0.786,16.74,15.644
27.2,3.778,2.637,0.716,21.652,18.632
27.2,3.095,1.939,0.779,17.787,15.845
27.2,3.046,1.928,0.774,16.705,15.505
27.2,2.843,1.8,0.774,14.758,14.68
27.3,2.827,1.945,0.726,15.959,14.99
27.3,3.106,1.887,0.794,16.758,15.684
27.3,3.124,1.847,0.806,17.031,15.623
27.3,3.076,1.831,0.803,16.585,15.623
27.3,3.106,1.829,0.808,16.931,15.616
27.3,3.117,1.847,0.805,16.599,15.694
27.3,3.016,1.941,0.765,16.655,15.513
27.3,3.226,1.825,0.824,17.514,16.093
27.3,3.127,1.846,0.807,16.833,15.66
27.3,3.163,1.786,0.825,15.9,15.647
27.4,3.22,1.866,0.815,17.266,15.972
27.4,3.16,1.886,0.802,16.983,15.799
27.4,3.761,2.751,0.682,25.532,19.895
27.4,3.194,1.933,0.796,17.898,16.06
27.4,3.185,1.871,0.809,17.306,15.898
27.4,2.908,1.941,0.744,16.41,15.104
27.4,3.184,1.897,0.803,17.82,16.024
27.4,2.963,1.873,0.775,15.822,15.12
27.4,3.162,1.917,0.795,16.755,15.763
27.4,3.1,1.939,0.78,16.462,15.533
27.5,3.202,1.834,0.82,17.046,16.066
27.5,3.27,1.902,0.813,18.103,16.287
27.5,3.249,1.937,0.803,18.458,16.438
27.5,3.302,1.975,0.801,17.608,16.364
27.5,3.106,1.946,0.779,16.895,15.689
27.5,3.186,1.984,0.782,17.631,16.122
27.5,3.274,1.879,0.819,17.54,16.113
27.5,3.246,1.87,0.817,17.938,16.258
27.5,3.024,1.893,0.78,16.668,15.395
27.5,3.015,1.881,0.781,16.61,15.39
27.6,3.274,1.861,0.823,17.044,16.007
27.6,3.081,1.906,0.786,17.355,15.761
27.6,3.372,2.0,0.805,17.058,16.244
27.6,3.288,1.937,0.808,17.954,16.442
27.6,2.89,1.946,0.739,16.569,15.165
27.6,3.303,1.937,0.81,19.127,16.58
27.6,3.153,1.921,0.793,16.791,15.93
27.6,3.04,1.937,0.771,17.318,15.685
27.6,3.229,1.904,0.808,18.583,16.259
27.6,2.986,1.905,0.77,16.722,15.335
27.7,3.22,2.033,0.776,17.958,16.379
27.7,3.172,1.872,0.807,17.576,15.81
27.7,3.401,1.884,0.833,18.587,16.722
27.7,3.707,2.067,0.83,19.985,17.674
27.7,3.284,1.963,0.802,19.092,16.611
27.7,3.364,1.937,0.818,17.915,16.511
27.7,3.383,1.81,0.845,17.789,16.538
27.7,3.777,2.248,0.804,20.319,17.638
27.7,3.366,1.898,0.826,18.972,16.752
27.7,3.251,1.892,0.813,17.455,16.194
27.8,3.315,1.938,0.811,18.968,16.55
27.8,3.295,1.908,0.815,18.815,16.598
27.8,3.183,1.927,0.796,18.252,16.175
27.8,3.286,1.948,0.805,18.55,16.468
27.8,3.309,1.906,0.817,18.876,16.537
27.8,3.176,1.947,0.79,16.484,16.181
27.8,3.389,1.896,0.829,17.217,16.144
27.8,3.079,1.925,0.78,16.984,15.744
27.8,3.389,1.946,0.819,18.416,16.675
27.8,3.147,1.885,0.801,17.444,15.842
27.9,3.311,1.896,0.82,18.113,16.285
27.9,3.408,1.934,0.823,19.549,16.996
27.9,3.522,1.835,0.854,18.523,16.924
27.9,2.918,1.993,0.73,16.865,15.313
27.9,3.374,1.891,0.828,19.248,16.791
27.9,3.386,1.913,0.825,18.847,16.793
27.9,3.317,1.874,0.825,18.375,16.483
27.9,2.983,2.012,0.738,17.501,15.557
27.9,3.33,1.938,0.813,18.596,16.585
27.9,3.341,1.943,0.813,18.926,16.716
28.0,3.416,1.909,0.829,19.212,16.907
28.0,3.487,1.93,0.833,19.305,17.146
28.0,3.117,1.996,0.768,18.123,15.883
28.0,3.521,1.899,0.842,19.931,17.267
28.0,3.378,2.012,0.803,18.805,16.84
28.0,3.347,2.009,0.8,19.742,16.938
28.0,3.487,1.874,0.843,17.519,16.643
28.0,3.481,1.995,0.82,20.145,17.236
28.0,3.359,1.934,0.818,18.29,16.629
28.0,3.287,1.845,0.828,17.577,16.353
28.1,3.547,1.892,0.846,18.836,17.108
28.1,3.19,1.971,0.786,18.677,16.264
28.1,5.724,2.528,0.897,29.229,24.068
28.1,3.457,2.071,0.801,20.205,17.405
28.1,3.501,1.94,0.832,19.612,17.127
28.1,3.629,1.918,0.849,20.59,17.507
28.1,3.464,1.925,0.831,19.385,17.079
28.1,3.524,1.813,0.858,18.115,17.076
28.1,3.564,1.924,0.842,20.001,17.456
28.1,3.302,1.937,0.81,18.411,16.447
28.2,3.441,1.945,0.825,19.398,16.962
28.2,3.528,1.931,0.837,19.525,17.132
28.2,3.433,2.002,0.812,19.893,17.158
28.2,3.562,1.917,0.843,19.938,17.364
28.2,3.359,1.927,0.819,18.088,16.521
28.2,3.477,1.964,0.825,20.118,17.244
28.2,3.344,1.982,0.806,18.715,16.64
28.2,3.501,1.982,0.824,19.619,17.272
28.2,3.536,1.948,0.834,20.401,17.373
28.2,3.299,1.991,0.797,19.651,16.675
28.3,3.624,1.894,0.853,19.872,17.509
28.3,3.461,1.987,0.819,20.305,17.353
28.3,3.19,1.969,0.787,17.896,15.928
28.3,3.305,2.032,0.789,19.537,16.789
28.3,3.524,2.011,0.821,20.363,17.571
28.3,3.206,1.974,0.788,18.358,16.283
28.3,3.544,1.965,0.832,19.581,17.161
28.3,3.526,2.051,0.813,20.654,17.456
28.3,3.572,1.967,0.835,20.757,17.603
28.3,3.533,2.039,0.817,17.841,17.147
28.4,3.413,1.984,0.814,17.968,16.384
28.4,3.358,1.963,0.811,19.412,16.836
28.4,3.531,2.002,0.824,21.027,17.561
28.4,3.38,1.905,0.826,18.052,16.373
28.4,3.5,1.924,0.835,19.223,17.218
28.4,3.393,2.056,0.795,19.225,16.786
28.4,3.338,2.078,0.783,20.125,17.158
28.4,3.398,1.984,0.812,19.967,17.203
28.4,3.506,1.846,0.85,18.317,17.062
28.4,3.445,2.006,0.813,20.15,17.112
28.5,3.548,1.999,0.826,19.905,17.191
28.5,3.504,2.015,0.818,19.767,17.283
28.5,3.615,1.993,0.834,20.529,17.564
28.5,3.512,1.953,0.831,18.508,16.974
28.5,3.577,1.847,0.856,19.045,17.313
28.5,3.558,1.984,0.83,20.154,17.253
28.5,3.681,1.92,0.853,20.023,17.581
28.5,3.598,1.889,0.851,19.45,17.354
28.5,3.52,1.993,0.824,20.498,17.376
28.5,3.45,1.982,0.818,19.406,17.137
28.6,3.41,1.959,0.818,19.644,17.013
28.6,3.921,1.927,0.871,21.085,17.956
28.6,3.741,2.049,0.837,21.37,18.04
28.6,3.714,1.992,0.844,20.766,17.664
28.6,3.59,1.999,0.831,21.174,17.788
28.6,3.564,2.035,0.821,20.509,17.47
28.6,3.535,2.028,0.819,20.455,17.491
28.6,3.508,2.06,0.81,20.148,17.391
28.6,3.499,1.947,0.831,19.065,17.086
28.6,3.502,2.035,0.814,20.866,17.605
28.7,3.501,2.049,0.811,21.178,17.507
28.7,3.603,1.872,0.854,19.71,17.379
28.7,3.441,2.053,0.803,20.544,17.266
28.7,3.464,1.925,0.831,17.476,16.308
28.7,3.255,1.983,0.793,18.225,16.449
28.7,3.545,2.717,0.642,25.1,18.931
28.7,3.492,2.0,0.82,20.872,17.598
28.7,3.667,2.039,0.831,21.832,17.979
28.7,3.527,2.034,0.817,19.478,17.159
28.7,3.599,2.05,0.822,21.918,17.946
28.8,3.634,2.005,0.834,20.071,17.232
28.8,3.705,1.976,0.846,21.155,17.863
28.8,3.608,1.916,0.847,20.088,17.428
28.8,3.774,2.086,0.833,21.325,18.041
28.8,3.651,1.996,0.837,21.101,17.685
28.8,3.571,1.989,0.831,20.51,17.262
28.8,3.818,2.035,0.846,21.983,18.189
28.8,3.083,2.071,0.741,16.171,15.417
28.8,3.612,1.91,0.849,19.708,17.12
28.8,3.313,2.091,0.776,17.19,15.805
28.9,3.652,1.968,0.842,20.446,17.565
28.9,3.192,1.979,0.785,14.66,15.524
28.9,3.864,2.062,0.846,21.088,17.774
