true_angle,semi_major_axis,semi_minor_axis,eccentricity,std_x,std_y
38.5,2.174,1.705,0.621,0.982,0.729
38.5,2.216,1.541,0.719,0.982,0.729
38.5,2.227,1.794,0.592,0.982,0.729
38.5,2.243,1.712,0.646,0.982,0.729
38.5,2.368,1.658,0.714,0.982,0.729
38.5,2.263,1.765,0.626,0.982,0.729
38.5,2.074,1.668,0.595,0.982,0.729
38.5,2.183,1.603,0.679,0.982,0.729
38.5,2.183,1.681,0.638,0.982,0.729
38.5,2.315,1.723,0.668,0.982,0.729
38.5,2.203,1.758,0.603,0.982,0.729
38.5,2.259,1.621,0.697,0.982,0.729
38.5,2.339,1.607,0.727,0.982,0.729
38.5,2.047,1.668,0.58,0.982,0.729
38.5,2.277,1.782,0.623,0.982,0.729
38.5,2.397,1.601,0.744,0.982,0.729
38.5,2.299,1.632,0.704,0.982,0.729
38.5,2.153,1.684,0.623,0.982,0.729
38.5,2.393,1.6,0.743,0.982,0.729
38.5,2.089,1.663,0.605,0.982,0.729
38.5,2.199,1.673,0.649,0.982,0.729
38.5,2.341,1.637,0.715,0.982,0.729
38.5,2.145,1.63,0.65,0.982,0.729
38.5,2.221,1.718,0.634,0.982,0.729
38.5,2.18,1.705,0.623,0.982,0.729
38.5,2.283,1.508,0.751,0.982,0.729
38.5,2.201,1.731,0.617,0.982,0.729
38.5,1.99,1.767,0.46,0.982,0.729
38.5,2.39,1.531,0.768,0.982,0.729
38.5,2.272,1.7,0.664,0.982,0.729
38.5,2.308,1.681,0.685,0.982,0.729
38.5,2.294,1.697,0.673,0.982,0.729
38.5,2.159,1.664,0.637,0.982,0.729
38.5,2.14,1.728,0.59,0.982,0.729
38.5,2.203,1.584,0.695,0.982,0.729
38.5,2.218,1.694,0.646,0.982,0.729
38.5,2.284,1.754,0.641,0.982,0.729
38.5,2.32,1.708,0.677,0.982,0.729
38.5,2.252,1.773,0.616,0.982,0.729
38.6,2.167,1.719,0.609,0.98,0.715
38.6,2.117,1.598,0.656,0.98,0.715
38.6,2.322,1.674,0.693,0.98,0.715
38.6,2.081,1.576,0.653,0.98,0.715
38.6,2.156,1.722,0.602,0.98,0.715
38.6,2.293,1.612,0.711,0.98,0.715
38.6,2.229,1.592,0.7,0.98,0.715
38.6,2.124,1.717,0.588,0.98,0.715
38.6,2.254,1.692,0.66,0.98,0.715
38.6,2.091,1.783,0.523,0.98,0.715
38.6,2.258,1.611,0.701,0.98,0.715
38.6,2.253,1.72,0.646,0.98,0.715
38.6,2.209,1.708,0.634,0.98,0.715
38.6,2.307,1.759,0.647,0.98,0.715
38.6,2.36,1.703,0.692,0.98,0.715
38.6,2.021,1.697,0.543,0.98,0.715
38.6,2.36,1.553,0.753,0.98,0.715
38.6,1.96,1.562,0.604,0.98,0.715
38.6,2.214,1.729,0.624,0.98,0.715
38.6,2.168,1.757,0.586,0.98,0.715
38.6,2.22,1.695,0.646,0.98,0.715
38.6,2.359,1.625,0.725,0.98,0.715
38.6,2.153,1.696,0.616,0.98,0.715
38.6,2.188,1.637,0.664,0.98,0.715
38.6,2.194,1.786,0.581,0.98,0.715
38.6,2.29,1.56,0.732,0.98,0.715
38.6,2.145,1.719,0.599,0.98,0.715
38.6,2.411,1.677,0.718,0.98,0.715
38.6,2.277,1.735,0.648,0.98,0.715
38.6,2.178,1.621,0.668,0.98,0.715
38.6,2.32,1.694,0.683,0.98,0.715
38.6,2.255,1.652,0.681,0.98,0.715
38.6,2.255,1.477,0.756,0.98,0.715
38.6,2.3,1.723,0.663,0.98,0.715
38.6,2.3,1.803,0.621,0.98,0.715
38.6,2.154,1.557,0.691,0.98,0.715
38.6,2.342,1.748,0.666,0.98,0.715
38.6,2.388,1.621,0.734,0.98,0.715
38.6,2.286,1.711,0.663,0.98,0.715
38.6,2.251,1.729,0.64,0.98,0.715
38.6,2.289,1.707,0.666,0.98,0.715
38.6,2.34,1.596,0.731,0.98,0.715
38.6,2.218,1.719,0.632,0.98,0.715
38.6,2.116,1.714,0.587,0.98,0.715
38.6,2.206,1.703,0.636,0.98,0.715
38.6,2.291,1.469,0.767,0.98,0.715
38.6,2.151,1.787,0.557,0.98,0.715
38.6,2.051,1.749,0.522,0.98,0.715
38.6,2.246,1.666,0.67,0.98,0.715
38.6,2.285,1.478,0.763,0.98,0.715
38.7,2.237,1.722,0.639,0.98,0.734
38.7,2.254,1.625,0.693,0.98,0.734
38.7,2.216,1.788,0.591,0.98,0.734
38.7,2.131,1.587,0.667,0.98,0.734
38.7,2.177,1.542,0.706,0.98,0.734
38.7,2.362,1.703,0.693,0.98,0.734
38.7,2.139,1.657,0.633,0.98,0.734
38.7,2.172,1.723,0.609,0.98,0.734
38.7,2.271,1.707,0.659,0.98,0.734
38.7,2.267,1.724,0.65,0.98,0.734
38.7,2.266,1.549,0.73,0.98,0.734
38.7,2.115,1.677,0.609,0.98,0.734
38.7,2.301,1.508,0.755,0.98,0.734
38.7,2.382,1.623,0.732,0.98,0.734
38.7,2.382,1.571,0.752,0.98,0.734
38.7,2.25,1.476,0.755,0.98,0.734
38.7,2.245,1.67,0.669,0.98,0.734
38.7,2.211,1.59,0.695,0.98,0.734
38.7,2.117,1.756,0.558,0.98,0.734
38.7,2.268,1.56,0.726,0.98,0.734
38.7,2.338,1.624,0.719,0.98,0.734
38.7,2.34,1.663,0.704,0.98,0.734
38.7,2.244,1.754,0.624,0.98,0.734
38.7,2.081,1.748,0.543,0.98,0.734
38.7,1.965,1.705,0.497,0.98,0.734
38.7,2.247,1.599,0.703,0.98,0.734
38.7,2.218,1.621,0.683,0.98,0.734
38.7,2.294,1.604,0.715,0.98,0.734
38.7,2.274,1.742,0.643,0.98,0.734
38.7,2.281,1.744,0.645,0.98,0.734
38.7,2.383,1.64,0.725,0.98,0.734
38.7,2.367,1.528,0.764,0.98,0.734
38.7,2.338,1.639,0.713,0.98,0.734
38.7,2.112,1.772,0.544,0.98,0.734
38.7,2.276,1.739,0.645,0.98,0.734
38.7,2.332,1.729,0.671,0.98,0.734
38.7,2.229,1.656,0.669,0.98,0.734
38.7,2.039,1.562,0.643,0.98,0.734
38.7,2.499,1.61,0.765,0.98,0.734
38.7,2.337,1.621,0.72,0.98,0.734
38.7,2.288,1.705,0.667,0.98,0.734
38.7,2.199,1.653,0.659,0.98,0.734
38.7,2.454,1.62,0.751,0.98,0.734
38.7,2.123,1.634,0.638,0.98,0.734
38.7,2.2,1.565,0.703,0.98,0.734
38.7,2.224,1.745,0.62,0.98,0.734
38.7,2.181,1.733,0.607,0.98,0.734
38.7,2.155,1.656,0.64,0.98,0.734
38.7,2.179,1.652,0.652,0.98,0.734
38.7,2.209,1.763,0.603,0.98,0.734
38.8,2.165,1.806,0.552,0.991,0.743
38.8,2.278,1.667,0.682,0.991,0.743
38.8,2.279,1.577,0.722,0.991,0.743
38.8,2.331,1.625,0.717,0.991,0.743
38.8,2.335,1.607,0.726,0.991,0.743
38.8,2.19,1.557,0.703,0.991,0.743
38.8,2.133,1.76,0.565,0.991,0.743
38.8,2.318,1.673,0.692,0.991,0.743
38.8,2.332,1.552,0.746,0.991,0.743
38.8,2.119,1.768,0.551,0.991,0.743
38.8,2.366,1.733,0.681,0.991,0.743
38.8,2.256,1.636,0.689,0.991,0.743
38.8,2.284,1.728,0.654,0.991,0.743
38.8,2.139,1.661,0.63,0.991,0.743
38.8,2.243,1.739,0.632,0.991,0.743
38.8,2.289,1.729,0.655,0.991,0.743
38.8,2.31,1.691,0.681,0.991,0.743
38.8,2.189,1.745,0.604,0.991,0.743
38.8,2.119,1.779,0.544,0.991,0.743
38.8,2.2,1.754,0.603,0.991,0.743
38.8,2.349,1.55,0.751,0.991,0.743
38.8,2.318,1.697,0.681,0.991,0.743
38.8,2.302,1.634,0.704,0.991,0.743
38.8,2.254,1.662,0.676,0.991,0.743
38.8,2.168,1.662,0.642,0.991,0.743
38.8,2.237,1.666,0.667,0.991,0.743
38.8,2.309,1.686,0.683,0.991,0.743
38.8,2.279,1.547,0.734,0.991,0.743
38.8,2.266,1.637,0.691,0.991,0.743
38.8,2.327,1.522,0.757,0.991,0.743
38.8,2.188,1.65,0.657,0.991,0.743
38.8,2.241,1.71,0.646,0.991,0.743
38.8,2.33,1.651,0.705,0.991,0.743
38.8,2.34,1.716,0.68,0.991,0.743
38.8,2.244,1.719,0.643,0.991,0.743
38.8,2.287,1.687,0.675,0.991,0.743
38.8,2.276,1.755,0.637,0.991,0.743
38.8,2.318,1.585,0.73,0.991,0.743
38.8,2.11,1.559,0.674,0.991,0.743
38.8,2.36,1.748,0.672,0.991,0.743
38.8,2.23,1.722,0.636,0.991,0.743
38.8,2.146,1.653,0.638,0.991,0.743
38.8,2.13,1.779,0.55,0.991,0.743
38.8,2.352,1.792,0.648,0.991,0.743
38.8,2.269,1.61,0.704,0.991,0.743
38.8,2.293,1.64,0.699,0.991,0.743
38.8,2.22,1.654,0.667,0.991,0.743
38.8,2.388,1.725,0.692,0.991,0.743
38.8,2.344,1.638,0.715,0.991,0.743
38.8,2.318,1.672,0.692,0.991,0.743
38.9,2.349,1.72,0.681,0.993,0.729
38.9,2.254,1.717,0.648,0.993,0.729
38.9,2.281,1.587,0.718,0.993,0.729
38.9,2.204,1.661,0.657,0.993,0.729
38.9,2.303,1.63,0.707,0.993,0.729
38.9,2.183,1.653,0.653,0.993,0.729
38.9,2.344,1.734,0.673,0.993,0.729
38.9,2.364,1.625,0.727,0.993,0.729
38.9,2.397,1.731,0.692,0.993,0.729
38.9,2.296,1.712,0.666,0.993,0.729
38.9,2.309,1.65,0.7,0.993,0.729
38.9,2.244,1.753,0.624,0.993,0.729
38.9,2.258,1.798,0.605,0.993,0.729
38.9,2.362,1.57,0.747,0.993,0.729
38.9,2.303,1.619,0.711,0.993,0.729
38.9,2.263,1.804,0.603,0.993,0.729
38.9,2.255,1.485,0.753,0.993,0.729
38.9,2.228,1.702,0.646,0.993,0.729
38.9,2.126,1.773,0.552,0.993,0.729
38.9,2.357,1.705,0.69,0.993,0.729
38.9,2.277,1.716,0.658,0.993,0.729
38.9,2.18,1.781,0.577,0.993,0.729
38.9,2.325,1.585,0.732,0.993,0.729
38.9,2.255,1.776,0.617,0.993,0.729
38.9,2.26,1.63,0.693,0.993,0.729
38.9,2.002,1.669,0.553,0.993,0.729
38.9,2.331,1.77,0.651,0.993,0.729
38.9,2.343,1.697,0.69,0.993,0.729
38.9,2.369,1.721,0.687,0.993,0.729
38.9,2.214,1.752,0.611,0.993,0.729
38.9,2.301,1.529,0.747,0.993,0.729
38.9,2.158,1.634,0.653,0.993,0.729
38.9,2.336,1.643,0.711,0.993,0.729
38.9,2.086,1.741,0.551,0.993,0.729
38.9,2.423,1.639,0.736,0.993,0.729
38.9,2.346,1.658,0.707,0.993,0.729
38.9,2.234,1.773,0.608,0.993,0.729
38.9,2.283,1.771,0.631,0.993,0.729
38.9,2.107,1.776,0.538,0.993,0.729
38.9,2.344,1.651,0.71,0.993,0.729
38.9,2.274,1.619,0.702,0.993,0.729
38.9,2.306,1.709,0.671,0.993,0.729
38.9,2.196,1.805,0.57,0.993,0.729
38.9,2.312,1.551,0.742,0.993,0.729
38.9,2.235,1.684,0.658,0.993,0.729
38.9,2.203,1.598,0.688,0.993,0.729
38.9,2.293,1.746,0.648,0.993,0.729
38.9,1.963,1.75,0.453,0.993,0.729
38.9,2.332,1.682,0.693,0.993,0.729
38.9,2.263,1.754,0.632,0.993,0.729
39.0,2.328,1.637,0.711,0.992,0.743
39.0,2.23,1.722,0.635,0.992,0.743
39.0,2.249,1.789,0.606,0.992,0.743
39.0,2.301,1.735,0.657,0.992,0.743
39.0,2.129,1.724,0.587,0.992,0.743
39.0,2.211,1.725,0.626,0.992,0.743
39.0,2.282,1.706,0.664,0.992,0.743
39.0,2.163,1.748,0.589,0.992,0.743
39.0,2.145,1.809,0.537,0.992,0.743
39.0,2.067,1.685,0.579,0.992,0.743
39.0,2.356,1.715,0.686,0.992,0.743
39.0,2.215,1.692,0.645,0.992,0.743
39.0,2.294,1.718,0.663,0.992,0.743
39.0,2.229,1.692,0.651,0.992,0.743
39.0,2.103,1.718,0.577,0.992,0.743
39.0,2.316,1.742,0.659,0.992,0.743
39.0,2.124,1.701,0.598,0.992,0.743
39.0,2.376,1.672,0.71,0.992,0.743
39.0,2.162,1.59,0.678,0.992,0.743
39.0,2.084,1.688,0.587,0.992,0.743
39.0,2.401,1.635,0.732,0.992,0.743
39.0,2.19,1.58,0.693,0.992,0.743
39.0,2.259,1.708,0.655,0.992,0.743
39.0,2.192,1.638,0.664,0.992,0.743
39.0,2.394,1.669,0.717,0.992,0.743
39.0,2.264,1.789,0.613,0.992,0.743
39.0,2.408,1.63,0.736,0.992,0.743
39.0,2.387,1.676,0.712,0.992,0.743
39.0,2.409,1.587,0.752,0.992,0.743
39.0,2.147,1.644,0.643,0.992,0.743
39.0,2.221,1.685,0.652,0.992,0.743
39.0,2.304,1.654,0.696,0.992,0.743
39.0,2.344,1.654,0.709,0.992,0.743
39.0,2.391,1.771,0.672,0.992,0.743
39.0,2.26,1.571,0.719,0.992,0.743
39.0,2.18,1.659,0.649,0.992,0.743
39.0,2.308,1.544,0.743,0.992,0.743
39.0,2.199,1.658,0.657,0.992,0.743
39.0,2.366,1.7,0.695,0.992,0.743
39.0,2.151,1.721,0.6,0.992,0.743
39.0,2.362,1.729,0.682,0.992,0.743
39.0,2.407,1.695,0.71,0.992,0.743
39.0,2.267,1.738,0.642,0.992,0.743
39.0,2.251,1.551,0.724,0.992,0.743
39.0,2.164,1.816,0.544,0.992,0.743
39.0,2.227,1.657,0.668,0.992,0.743
39.0,2.351,1.67,0.704,0.992,0.743
39.0,2.346,1.674,0.701,0.992,0.743
39.0,2.169,1.644,0.652,0.992,0.743
39.0,2.309,1.654,0.698,0.992,0.743
39.1,2.351,1.645,0.714,1.004,0.744
39.1,2.036,1.677,0.567,1.004,0.744
39.1,2.302,1.765,0.642,1.004,0.744
39.1,2.311,1.745,0.656,1.004,0.744
39.1,2.281,1.726,0.654,1.004,0.744
39.1,2.064,1.587,0.639,1.004,0.744
39.1,2.184,1.771,0.585,1.004,0.744
39.1,2.409,1.665,0.723,1.004,0.744
39.1,2.422,1.713,0.707,1.004,0.744
39.1,2.231,1.746,0.623,1.004,0.744
39.1,2.177,1.736,0.603,1.004,0.744
39.1,2.382,1.614,0.735,1.004,0.744
39.1,2.298,1.707,0.669,1.004,0.744
39.1,2.31,1.777,0.639,1.004,0.744
39.1,2.196,1.72,0.622,1.004,0.744
39.1,2.214,1.672,0.655,1.004,0.744
39.1,2.331,1.645,0.708,1.004,0.744
39.1,2.337,1.656,0.706,1.004,0.744
39.1,2.342,1.719,0.679,1.004,0.744
39.1,2.387,1.626,0.732,1.004,0.744
39.1,2.305,1.568,0.733,1.004,0.744
39.1,2.252,1.756,0.626,1.004,0.744
39.1,2.338,1.559,0.745,1.004,0.744
39.1,2.393,1.728,0.692,1.004,0.744
39.1,2.133,1.783,0.548,1.004,0.744
39.1,2.409,1.627,0.737,1.004,0.744
39.1,2.349,1.753,0.666,1.004,0.744
39.1,2.26,1.798,0.606,1.004,0.744
39.1,2.295,1.673,0.685,1.004,0.744
39.1,2.267,1.797,0.609,1.004,0.744
39.1,2.339,1.713,0.681,1.004,0.744
39.1,2.395,1.673,0.715,1.004,0.744
39.1,2.363,1.735,0.679,1.004,0.744
39.1,1.894,1.638,0.502,1.004,0.744
39.1,2.218,1.681,0.652,1.004,0.744
39.1,2.266,1.739,0.641,1.004,0.744
39.1,2.12,1.728,0.579,1.004,0.744
39.1,2.341,1.713,0.682,1.004,0.744
39.1,2.264,1.735,0.642,1.004,0.744
39.1,2.36,1.733,0.679,1.004,0.744
39.1,2.315,1.73,0.664,1.004,0.744
39.1,2.302,1.732,0.659,1.004,0.744
39.1,2.211,1.635,0.673,1.004,0.744
39.1,2.266,1.682,0.67,1.004,0.744
39.1,2.461,1.616,0.754,1.004,0.744
39.1,2.335,1.637,0.713,1.004,0.744
39.1,2.364,1.596,0.738,1.004,0.744
39.1,2.305,1.572,0.731,1.004,0.744
39.1,2.366,1.68,0.704,1.004,0.744
39.1,2.253,1.688,0.663,1.004,0.744
39.2,2.269,1.66,0.682,0.998,0.746
39.2,2.264,1.714,0.653,0.998,0.746
39.2,2.41,1.642,0.732,0.998,0.746
39.2,2.084,1.741,0.55,0.998,0.746
39.2,2.192,1.618,0.674,0.998,0.746
39.2,2.176,1.705,0.621,0.998,0.746
39.2,2.211,1.659,0.661,0.998,0.746
39.2,2.171,1.765,0.582,0.998,0.746
39.2,2.222,1.736,0.624,0.998,0.746
39.2,2.4,1.492,0.783,0.998,0.746
39.2,2.117,1.705,0.593,0.998,0.746
39.2,2.092,1.805,0.506,0.998,0.746
39.2,2.345,1.72,0.68,0.998,0.746
39.2,2.295,1.704,0.67,0.998,0.746
39.2,2.324,1.696,0.684,0.998,0.746
39.2,2.179,1.735,0.605,0.998,0.746
39.2,2.38,1.582,0.747,0.998,0.746
39.2,2.141,1.707,0.603,0.998,0.746
39.2,2.423,1.695,0.715,0.998,0.746
39.2,2.48,1.619,0.758,0.998,0.746
39.2,2.392,1.652,0.723,0.998,0.746
39.2,2.115,1.611,0.648,0.998,0.746
39.2,2.137,1.834,0.513,0.998,0.746
39.2,2.312,1.7,0.678,0.998,0.746
39.2,2.395,1.448,0.797,0.998,0.746
39.2,2.432,1.668,0.728,0.998,0.746
39.2,2.311,1.643,0.703,0.998,0.746
39.2,2.327,1.738,0.665,0.998,0.746
39.2,2.322,1.595,0.727,0.998,0.746
39.2,2.269,1.599,0.709,0.998,0.746
39.2,2.319,1.691,0.684,0.998,0.746
39.2,2.003,1.711,0.52,0.998,0.746
39.2,2.25,1.719,0.645,0.998,0.746
39.2,2.177,1.588,0.684,0.998,0.746
39.2,2.213,1.649,0.667,0.998,0.746
39.2,2.343,1.693,0.691,0.998,0.746
39.2,2.19,1.693,0.635,0.998,0.746
39.2,2.347,1.747,0.668,0.998,0.746
39.2,2.378,1.608,0.737,0.998,0.746
39.2,2.257,1.734,0.64,0.998,0.746
39.2,2.27,1.688,0.669,0.998,0.746
39.2,2.364,1.735,0.679,0.998,0.746
39.2,2.365,1.574,0.746,0.998,0.746
39.2,2.106,1.682,0.602,0.998,0.746
39.2,2.422,1.677,0.722,0.998,0.746
39.2,2.315,1.641,0.705,0.998,0.746
39.2,2.281,1.711,0.661,0.998,0.746
39.2,2.334,1.596,0.73,0.998,0.746
39.2,2.256,1.704,0.655,0.998,0.746
39.2,2.374,1.725,0.687,0.998,0.746
39.3,2.291,1.687,0.677,1.001,0.739
39.3,2.228,1.747,0.621,1.001,0.739
39.3,2.335,1.669,0.699,1.001,0.739
39.3,2.4,1.632,0.733,1.001,0.739
39.3,2.268,1.75,0.636,1.001,0.739
39.3,2.343,1.686,0.694,1.001,0.739
39.3,2.359,1.608,0.732,1.001,0.739
39.3,2.285,1.693,0.672,1.001,0.739
39.3,2.502,1.45,0.815,1.001,0.739
39.3,2.41,1.689,0.713,1.001,0.739
39.3,2.235,1.685,0.657,1.001,0.739
39.3,2.241,1.601,0.7,1.001,0.739
39.3,2.23,1.722,0.635,1.001,0.739
39.3,2.379,1.569,0.752,1.001,0.739
39.3,2.064,1.694,0.571,1.001,0.739
39.3,2.332,1.561,0.743,1.001,0.739
39.3,2.408,1.615,0.742,1.001,0.739
39.3,2.407,1.417,0.808,1.001,0.739
39.3,2.323,1.532,0.752,1.001,0.739
39.3,2.529,1.582,0.78,1.001,0.739
39.3,2.339,1.636,0.714,1.001,0.739
39.3,2.281,1.736,0.649,1.001,0.739
39.3,2.393,1.709,0.7,1.001,0.739
39.3,2.29,1.74,0.65,1.001,0.739
39.3,2.068,1.789,0.501,1.001,0.739
39.3,2.261,1.611,0.702,1.001,0.739
39.3,2.344,1.646,0.712,1.001,0.739
39.3,2.413,1.746,0.69,1.001,0.739
39.3,2.104,1.773,0.538,1.001,0.739
39.3,2.352,1.743,0.672,1.001,0.739
39.3,1.984,1.879,0.321,1.001,0.739
39.3,2.495,1.686,0.737,1.001,0.739
39.3,2.333,1.691,0.689,1.001,0.739
39.3,2.403,1.729,0.695,1.001,0.739
39.3,2.269,1.585,0.715,1.001,0.739
39.3,2.331,1.552,0.746,1.001,0.739
39.3,2.128,1.559,0.681,1.001,0.739
39.3,2.403,1.683,0.714,1.001,0.739
39.3,2.339,1.653,0.707,1.001,0.739
39.3,2.285,1.58,0.722,1.001,0.739
39.3,2.318,1.715,0.673,1.001,0.739
39.3,2.305,1.453,0.776,1.001,0.739
39.3,2.337,1.71,0.682,1.001,0.739
39.3,2.266,1.756,0.632,1.001,0.739
39.3,2.048,1.655,0.589,1.001,0.739
39.3,2.203,1.696,0.638,1.001,0.739
39.3,2.307,1.735,0.659,1.001,0.739
39.3,2.318,1.77,0.646,1.001,0.739
39.3,2.015,1.849,0.398,1.001,0.739
39.3,2.313,1.71,0.673,1.001,0.739
39.4,2.367,1.708,0.692,1.007,0.733
39.4,2.496,1.582,0.773,1.007,0.733
39.4,1.973,1.553,0.617,1.007,0.733
39.4,2.304,1.676,0.686,1.007,0.733
39.4,2.431,1.766,0.687,1.007,0.733
39.4,2.282,1.7,0.667,1.007,0.733
39.4,2.266,1.647,0.687,1.007,0.733
39.4,2.421,1.614,0.745,1.007,0.733
39.4,2.371,1.647,0.72,1.007,0.733
39.4,2.38,1.706,0.697,1.007,0.733
39.4,2.389,1.656,0.721,1.007,0.733
39.4,2.35,1.664,0.706,1.007,0.733
39.4,2.306,1.728,0.662,1.007,0.733
39.4,2.308,1.764,0.645,1.007,0.733
39.4,2.334,1.731,0.671,1.007,0.733
39.4,2.216,1.64,0.673,1.007,0.733
39.4,2.342,1.783,0.648,1.007,0.733
39.4,2.176,1.768,0.583,1.007,0.733
39.4,2.256,1.769,0.621,1.007,0.733
39.4,2.276,1.776,0.626,1.007,0.733
39.4,2.428,1.693,0.717,1.007,0.733
39.4,2.283,1.739,0.648,1.007,0.733
39.4,2.478,1.581,0.77,1.007,0.733
39.4,2.276,1.745,0.642,1.007,0.733
39.4,2.333,1.694,0.688,1.007,0.733
39.4,2.419,1.704,0.71,1.007,0.733
39.4,2.335,1.644,0.71,1.007,0.733
39.4,2.111,1.74,0.566,1.007,0.733
39.4,2.264,1.615,0.701,1.007,0.733
39.4,2.367,1.59,0.741,1.007,0.733
39.4,2.169,1.531,0.709,1.007,0.733
39.4,2.206,1.661,0.658,1.007,0.733
39.4,2.123,1.606,0.654,1.007,0.733
39.4,2.292,1.682,0.679,1.007,0.733
39.4,2.399,1.743,0.687,1.007,0.733
39.4,2.416,1.616,0.743,1.007,0.733
39.4,2.227,1.793,0.593,1.007,0.733
39.4,2.15,1.722,0.599,1.007,0.733
39.4,2.25,1.675,0.668,1.007,0.733
39.4,2.214,1.74,0.618,1.007,0.733
39.4,2.241,1.779,0.608,1.007,0.733
39.4,2.448,1.623,0.749,1.007,0.733
39.4,2.305,1.722,0.665,1.007,0.733
39.4,2.346,1.632,0.718,1.007,0.733
39.4,2.24,1.729,0.636,1.007,0.733
39.4,2.205,1.75,0.609,1.007,0.733
39.4,2.444,1.648,0.739,1.007,0.733
39.4,2.363,1.703,0.693,1.007,0.733
39.4,2.297,1.624,0.707,1.007,0.733
39.4,2.412,1.727,0.698,1.007,0.733
39.5,2.347,1.75,0.667,1.012,0.746
39.5,2.344,1.636,0.716,1.012,0.746
39.5,2.324,1.807,0.629,1.012,0.746
39.5,2.31,1.726,0.664,1.012,0.746
39.5,2.289,1.762,0.638,1.012,0.746
39.5,2.315,1.663,0.696,1.012,0.746
39.5,2.419,1.672,0.723,1.012,0.746
39.5,2.258,1.673,0.672,1.012,0.746
39.5,2.254,1.748,0.631,1.012,0.746
39.5,2.268,1.66,0.681,1.012,0.746
39.5,2.343,1.7,0.688,1.012,0.746
39.5,2.268,1.688,0.668,1.012,0.746
39.5,2.173,1.724,0.609,1.012,0.746
39.5,1.99,1.588,0.602,1.012,0.746
39.5,2.234,1.813,0.584,1.012,0.746
39.5,2.322,1.728,0.668,1.012,0.746
39.5,2.295,1.765,0.639,1.012,0.746
39.5,2.381,1.683,0.707,1.012,0.746
39.5,2.42,1.675,0.722,1.012,0.746
39.5,2.175,1.79,0.568,1.012,0.746
39.5,2.33,1.664,0.7,1.012,0.746
39.5,2.179,1.783,0.575,1.012,0.746
39.5,2.365,1.694,0.698,1.012,0.746
39.5,2.27,1.733,0.646,1.012,0.746
39.5,2.291,1.638,0.699,1.012,0.746
39.5,2.387,1.668,0.715,1.012,0.746
39.5,2.322,1.605,0.722,1.012,0.746
39.5,2.201,1.696,0.637,1.012,0.746
39.5,2.211,1.759,0.606,1.012,0.746
39.5,2.292,1.672,0.684,1.012,0.746
39.5,2.257,1.736,0.639,1.012,0.746
39.5,2.267,1.644,0.689,1.012,0.746
39.5,2.261,1.692,0.663,1.012,0.746
39.5,1.947,1.694,0.493,1.012,0.746
39.5,2.378,1.562,0.754,1.012,0.746
39.5,2.299,1.638,0.702,1.012,0.746
39.5,2.377,1.655,0.718,1.012,0.746
39.5,2.219,1.815,0.576,1.012,0.746
39.5,2.247,1.745,0.63,1.012,0.746
39.5,2.368,1.681,0.704,1.012,0.746
39.5,2.343,1.674,0.7,1.012,0.746
39.5,2.383,1.598,0.742,1.012,0.746
39.5,2.413,1.686,0.715,1.012,0.746
39.5,2.379,1.674,0.711,1.012,0.746
39.5,1.956,1.679,0.513,1.012,0.746
39.5,2.084,1.697,0.58,1.012,0.746
39.5,2.496,1.68,0.74,1.012,0.746
39.5,2.368,1.766,0.666,1.012,0.746
39.5,2.395,1.697,0.706,1.012,0.746
39.5,2.407,1.691,0.712,1.012,0.746
39.6,2.341,1.761,0.659,1.011,0.726
39.6,2.243,1.723,0.64,1.011,0.726
39.6,2.452,1.654,0.738,1.011,0.726
39.6,2.321,1.676,0.692,1.011,0.726
39.6,2.409,1.688,0.714,1.011,0.726
39.6,2.286,1.711,0.663,1.011,0.726
39.6,2.314,1.759,0.65,1.011,0.726
39.6,2.1,1.756,0.548,1.011,0.726
39.6,2.514,1.539,0.791,1.011,0.726
39.6,2.119,1.742,0.57,1.011,0.726
39.6,2.223,1.808,0.582,1.011,0.726
39.6,2.425,1.677,0.723,1.011,0.726
39.6,2.539,1.465,0.817,1.011,0.726
39.6,2.267,1.725,0.649,1.011,0.726
39.6,2.22,1.764,0.607,1.011,0.726
39.6,2.307,1.71,0.671,1.011,0.726
39.6,2.257,1.671,0.672,1.011,0.726
39.6,2.352,1.622,0.724,1.011,0.726
39.6,2.313,1.744,0.657,1.011,0.726
39.6,2.39,1.631,0.731,1.011,0.726
39.6,2.263,1.621,0.698,1.011,0.726
39.6,2.348,1.787,0.648,1.011,0.726
39.6,2.433,1.629,0.743,1.011,0.726
39.6,2.324,1.837,0.612,1.011,0.726
39.6,2.338,1.784,0.647,1.011,0.726
39.6,2.359,1.665,0.708,1.011,0.726
39.6,2.348,1.761,0.661,1.011,0.726
39.6,2.243,1.711,0.646,1.011,0.726
39.6,2.259,1.747,0.634,1.011,0.726
39.6,2.378,1.569,0.752,1.011,0.726
39.6,2.126,1.765,0.558,1.011,0.726
39.6,2.308,1.694,0.68,1.011,0.726
39.6,2.457,1.489,0.796,1.011,0.726
39.6,1.866,1.568,0.542,1.011,0.726
39.6,2.352,1.739,0.673,1.011,0.726
39.6,2.34,1.843,0.616,1.011,0.726
39.6,2.387,1.564,0.756,1.011,0.726
39.6,2.255,1.608,0.701,1.011,0.726
39.6,2.421,1.672,0.723,1.011,0.726
39.6,2.184,1.757,0.594,1.011,0.726
39.6,2.29,1.708,0.666,1.011,0.726
39.6,2.341,1.733,0.672,1.011,0.726
