true_angle,semi_major_axis,semi_minor_axis,eccentricity,mean_x,mean_y,std_x,std_y
0,1.353,1.208,0.451,-3.503,-0.001,0.553,0.554
0,1.399,1.15,0.57,-3.503,-0.001,0.553,0.554
0,1.283,1.13,0.473,-3.503,-0.001,0.553,0.554
0,1.387,1.073,0.634,-3.503,-0.001,0.553,0.554
0,1.331,1.103,0.56,-3.503,-0.001,0.553,0.554
0,1.29,1.018,0.615,-3.503,-0.001,0.553,0.554
0,1.356,1.154,0.525,-3.503,-0.001,0.553,0.554
0,1.307,1.161,0.46,-3.503,-0.001,0.553,0.554
0,1.167,1.126,0.264,-3.503,-0.001,0.553,0.554
0,1.331,1.216,0.407,-3.503,-0.001,0.553,0.554
0,1.289,1.191,0.382,-3.503,-0.001,0.553,0.554
0,1.285,1.136,0.467,-3.503,-0.001,0.553,0.554
0,1.294,1.131,0.486,-3.503,-0.001,0.553,0.554
0,1.33,1.196,0.438,-3.503,-0.001,0.553,0.554
0,1.315,1.173,0.452,-3.503,-0.001,0.553,0.554
0,1.29,1.199,0.369,-3.503,-0.001,0.553,0.554
0,1.368,1.214,0.461,-3.503,-0.001,0.553,0.554
0,1.344,1.189,0.467,-3.503,-0.001,0.553,0.554
0,1.223,1.207,0.164,-3.503,-0.001,0.553,0.554
0,1.344,1.18,0.478,-3.503,-0.001,0.553,0.554
0,1.266,1.148,0.421,-3.503,-0.001,0.553,0.554
0,1.382,0.997,0.692,-3.503,-0.001,0.553,0.554
0,1.323,1.137,0.512,-3.503,-0.001,0.553,0.554
0,1.294,1.183,0.405,-3.503,-0.001,0.553,0.554
0,1.285,1.217,0.321,-3.503,-0.001,0.553,0.554
0,1.232,1.06,0.509,-3.503,-0.001,0.553,0.554
0,1.197,1.142,0.298,-3.503,-0.001,0.553,0.554
0,1.288,1.153,0.446,-3.503,-0.001,0.553,0.554
0,1.324,1.196,0.428,-3.503,-0.001,0.553,0.554
0,1.281,1.222,0.3,-3.503,-0.001,0.553,0.554
0,1.237,1.038,0.544,-3.503,-0.001,0.553,0.554
0,1.27,1.101,0.5,-3.503,-0.001,0.553,0.554
0,1.314,1.161,0.468,-3.503,-0.001,0.553,0.554
0,1.359,1.216,0.446,-3.503,-0.001,0.553,0.554
0,1.352,1.074,0.607,-3.503,-0.001,0.553,0.554
0,1.304,1.201,0.391,-3.503,-0.001,0.553,0.554
0,1.409,1.078,0.644,-3.503,-0.001,0.553,0.554
0,1.236,1.191,0.265,-3.503,-0.001,0.553,0.554
0,1.335,1.196,0.445,-3.503,-0.001,0.553,0.554
0,1.32,1.235,0.353,-3.503,-0.001,0.553,0.554
0,1.312,1.264,0.269,-3.503,-0.001,0.553,0.554
0,1.32,1.247,0.328,-3.503,-0.001,0.553,0.554
0,1.31,1.213,0.379,-3.503,-0.001,0.553,0.554
0,1.349,1.202,0.454,-3.503,-0.001,0.553,0.554
0,1.301,1.253,0.269,-3.503,-0.001,0.553,0.554
0,1.281,1.094,0.521,-3.503,-0.001,0.553,0.554
0,1.294,1.235,0.298,-3.503,-0.001,0.553,0.554
0,1.308,1.216,0.369,-3.503,-0.001,0.553,0.554
0,1.221,1.178,0.264,-3.503,-0.001,0.553,0.554
0,1.364,1.142,0.547,-3.503,-0.001,0.553,0.554
0,1.346,1.076,0.601,-3.503,-0.001,0.553,0.554
0,1.335,1.157,0.498,-3.503,-0.001,0.553,0.554
0,1.297,1.133,0.487,-3.503,-0.001,0.553,0.554
0,1.334,1.196,0.442,-3.503,-0.001,0.553,0.554
0,1.241,1.186,0.294,-3.503,-0.001,0.553,0.554
0,1.303,1.216,0.36,-3.503,-0.001,0.553,0.554
0,1.338,1.09,0.58,-3.503,-0.001,0.553,0.554
0,1.276,1.147,0.437,-3.503,-0.001,0.553,0.554
0,1.346,1.174,0.489,-3.503,-0.001,0.553,0.554
