true_angle,mean_x,mean_y,std_x,std_y,skew_x,skew_y,kurt_x,kurt_y,mean_distance,max_distance,hull_area,hull_perimeter
2.4,3.391,-0.161,0.545,0.626,0.068,0.15,-0.316,-0.599,1.037,2.671,4.614,6.96
2.4,3.363,-0.011,0.559,0.539,-0.174,-0.037,0.022,-0.244,0.963,2.584,4.32,6.556
2.4,3.361,0.09,0.597,0.573,-0.09,0.063,-0.704,-0.619,1.028,2.699,4.257,6.798
2.4,3.336,-0.051,0.548,0.504,-0.059,-0.08,-0.126,0.314,0.915,2.652,4.238,6.261
2.4,3.336,0.018,0.558,0.553,0.039,0.062,-0.722,-0.512,0.972,2.486,3.983,6.043
2.5,3.33,-0.015,0.546,0.56,-0.198,0.179,-0.186,-0.411,0.975,2.627,4.241,7.359
2.5,3.289,-0.05,0.565,0.551,0.037,-0.168,-0.165,-0.675,0.981,2.661,4.421,6.844
2.5,3.28,-0.062,0.599,0.562,0.087,-0.107,-0.393,-0.426,1.024,2.647,4.518,6.865
2.5,3.261,-0.019,0.559,0.577,-0.066,0.221,-0.294,-0.52,1.004,2.625,4.465,7.172
2.5,3.344,0.038,0.495,0.644,-0.475,-0.007,-0.158,-0.508,1.005,2.612,4.277,6.126
2.5,3.296,-0.019,0.515,0.516,-0.226,-0.109,-0.255,0.139,0.892,2.618,4.148,6.143
2.5,3.313,0.023,0.601,0.547,-0.162,-0.055,-0.689,-0.373,1.013,2.573,4.155,6.211
2.5,3.283,-0.032,0.54,0.516,0.314,0.172,0.608,-0.204,0.911,2.529,4.087,6.586
2.5,3.213,0.031,0.544,0.616,-0.371,0.071,-0.565,-0.653,1.031,2.627,4.247,6.744
2.5,3.285,-0.018,0.586,0.526,-0.267,0.229,-0.377,0.062,0.974,2.648,4.383,6.999
2.6,3.223,0.047,0.521,0.545,-0.039,0.032,0.081,-0.19,0.935,2.628,4.79,6.798
2.6,3.271,0.032,0.523,0.591,0.186,-0.036,-0.158,-0.237,0.975,2.588,4.024,7.255
2.6,3.177,-0.048,0.553,0.56,-0.012,-0.008,-0.737,-0.412,0.982,2.67,4.413,7.287
2.6,3.354,0.06,0.548,0.519,-0.097,0.525,-0.241,0.162,0.928,2.635,4.177,6.571
2.6,3.27,0.057,0.549,0.582,0.102,-0.183,-0.356,-0.824,1.0,2.587,4.435,7.163
2.6,3.249,-0.001,0.581,0.563,-0.13,-0.15,-0.386,-0.187,0.999,2.63,4.572,6.712
2.6,3.361,0.015,0.565,0.53,0.197,-0.405,-0.393,-0.301,0.957,2.629,4.177,7.441
2.6,3.472,-0.134,0.591,0.489,-0.162,0.078,-0.627,-0.366,0.957,2.567,4.018,6.106
2.6,3.359,0.0,0.593,0.531,-0.06,0.08,-0.308,-0.018,0.99,2.647,4.562,6.967
2.6,3.3,-0.105,0.532,0.629,-0.263,0.09,-0.229,-0.924,1.03,2.555,4.174,7.188
2.7,3.288,-0.017,0.608,0.559,0.069,-0.155,-0.491,-0.398,1.028,2.636,4.623,6.808
2.7,3.29,0.071,0.545,0.556,-0.226,0.094,-0.138,-0.529,0.973,2.617,4.177,7.328
2.7,3.329,-0.001,0.543,0.575,-0.076,-0.102,-0.099,-0.356,0.982,2.643,4.335,6.617
2.7,3.362,0.084,0.548,0.507,-0.03,-0.025,-0.191,0.008,0.923,2.429,3.589,5.721
2.7,3.18,-0.032,0.587,0.492,0.038,-0.256,-0.219,-0.145,0.945,2.705,4.323,6.905
2.7,3.366,-0.01,0.569,0.583,0.126,-0.033,-0.403,-0.497,1.018,2.676,4.247,7.395
2.7,3.283,-0.054,0.587,0.514,-0.194,-0.032,-0.473,-0.285,0.968,2.577,4.225,7.456
2.7,3.26,-0.068,0.596,0.553,-0.107,-0.202,-0.404,-0.147,1.007,2.624,4.64,6.951
2.7,3.385,-0.054,0.541,0.522,0.139,-0.039,0.032,-0.161,0.934,2.581,3.732,6.286
2.7,3.317,0.056,0.579,0.501,-0.183,0.655,-0.397,-0.078,0.949,2.557,4.04,6.404
2.8,3.307,-0.033,0.562,0.574,-0.113,-0.394,-0.51,-0.355,0.999,2.603,4.52,7.402
2.8,3.31,0.021,0.517,0.536,-0.068,0.243,-0.143,-0.36,0.921,2.636,4.002,7.239
2.8,3.301,-0.0,0.532,0.517,0.267,0.061,-0.234,-0.349,0.925,2.544,4.175,7.198
2.8,3.279,-0.036,0.638,0.594,0.2,0.031,-0.668,-0.477,1.09,2.656,4.757,6.722
2.8,3.391,0.055,0.565,0.59,-0.101,0.02,-0.315,-0.733,1.019,2.604,4.315,7.043
2.8,3.276,-0.057,0.547,0.58,0.262,0.517,0.242,-0.394,0.989,2.576,4.174,7.251
2.8,3.242,0.085,0.56,0.526,-0.279,0.06,-0.477,-0.069,0.954,2.546,4.501,6.894
2.8,3.409,0.018,0.53,0.518,0.039,-0.084,-0.385,0.126,0.916,2.623,4.064,6.382
2.8,3.35,-0.001,0.626,0.541,-0.179,-0.179,-0.804,-0.456,1.04,2.642,4.576,6.98
2.8,3.338,0.013,0.568,0.592,-0.367,-0.123,-0.46,-0.156,1.017,2.598,4.07,7.44
2.9,3.221,-0.055,0.575,0.668,0.014,0.278,-0.409,-0.654,1.102,2.687,5.022,7.785
2.9,3.277,0.035,0.591,0.499,0.12,0.309,-0.52,-0.007,0.959,2.488,3.995,6.426
2.9,3.233,0.083,0.598,0.547,-0.012,0.03,-0.606,-0.427,1.019,2.577,4.446,6.922
2.9,3.159,-0.094,0.542,0.538,-0.215,0.003,-0.27,-0.507,0.947,2.562,4.187,7.278
2.9,3.289,-0.097,0.571,0.558,0.101,0.177,-0.753,-0.073,0.997,2.691,4.424,6.638
2.9,3.323,-0.006,0.552,0.525,0.054,-0.272,-0.084,-0.21,0.946,2.532,3.915,6.399
2.9,3.329,0.043,0.6,0.565,-0.088,0.239,-0.54,-0.789,1.032,2.611,4.352,7.341
2.9,3.336,0.02,0.586,0.608,-0.291,-0.004,-0.497,-0.293,1.05,2.642,4.615,7.028
2.9,3.262,-0.021,0.456,0.615,-0.196,-0.064,-0.082,-0.509,0.955,2.527,3.626,6.35
2.9,3.368,-0.026,0.636,0.573,-0.196,0.361,-0.648,-0.384,1.07,2.646,4.382,6.891
3.0,3.343,0.0,0.573,0.511,-0.323,0.141,-0.599,-0.174,0.955,2.517,4.03,6.64
3.0,3.489,-0.108,0.554,0.552,-0.042,0.074,-0.306,-0.215,0.978,2.615,4.681,7.131
3.0,3.327,0.016,0.537,0.534,0.123,-0.369,-0.434,-0.218,0.936,2.544,3.901,6.578
3.0,3.401,0.079,0.609,0.543,-0.127,-0.115,-0.591,-0.928,1.024,2.641,4.035,6.581
3.0,3.31,-0.014,0.582,0.591,0.026,0.182,-0.172,-0.234,1.026,2.682,4.884,7.272
3.0,3.315,-0.029,0.554,0.577,-0.212,-0.25,-0.395,-0.045,0.987,2.643,4.127,7.232
3.0,3.24,0.101,0.547,0.526,-0.084,-0.019,-0.786,-0.215,0.945,2.592,4.064,6.818
3.0,3.278,0.077,0.525,0.573,-0.035,-0.098,-0.641,-0.479,0.969,2.619,4.234,6.819
3.0,3.364,0.026,0.556,0.615,-0.011,0.153,-0.216,-0.799,1.036,2.674,4.57,7.107
3.0,3.316,0.09,0.518,0.506,0.147,0.033,-0.07,-0.079,0.892,2.55,4.156,7.063
3.1,3.32,0.033,0.504,0.6,0.27,-0.135,-0.449,-0.461,0.972,2.602,3.884,7.27
3.1,3.353,0.012,0.606,0.603,-0.284,-0.173,-0.722,-0.618,1.071,2.661,4.513,7.38
3.1,3.319,0.029,0.554,0.514,0.003,-0.254,-0.08,-0.164,0.922,2.628,4.589,6.811
3.1,3.207,0.045,0.582,0.536,-0.026,0.252,-0.481,-0.045,0.981,2.521,4.125,6.948
3.1,3.377,0.04,0.509,0.588,0.077,-0.12,-0.615,-0.695,0.97,2.56,3.846,6.725
3.1,3.28,-0.077,0.556,0.596,0.109,-0.173,-0.284,-0.443,1.011,2.613,4.431,7.037
3.1,3.355,0.042,0.575,0.505,-0.129,-0.224,-0.657,-0.141,0.942,2.66,4.408,6.996
3.1,3.268,0.073,0.568,0.517,0.128,-0.03,-0.636,0.229,0.956,2.624,4.201,7.095
3.1,3.261,0.067,0.552,0.635,-0.384,-0.035,-0.195,-0.705,1.052,2.57,4.233,6.299
3.1,3.19,0.043,0.449,0.55,-0.24,0.197,0.144,-0.011,0.872,2.596,3.85,6.272
3.2,3.272,0.061,0.607,0.489,-0.205,-0.084,-0.546,-0.22,0.971,2.613,4.206,6.627
3.2,3.146,-0.082,0.538,0.538,0.307,-0.038,-0.035,-0.266,0.946,2.521,4.102,7.062
3.2,3.19,0.048,0.539,0.522,-0.045,-0.096,0.133,0.545,0.919,2.639,4.667,6.862
3.2,3.246,0.046,0.436,0.55,0.154,-0.074,0.305,-0.238,0.861,2.642,4.071,6.87
3.2,3.257,-0.077,0.512,0.54,-0.434,0.205,0.006,-0.482,0.921,2.538,4.049,6.152
3.2,3.187,0.005,0.636,0.506,-0.321,-0.236,-0.496,0.069,0.993,2.665,4.44,7.109
3.2,3.271,0.034,0.493,0.51,0.151,0.006,-0.316,-0.083,0.869,2.566,3.327,6.422
3.2,3.183,-0.137,0.568,0.513,0.055,0.209,-0.434,-0.401,0.949,2.705,4.449,6.817
3.2,3.358,-0.019,0.543,0.59,-0.144,-0.352,-0.069,-0.527,0.995,2.697,4.672,6.955
3.2,3.265,0.024,0.54,0.567,0.058,-0.068,-0.098,-0.127,0.967,2.661,4.653,7.589
3.3,3.246,-0.045,0.551,0.602,-0.126,0.009,-0.366,-0.398,1.017,2.651,4.344,6.789
3.3,3.328,0.069,0.554,0.641,-0.054,-0.148,-0.969,-0.586,1.061,2.68,4.624,7.342
3.3,3.199,0.025,0.543,0.458,0.116,0.345,-0.039,-0.121,0.87,2.641,4.262,6.778
3.3,3.313,-0.113,0.599,0.553,-0.28,0.077,-0.337,-0.415,1.012,2.647,4.474,6.768
3.3,3.244,0.012,0.539,0.563,-0.01,0.254,-0.069,-0.336,0.965,2.632,4.654,7.517
3.3,3.258,0.031,0.563,0.551,-0.067,-0.026,-0.461,-0.6,0.982,2.648,4.452,6.888
3.3,3.37,-0.025,0.542,0.527,-0.087,0.038,-0.23,0.126,0.932,2.606,4.19,6.443
3.3,3.252,-0.043,0.635,0.524,0.076,0.081,-0.916,-0.345,1.024,2.61,4.469,7.355
3.3,3.243,-0.132,0.479,0.591,0.09,0.104,0.13,-0.101,0.937,2.646,3.846,7.21
3.3,3.278,0.099,0.507,0.581,-0.03,-0.115,-0.391,-0.353,0.958,2.531,3.945,7.275
3.4,3.386,0.063,0.501,0.581,0.066,-0.003,-0.641,-0.362,0.959,2.676,3.948,6.435
3.4,3.278,-0.098,0.563,0.558,-0.024,0.325,-0.44,-0.35,0.982,2.669,4.011,6.576
3.4,3.292,-0.086,0.478,0.516,-0.077,0.03,0.28,0.585,0.847,2.626,4.513,7.393
3.4,3.375,0.058,0.582,0.563,0.075,0.095,-0.663,-0.367,1.011,2.567,4.604,7.205
3.4,3.225,-0.015,0.576,0.627,-0.039,-0.228,-0.244,-0.523,1.059,2.659,4.803,7.764
3.4,3.236,0.127,0.492,0.602,-0.036,0.133,0.219,-0.607,0.965,2.565,3.867,6.68
3.4,3.318,0.098,0.565,0.51,-0.309,-0.135,-0.006,-0.474,0.936,2.634,4.366,6.478
3.4,3.311,-0.055,0.437,0.519,-0.0,-0.015,0.46,-0.102,0.832,2.521,4.144,6.629
3.4,3.253,0.039,0.627,0.498,-0.109,0.271,-0.446,0.092,0.991,2.67,4.262,7.285
3.4,3.352,-0.13,0.422,0.596,0.327,-0.122,-0.051,-0.668,0.902,2.441,3.391,6.512
3.5,3.193,0.058,0.606,0.603,-0.037,0.045,-0.564,-0.632,1.067,2.637,4.375,7.224
3.5,3.213,-0.013,0.573,0.532,-0.472,0.472,-0.332,0.104,0.964,2.542,4.293,6.916
3.5,3.234,-0.007,0.501,0.597,-0.067,0.061,-0.169,-0.638,0.968,2.485,4.038,6.652
3.5,3.187,-0.088,0.535,0.471,0.189,-0.041,0.041,0.236,0.87,2.695,4.211,6.709
3.5,3.246,0.079,0.595,0.548,0.108,0.033,-0.329,-0.666,1.005,2.61,4.245,6.298
3.5,3.14,-0.067,0.511,0.585,-0.01,0.066,0.404,-0.176,0.952,2.657,4.487,6.361
3.5,3.222,-0.085,0.665,0.59,0.157,-0.085,-0.958,-0.505,1.118,2.577,4.491,6.824
3.5,3.167,-0.012,0.542,0.536,-0.097,-0.159,-0.421,-0.149,0.949,2.642,4.579,6.779
3.5,3.139,0.099,0.522,0.54,-0.023,-0.112,0.01,-0.222,0.93,2.638,4.571,7.298
3.5,3.287,0.036,0.509,0.526,0.04,0.236,0.019,-0.828,0.911,2.479,3.862,6.446
3.6,3.272,0.023,0.534,0.549,-0.114,-0.253,-0.166,-0.315,0.949,2.622,4.672,7.643
3.6,3.309,-0.065,0.516,0.6,-0.125,0.24,-0.053,-0.082,0.978,2.609,4.001,6.906
3.6,3.225,-0.024,0.639,0.505,-0.065,0.215,-0.52,-0.183,1.01,2.693,4.577,6.756
3.6,3.341,-0.074,0.481,0.581,-0.133,-0.243,-0.445,-0.705,0.942,2.5,3.544,5.874
3.6,3.239,0.042,0.597,0.521,0.167,-0.096,-0.514,-0.119,0.983,2.622,4.203,6.898
3.6,3.288,0.03,0.467,0.598,-0.217,-0.31,-0.295,-0.418,0.943,2.615,4.073,6.834
3.6,3.249,0.077,0.544,0.594,-0.413,-0.134,-0.212,-0.605,1.001,2.594,3.965,6.666
3.6,3.298,0.023,0.596,0.517,0.237,-0.167,-0.644,-0.4,0.983,2.522,4.125,6.812
3.6,3.201,-0.026,0.522,0.599,-0.183,0.161,-0.326,-0.16,0.977,2.544,4.316,6.04
3.6,3.271,0.006,0.688,0.576,-0.29,-0.004,-0.746,-0.273,1.117,2.658,4.755,6.781
3.7,3.26,0.043,0.604,0.576,-0.191,0.049,-0.481,-0.43,1.042,2.566,4.568,7.201
3.7,3.243,0.005,0.523,0.499,0.096,0.057,0.264,-0.417,0.897,2.608,3.699,6.308
3.7,3.258,-0.185,0.496,0.522,0.116,0.296,-0.223,-0.145,0.892,2.5,3.84,7.05
3.7,3.216,0.097,0.5,0.585,-0.154,-0.06,-0.509,-0.457,0.944,2.656,3.929,5.816
3.7,3.262,0.091,0.555,0.584,0.22,-0.16,-0.734,-0.227,1.001,2.681,4.279,7.518
3.7,3.275,-0.062,0.56,0.556,-0.146,-0.394,0.033,0.142,0.972,2.619,4.608,6.881
3.7,3.222,-0.022,0.617,0.707,0.106,0.052,-0.573,-0.989,1.182,2.692,4.908,7.585
3.7,3.265,0.05,0.536,0.529,0.0,-0.125,-0.119,0.388,0.916,2.635,4.293,6.489
3.7,3.251,-0.154,0.669,0.543,-0.17,0.283,-0.875,-0.503,1.078,2.594,4.165,7.175
3.7,3.229,0.075,0.469,0.555,-0.386,0.068,0.334,-0.209,0.89,2.532,3.956,7.219
3.8,3.278,-0.005,0.602,0.551,-0.229,0.162,-0.62,-0.7,1.023,2.634,4.373,6.299
3.8,3.292,0.055,0.534,0.567,0.044,0.164,-0.001,-0.507,0.954,2.64,4.274,6.294
3.8,3.307,-0.077,0.546,0.603,-0.211,0.043,-0.133,-0.658,1.013,2.547,4.241,6.712
3.8,3.176,0.006,0.54,0.585,-0.315,0.028,-0.134,-0.307,0.988,2.611,4.45,7.464
3.8,3.333,-0.112,0.656,0.581,-0.171,0.313,-0.775,-0.505,1.098,2.632,4.92,7.393
3.8,3.274,-0.035,0.517,0.581,0.051,0.058,-0.13,0.018,0.96,2.66,4.339,7.144
3.8,3.198,-0.09,0.519,0.537,-0.359,-0.463,0.113,0.119,0.91,2.669,4.356,7.041
3.8,3.178,-0.002,0.585,0.552,0.024,0.087,-0.295,-0.479,0.997,2.653,4.269,7.017
3.8,3.235,0.08,0.456,0.629,0.041,-0.245,0.297,-0.612,0.951,2.7,4.559,7.427
3.8,3.242,0.057,0.522,0.58,-0.203,0.049,-0.082,-0.458,0.971,2.555,4.584,7.29
3.9,3.26,0.131,0.515,0.563,-0.24,0.121,0.156,-0.156,0.938,2.648,4.625,7.78
3.9,3.238,-0.18,0.6,0.524,-0.289,0.065,-0.453,-0.229,0.995,2.693,4.281,7.303
3.9,3.262,-0.077,0.579,0.589,0.048,-0.123,-0.81,-0.688,1.043,2.573,4.042,6.21
3.9,3.246,0.046,0.543,0.545,-0.264,-0.257,-0.436,-0.133,0.958,2.55,4.155,6.729
3.9,3.22,0.008,0.556,0.557,0.03,-0.095,-0.555,-0.456,0.983,2.514,4.071,6.682
3.9,3.211,0.026,0.588,0.603,-0.137,0.331,-0.808,-0.49,1.052,2.621,4.34,7.643
3.9,3.314,0.039,0.573,0.571,-0.425,-0.16,-0.096,-0.321,1.01,2.619,4.295,6.307
3.9,3.241,0.052,0.534,0.595,0.018,0.156,-0.251,-0.065,0.987,2.675,4.396,7.19
3.9,3.169,0.004,0.598,0.555,-0.037,0.087,-0.444,-0.464,1.017,2.67,4.523,7.128
3.9,3.276,0.084,0.545,0.545,0.03,-0.099,-0.054,0.126,0.946,2.619,4.517,7.448
4.0,3.176,-0.069,0.497,0.598,0.148,0.054,-0.465,-0.589,0.966,2.637,4.3,6.548
4.0,3.069,0.053,0.492,0.487,-0.104,0.377,0.244,0.441,0.851,2.703,3.899,6.553
4.0,3.179,-0.001,0.631,0.53,-0.077,0.039,-0.868,-0.249,1.027,2.566,4.396,7.56
4.0,3.13,0.049,0.578,0.546,0.075,0.093,-0.675,-0.737,0.987,2.616,4.183,5.95
4.0,3.213,0.021,0.574,0.502,0.079,0.483,-0.093,0.228,0.941,2.632,4.124,6.491
4.0,3.159,0.05,0.566,0.601,0.08,-0.021,-0.393,-0.369,1.031,2.613,4.514,6.777
4.0,3.186,0.044,0.532,0.552,-0.198,-0.271,-0.126,-0.248,0.94,2.609,4.205,7.239
4.0,3.251,-0.093,0.541,0.494,-0.464,-0.244,0.744,0.022,0.895,2.667,4.0,7.046
4.0,3.268,-0.084,0.476,0.487,0.08,0.558,0.122,0.172,0.828,2.581,4.01,5.91
4.0,3.208,0.004,0.564,0.52,-0.155,0.048,-0.137,0.007,0.951,2.616,4.452,7.516
4.1,3.24,-0.018,0.602,0.539,0.213,-0.048,-0.518,-0.378,1.01,2.547,4.514,7.345
4.1,3.198,-0.063,0.606,0.464,-0.009,-0.537,-0.652,0.0,0.944,2.498,3.737,6.372
4.1,3.191,0.029,0.548,0.532,-0.285,0.321,-0.403,0.043,0.947,2.688,4.296,6.569
4.1,3.172,-0.013,0.583,0.552,0.193,-0.159,-0.363,-0.006,0.998,2.57,4.593,7.257
4.1,3.238,0.053,0.566,0.573,-0.178,-0.186,-0.781,-0.596,1.004,2.557,3.891,6.56
4.1,3.14,0.075,0.498,0.616,0.07,-0.146,-0.454,-0.543,0.984,2.553,4.18,7.205
4.1,3.207,0.019,0.564,0.502,-0.033,0.077,-0.332,0.371,0.928,2.615,4.112,6.966
4.1,3.277,0.011,0.571,0.49,-0.253,-0.318,-0.404,0.029,0.931,2.55,4.348,6.87
4.1,3.154,0.007,0.54,0.419,-0.138,0.071,0.018,0.624,0.825,2.568,3.827,6.077
4.1,3.293,0.051,0.56,0.532,-0.453,-0.148,0.427,0.1,0.949,2.573,4.395,6.079
4.2,3.201,0.01,0.569,0.53,0.362,0.027,-0.271,-0.025,0.965,2.485,4.063,7.085
4.2,3.139,0.016,0.641,0.521,0.101,-0.141,-0.586,-0.114,1.028,2.668,4.8,7.096
4.2,3.208,0.083,0.543,0.596,-0.327,0.382,0.025,-0.526,0.999,2.568,4.112,6.411
4.2,3.273,-0.048,0.557,0.523,-0.062,0.149,-0.49,-0.278,0.95,2.542,4.185,6.437
4.2,3.283,-0.011,0.559,0.531,-0.088,0.053,0.063,-0.032,0.953,2.655,4.172,7.208
4.2,3.09,0.033,0.536,0.531,0.003,-0.354,0.006,0.06,0.924,2.572,4.333,6.726
4.2,3.237,0.065,0.583,0.589,-0.14,-0.141,-0.414,-0.64,1.039,2.684,4.311,7.151
4.2,3.211,-0.062,0.575,0.674,0.019,-0.129,-0.438,-0.867,1.112,2.556,4.577,7.386
4.2,3.362,-0.046,0.519,0.516,-0.213,-0.18,0.345,0.424,0.894,2.54,3.813,6.531
4.2,3.233,0.006,0.429,0.516,0.007,-0.178,0.73,-0.085,0.82,2.499,3.931,6.911
4.3,3.243,-0.007,0.549,0.56,0.145,-0.067,-0.143,-0.337,0.965,2.504,4.22,6.559
4.3,3.214,0.002,0.543,0.597,-0.392,0.006,-0.083,-0.494,1.005,2.613,4.514,7.576
4.3,3.265,0.059,0.597,0.509,-0.25,-0.223,-0.218,0.032,0.964,2.6,4.76,6.978
4.3,3.24,0.116,0.543,0.544,-0.154,-0.023,-0.045,0.046,0.952,2.567,4.175,6.873
4.3,3.186,0.073,0.586,0.567,0.187,-0.121,-0.473,-0.347,1.017,2.586,4.759,6.996
4.3,3.216,-0.046,0.508,0.544,0.038,0.18,-0.095,-0.139,0.917,2.491,3.786,6.47
4.3,3.142,0.038,0.63,0.529,-0.06,-0.195,-0.567,-0.152,1.027,2.624,4.379,7.444
4.3,3.252,0.086,0.553,0.553,-0.123,0.075,-0.325,-0.151,0.961,2.626,4.626,7.321
4.3,3.194,-0.147,0.489,0.523,-0.118,0.009,0.254,-0.046,0.879,2.541,4.248,7.095
4.3,3.249,0.1,0.565,0.577,-0.166,0.093,-0.303,-0.694,1.006,2.615,4.55,6.983
4.4,3.103,0.011,0.542,0.572,-0.051,-0.106,-0.134,-0.718,0.979,2.684,4.33,6.586
4.4,3.076,-0.069,0.583,0.468,-0.161,0.067,-0.035,0.248,0.911,2.613,4.436,7.259
4.4,3.146,-0.064,0.542,0.605,-0.215,0.039,-0.313,-0.283,1.016,2.598,4.26,6.747
4.4,3.212,0.024,0.581,0.584,-0.007,0.155,-0.523,-0.317,1.031,2.62,4.598,7.59
4.4,3.302,0.066,0.531,0.584,-0.043,-0.114,-0.232,-0.251,0.982,2.664,4.877,7.399
4.4,3.203,0.021,0.567,0.539,-0.055,0.199,-0.56,0.127,0.977,2.63,4.582,7.314
4.4,3.107,0.12,0.471,0.528,-0.317,0.239,-0.126,-0.139,0.869,2.468,3.861,6.906
4.4,3.19,-0.074,0.561,0.477,0.014,0.019,-0.458,-0.39,0.911,2.487,3.597,5.695
4.4,3.171,0.028,0.542,0.585,-0.056,0.193,0.04,-0.382,0.978,2.645,4.721,6.636
4.4,3.19,-0.032,0.534,0.637,-0.088,-0.046,0.168,-0.359,1.028,2.718,4.351,7.073
4.5,3.22,0.051,0.516,0.595,0.227,0.026,-0.368,-0.581,0.979,2.633,3.94,6.408
4.5,3.179,0.023,0.583,0.584,0.021,0.025,-0.396,-0.192,1.035,2.638,4.611,6.705
4.5,3.139,0.006,0.625,0.52,0.069,0.044,-0.706,-0.334,1.017,2.647,4.456,7.011
4.5,3.128,0.024,0.526,0.583,0.029,-0.177,0.205,-0.198,0.969,2.604,4.497,6.479
4.5,3.093,0.043,0.545,0.553,-0.336,-0.059,0.048,-0.656,0.956,2.485,3.967,6.522
4.5,3.23,0.094,0.593,0.566,0.192,0.252,-0.587,-0.696,1.024,2.575,4.336,6.924
4.5,3.21,0.016,0.584,0.567,0.009,-0.158,-0.037,-0.253,1.006,2.655,4.449,6.961
4.5,3.256,-0.058,0.574,0.503,-0.332,-0.235,0.06,-0.165,0.94,2.614,4.312,6.554
4.5,3.176,-0.022,0.592,0.561,-0.074,-0.036,-0.235,-0.408,1.02,2.628,4.651,7.516
4.5,3.111,-0.016,0.466,0.602,-0.675,-0.055,0.38,-0.248,0.937,2.603,3.902,6.625
4.6,3.176,0.11,0.541,0.572,-0.064,0.111,-0.373,-0.742,0.984,2.531,4.407,7.168
4.6,3.192,0.13,0.547,0.509,0.288,0.275,-0.383,-0.552,0.926,2.513,3.678,5.893
4.6,3.146,0.123,0.612,0.519,0.149,-0.172,-0.484,-0.03,0.99,2.659,4.44,6.858
4.6,2.997,-0.009,0.571,0.563,0.056,0.212,-0.549,-0.833,0.997,2.561,4.119,7.189
4.6,3.145,0.115,0.551,0.546,-0.092,-0.133,-0.256,-0.278,0.962,2.52,4.275,7.349
4.6,3.26,-0.047,0.571,0.505,0.085,0.164,-0.113,0.256,0.932,2.582,4.277,6.671
4.6,3.242,-0.023,0.598,0.613,0.093,0.067,-0.667,-0.42,1.077,2.593,4.731,6.998
4.6,3.181,-0.078,0.502,0.581,0.046,0.008,0.015,-0.243,0.946,2.623,4.34,6.973
4.6,3.13,0.07,0.55,0.568,0.132,-0.34,-0.839,-0.064,0.985,2.667,4.334,7.523
4.6,3.247,-0.047,0.556,0.49,-0.129,0.031,-0.142,0.26,0.905,2.671,4.719,7.495
4.7,3.189,0.013,0.474,0.524,-0.287,0.22,0.16,0.235,0.862,2.535,4.169,7.257
4.7,3.211,0.025,0.549,0.584,0.176,0.104,-0.363,-0.557,0.993,2.591,4.227,6.193
4.7,3.189,-0.052,0.517,0.6,-0.206,0.085,-0.627,-0.667,0.988,2.587,3.762,6.474
4.7,3.156,-0.03,0.553,0.587,-0.095,-0.17,-0.257,-0.614,1.006,2.492,4.161,6.81
4.7,3.169,0.068,0.548,0.591,-0.213,0.049,-0.558,-0.531,0.999,2.654,4.592,6.898
4.7,3.119,0.059,0.585,0.578,-0.408,-0.03,-0.523,-0.615,1.022,2.54,4.42,7.144
4.7,3.263,0.061,0.492,0.499,0.227,0.09,0.092,-0.063,0.865,2.482,3.94,6.811
4.7,3.151,-0.038,0.549,0.524,-0.202,-0.257,-0.347,0.128,0.938,2.476,3.974,6.502
4.7,3.285,-0.092,0.564,0.486,0.052,-0.055,-0.496,-0.407,0.923,2.496,3.786,6.841
4.7,3.238,0.06,0.605,0.473,-0.243,-0.019,-0.198,0.095,0.942,2.59,3.897,7.009
4.8,3.156,-0.042,0.612,0.626,-0.025,0.13,-0.863,-0.65,1.095,2.668,4.939,7.31
4.8,3.1,0.062,0.547,0.594,-0.182,-0.23,-0.716,-0.417,1.012,2.62,4.139,7.245
4.8,3.149,-0.059,0.598,0.645,0.026,-0.005,-0.628,-0.733,1.101,2.643,4.943,7.108
4.8,3.14,-0.072,0.479,0.593,0.394,-0.342,-0.1,-0.61,0.939,2.514,3.997,6.694
4.8,3.156,-0.117,0.541,0.463,-0.054,0.067,0.055,-0.127,0.876,2.703,4.014,6.279
4.8,3.244,0.101,0.601,0.574,0.093,-0.122,-0.526,-0.465,1.037,2.555,4.314,6.716
4.8,3.155,0.076,0.523,0.556,-0.083,-0.272,-0.22,-0.4,0.943,2.587,4.158,7.205
4.8,3.05,0.029,0.492,0.53,-0.395,-0.108,-0.263,-0.199,0.89,2.494,3.865,6.764
4.8,3.215,-0.031,0.541,0.605,-0.091,0.031,-0.568,-0.282,1.009,2.605,4.464,7.087
4.8,3.147,-0.066,0.567,0.569,0.238,0.239,-0.218,-0.774,1.004,2.598,4.241,7.005
4.9,3.181,0.024,0.497,0.559,0.017,-0.318,-0.311,-0.166,0.911,2.629,3.666,5.931
4.9,3.16,0.027,0.543,0.538,-0.035,-0.002,0.406,-0.295,0.941,2.718,4.589,7.64
4.9,3.107,-0.16,0.625,0.56,-0.046,-0.019,-0.474,-0.392,1.047,2.668,4.888,7.481
4.9,3.236,-0.174,0.539,0.559,0.027,0.072,-0.59,-0.754,0.974,2.502,3.852,6.516
4.9,3.14,-0.107,0.606,0.631,0.003,0.068,-0.543,-0.502,1.093,2.474,4.174,7.088
4.9,3.031,-0.001,0.554,0.593,-0.047,-0.071,-0.625,-0.678,1.014,2.555,4.444,6.925
4.9,3.079,-0.151,0.563,0.526,0.074,-0.236,-0.162,-0.09,0.955,2.6,3.971,6.19
