true_angle,mean_x,mean_y,std_x,std_y,skew_x,skew_y,kurt_x,kurt_y,mean_distance,max_distance,hull_area,hull_perimeter
39.0,-0.108,0.015,1.109,0.735,0.595,0.019,-0.257,-0.603,1.64,4.658,11.332,11.731
39.0,-0.187,-0.04,1.08,0.756,0.562,0.231,-0.423,-0.348,1.623,4.378,11.056,10.931
39.0,-0.124,-0.05,1.01,0.703,0.412,-0.028,-0.247,-0.297,1.522,4.748,10.798,11.863
39.0,-0.062,-0.079,0.947,0.695,0.639,-0.27,0.303,-0.515,1.434,4.415,10.251,11.491
39.0,-0.243,-0.071,1.0,0.769,0.641,-0.002,-0.024,-0.295,1.559,4.452,11.131,10.118
39.1,-0.074,-0.051,0.89,0.678,0.775,0.019,0.238,-0.088,1.352,4.421,10.391,10.159
39.1,-0.194,-0.101,1.01,0.694,0.572,-0.052,-0.173,-0.295,1.5,4.734,11.287,11.705
39.1,0.014,0.007,1.054,0.692,0.36,0.115,-0.621,0.045,1.555,4.453,10.5,11.159
39.1,-0.166,0.064,1.073,0.729,0.471,-0.211,-0.4,-0.325,1.585,4.721,11.704,11.716
39.1,-0.175,0.048,1.034,0.852,0.786,-0.16,0.018,-0.667,1.656,4.504,11.108,11.133
39.1,-0.169,-0.059,1.104,0.653,0.65,0.218,-0.299,0.045,1.555,4.491,11.134,11.868
39.1,-0.099,-0.057,1.018,0.691,0.594,0.215,-0.483,-0.597,1.508,4.577,10.299,11.436
39.1,-0.211,-0.167,0.988,0.684,0.796,0.241,0.561,-0.014,1.449,4.594,10.678,10.784
39.1,-0.068,0.042,1.047,0.602,0.637,0.042,0.033,0.243,1.457,4.698,10.184,11.619
39.1,-0.312,-0.009,1.032,0.699,0.585,-0.058,-0.135,-0.124,1.515,4.559,11.022,10.387
39.2,-0.054,-0.085,0.919,0.709,0.908,0.161,0.816,-0.182,1.405,4.714,10.779,11.674
39.2,-0.232,-0.036,0.797,0.815,0.729,-0.034,1.181,-0.653,1.395,4.359,10.255,10.125
39.2,-0.275,-0.111,0.869,0.71,0.566,0.115,0.446,-0.205,1.362,4.441,10.174,10.191
39.2,-0.254,-0.168,0.812,0.765,0.343,0.087,0.108,-0.462,1.383,3.796,8.766,10.452
39.2,-0.189,-0.02,0.996,0.693,0.816,-0.443,0.372,-0.099,1.463,4.652,10.723,10.987
39.2,-0.237,0.033,0.887,0.635,1.001,-0.402,1.085,0.507,1.307,4.627,9.944,11.54
39.2,-0.214,0.109,1.086,0.651,0.849,0.113,0.078,0.035,1.525,4.678,10.344,11.087
39.2,-0.073,0.045,1.046,0.815,0.663,0.152,-0.0,-0.613,1.632,4.705,11.473,12.327
39.2,0.09,-0.07,0.988,0.815,0.373,0.084,-0.326,-0.568,1.589,4.322,11.246,11.978
39.2,-0.008,-0.029,1.095,0.706,0.583,-0.243,-0.411,-0.364,1.6,4.732,11.457,12.46
39.3,-0.077,0.02,1.077,0.718,0.565,-0.304,-0.5,-0.314,1.584,4.552,11.256,12.118
39.3,-0.052,-0.071,0.959,0.765,0.348,0.195,-0.07,-0.174,1.514,4.665,11.153,11.002
39.3,-0.058,0.086,1.069,0.718,0.81,0.223,0.392,-0.356,1.565,4.822,11.362,10.98
39.3,-0.176,-0.029,1.124,0.823,0.542,-0.164,-0.353,-0.466,1.725,4.698,11.634,12.424
39.3,-0.149,0.016,0.944,0.593,0.549,-0.162,-0.004,0.043,1.349,4.687,10.357,11.721
39.3,-0.02,-0.13,1.088,0.748,0.326,0.247,-0.625,-0.243,1.631,4.606,10.793,11.758
39.3,-0.088,0.139,1.029,0.842,0.724,-0.16,-0.151,-0.189,1.63,4.452,11.827,11.948
39.3,0.002,0.013,1.041,0.736,0.658,0.237,-0.032,-0.102,1.558,4.76,11.309,11.786
39.3,-0.122,0.07,1.048,0.66,0.608,-0.191,-0.077,-0.376,1.508,4.65,10.853,10.84
39.3,-0.269,0.025,1.085,0.811,0.513,0.234,-0.315,-0.611,1.678,4.629,10.68,10.692
39.4,-0.049,0.005,1.029,0.79,0.723,0.307,-0.252,-0.682,1.593,4.489,11.299,11.672
39.4,0.028,0.092,1.009,0.736,0.439,0.101,-0.331,-0.237,1.543,4.588,10.654,11.969
39.4,-0.114,-0.031,0.953,0.669,0.593,-0.071,-0.129,-0.043,1.413,4.237,10.322,10.138
39.4,0.001,-0.005,1.072,0.72,0.714,-0.136,-0.144,0.106,1.562,4.56,11.345,10.857
39.4,-0.056,0.099,1.025,0.754,0.719,-0.002,0.098,-0.42,1.563,4.718,10.922,12.013
39.4,-0.141,-0.157,0.975,0.837,0.389,0.219,-0.229,-0.493,1.594,4.234,10.899,11.842
39.4,0.036,-0.083,1.092,0.688,0.631,-0.025,-0.356,-0.338,1.585,4.852,11.064,12.066
39.4,-0.314,-0.124,1.041,0.657,0.825,-0.002,0.461,0.598,1.457,4.359,10.388,11.219
39.4,-0.079,0.008,1.02,0.716,0.594,-0.089,-0.558,-0.636,1.525,4.245,9.36,11.342
39.4,0.099,0.011,1.008,0.757,0.423,-0.158,-0.365,-0.636,1.563,4.61,10.545,11.672
39.5,-0.176,0.013,0.945,0.727,0.931,-0.151,0.782,-0.385,1.443,4.593,11.153,11.982
39.5,-0.094,0.093,1.046,0.734,0.642,0.216,-0.02,-0.135,1.562,4.671,10.836,12.014
39.5,-0.127,-0.039,0.942,0.731,0.69,0.049,-0.012,-0.206,1.45,4.296,10.955,11.796
39.5,-0.211,0.114,0.916,0.687,0.537,0.238,0.055,0.123,1.402,4.444,10.805,10.626
39.5,-0.244,0.097,0.979,0.701,1.055,0.117,1.312,-0.137,1.431,4.702,10.746,10.99
39.5,-0.134,-0.066,1.046,0.784,0.713,-0.316,-0.108,-0.36,1.607,4.545,11.207,11.118
39.5,-0.075,-0.024,0.973,0.762,0.501,0.229,-0.247,-0.241,1.507,4.467,11.072,11.766
39.5,-0.204,-0.026,0.952,0.775,0.729,-0.449,0.436,-0.305,1.499,4.529,10.494,11.647
39.5,-0.195,0.137,1.022,0.717,0.592,-0.353,-0.338,-0.321,1.53,4.247,9.934,10.708
39.5,-0.127,-0.02,1.054,0.822,0.862,-0.043,0.417,-0.467,1.635,4.673,12.383,12.061
39.6,-0.065,0.073,0.912,0.739,0.61,0.032,0.351,-0.159,1.425,4.612,10.951,11.488
39.6,-0.273,0.151,0.946,0.682,0.783,0.33,0.295,-0.224,1.41,4.353,10.515,10.342
39.6,-0.229,0.029,0.89,0.764,0.602,0.107,0.542,-0.654,1.454,4.588,9.83,10.686
39.6,-0.084,0.079,1.029,0.7,0.796,-0.034,0.337,-0.573,1.51,4.77,10.532,11.993
39.6,0.059,-0.03,0.995,0.843,0.681,0.217,0.064,-0.339,1.615,4.416,11.001,10.872
39.6,-0.085,-0.014,1.03,0.646,0.516,0.231,-0.374,0.045,1.48,4.443,10.793,10.767
39.6,-0.299,0.009,0.893,0.745,0.696,-0.337,0.318,0.166,1.411,4.222,11.174,11.182
39.6,-0.117,0.073,0.98,0.71,0.381,0.101,-0.395,-0.397,1.5,4.36,10.514,9.904
39.6,-0.061,-0.174,1.017,0.67,0.483,-0.079,-0.058,-0.683,1.488,4.653,9.903,11.567
39.6,0.031,-0.061,1.106,0.771,0.848,-0.001,0.074,-0.375,1.65,4.667,10.488,11.236
39.7,0.019,0.159,1.169,0.67,0.419,0.093,-0.695,-0.179,1.65,4.595,11.293,11.813
39.7,-0.202,0.0,1.006,0.703,0.453,0.167,0.087,-0.119,1.512,4.792,10.781,11.917
39.7,0.018,-0.007,1.004,0.832,0.891,-0.042,0.418,-0.462,1.6,4.775,11.886,11.873
39.7,-0.255,-0.034,0.908,0.777,0.231,0.061,-0.187,-0.205,1.48,4.394,9.575,10.55
39.7,-0.172,0.065,1.033,0.803,0.883,-0.145,0.424,-0.454,1.597,4.459,11.277,11.731
39.7,-0.215,0.094,0.887,0.778,1.237,0.087,2.052,-0.437,1.42,4.456,9.882,11.631
39.7,-0.216,-0.12,0.962,0.766,0.556,0.061,0.031,-0.538,1.515,4.579,10.73,10.826
39.7,-0.127,0.1,1.012,0.767,0.838,0.183,0.322,-0.434,1.561,4.619,11.397,10.215
39.7,-0.04,0.089,1.048,0.777,0.463,-0.168,-0.511,-0.405,1.605,4.452,11.486,11.411
39.7,-0.121,0.095,1.034,0.729,0.894,-0.077,0.334,-0.039,1.53,4.598,11.142,11.174
39.8,0.063,-0.09,0.887,0.783,0.651,-0.125,0.016,-0.581,1.458,4.367,9.963,10.584
39.8,-0.084,0.029,0.946,0.879,0.866,0.099,0.265,-0.816,1.601,4.445,11.134,11.154
39.8,-0.242,-0.025,0.912,0.615,0.646,-0.401,0.033,-0.013,1.338,4.26,8.706,9.98
39.8,-0.04,0.006,0.99,0.725,0.697,-0.204,0.231,0.157,1.488,4.663,11.073,11.009
39.8,-0.107,-0.088,0.987,0.768,0.865,0.064,0.434,-0.191,1.518,4.835,11.609,11.403
39.8,-0.163,-0.026,0.99,0.774,0.75,0.032,0.567,-0.637,1.527,4.592,11.462,11.73
39.8,0.155,-0.008,1.092,0.862,0.548,-0.298,-0.225,-0.609,1.726,4.915,12.088,12.43
39.8,-0.025,0.082,0.955,0.751,0.826,-0.159,0.782,-0.019,1.477,4.796,11.746,11.176
39.8,0.076,-0.112,1.065,0.704,0.374,-0.222,-0.099,-0.021,1.563,4.953,12.03,10.326
39.8,0.127,-0.145,1.034,0.74,0.655,0.27,-0.201,0.119,1.55,4.506,11.358,9.983
39.9,0.052,0.042,1.088,0.85,0.612,-0.263,-0.311,-0.606,1.724,4.638,11.558,11.734
39.9,-0.084,0.007,1.057,0.763,0.601,-0.044,-0.097,-0.163,1.596,4.698,11.562,11.601
39.9,-0.214,0.137,0.954,0.854,0.628,0.036,0.619,-0.478,1.58,4.731,12.497,10.742
39.9,-0.005,0.001,1.152,0.732,0.59,0.208,-0.209,-0.12,1.66,4.832,12.358,11.957
39.9,0.039,-0.071,1.036,0.792,0.454,0.201,-0.422,-0.419,1.61,4.583,11.437,11.887
39.9,-0.21,0.031,0.951,0.766,0.837,-0.005,0.944,-0.258,1.487,4.834,11.67,12.327
39.9,-0.132,0.067,1.041,0.67,0.704,0.049,0.692,0.253,1.494,4.937,11.974,12.081
39.9,-0.064,0.054,1.064,0.748,0.847,-0.105,0.148,-0.482,1.586,4.587,11.329,11.967
39.9,-0.169,0.036,0.993,0.637,0.873,-0.214,0.472,-0.205,1.41,4.603,11.371,11.62
39.9,0.032,0.099,0.995,0.797,0.378,-0.032,-0.445,-0.581,1.585,4.575,11.324,11.895
40.0,-0.174,-0.121,0.992,0.738,0.722,-0.072,0.201,-0.193,1.505,4.814,10.93,11.417
40.0,0.003,-0.072,0.953,0.773,0.669,-0.141,0.184,-0.309,1.504,4.487,11.845,11.994
40.0,-0.19,0.035,0.912,0.74,0.66,-0.131,0.805,-0.229,1.441,4.733,11.188,11.234
40.0,-0.066,-0.108,1.025,0.825,0.815,0.254,0.072,-0.571,1.617,4.819,11.751,11.072
40.0,-0.267,-0.069,0.883,0.73,0.451,-0.141,0.516,-0.377,1.4,4.532,10.538,10.168
40.0,-0.125,-0.003,0.865,0.739,0.639,-0.337,0.59,-0.16,1.385,4.669,10.992,11.916
40.0,-0.08,-0.006,0.908,0.82,0.47,0.068,-0.346,-0.757,1.526,4.335,11.025,11.29
40.0,-0.26,-0.011,0.945,0.662,0.855,0.095,0.719,0.188,1.386,4.65,10.76,10.637
40.0,-0.169,-0.03,1.153,0.719,0.698,-0.012,0.155,-0.252,1.671,4.984,11.985,12.403
40.0,0.012,0.036,0.951,0.773,0.79,-0.242,0.461,-0.265,1.487,4.828,11.975,11.979
40.1,-0.056,-0.076,1.075,0.796,0.658,0.155,-0.247,-0.503,1.653,4.797,11.296,11.716
40.1,0.059,0.011,1.001,0.789,0.206,-0.004,-0.515,-0.639,1.585,4.671,11.099,12.232
40.1,-0.188,0.036,0.939,0.772,0.64,-0.337,0.181,-0.501,1.5,4.552,10.947,11.553
40.1,-0.061,-0.009,0.99,0.695,0.737,0.119,-0.059,-0.597,1.482,4.369,10.148,11.656
40.1,-0.147,-0.051,1.082,0.76,0.785,0.209,0.101,-0.286,1.611,4.736,11.906,10.955
40.1,-0.002,-0.123,1.066,0.734,0.982,0.31,0.558,-0.004,1.555,4.958,12.229,11.785
40.1,0.13,0.073,1.067,0.772,0.734,0.202,0.046,-0.594,1.609,4.753,11.073,11.199
40.1,-0.113,0.161,0.935,0.748,0.392,-0.208,-0.172,-0.184,1.483,4.287,10.087,11.289
40.1,-0.2,0.039,0.916,0.677,0.856,-0.209,1.234,0.824,1.35,4.606,11.458,11.694
40.1,0.01,0.003,1.078,0.773,0.646,-0.084,-0.127,-0.378,1.63,4.749,11.818,11.519
40.2,-0.043,-0.051,0.977,0.741,0.705,0.177,0.272,-0.014,1.488,4.579,11.36,11.902
40.2,0.202,-0.041,1.085,0.825,0.647,0.084,-0.342,-0.743,1.677,4.561,11.523,11.492
40.2,0.014,0.045,1.008,0.806,0.751,-0.079,0.202,-0.342,1.585,4.853,11.603,11.14
40.2,-0.042,-0.085,1.016,0.708,0.87,0.316,0.366,0.274,1.493,4.63,11.151,12.37
40.2,0.088,-0.024,1.114,0.668,0.834,-0.238,0.209,0.142,1.564,4.949,11.591,10.561
40.2,0.061,0.022,1.057,0.791,0.499,-0.124,0.074,-0.385,1.634,4.86,11.408,11.277
40.2,-0.009,-0.025,1.022,0.723,0.886,0.236,0.413,-0.354,1.519,4.752,11.304,12.123
40.2,-0.138,-0.148,0.996,0.64,0.761,-0.193,0.416,-0.256,1.433,4.927,11.246,11.444
40.2,0.028,0.095,0.994,0.726,0.62,0.06,0.062,-0.34,1.511,4.857,10.804,11.775
40.2,-0.075,-0.004,0.996,0.712,0.543,0.234,-0.05,-0.448,1.503,4.678,10.781,11.464
40.3,-0.038,-0.044,0.957,0.745,0.66,0.034,0.659,-0.198,1.484,4.913,11.892,11.735
40.3,-0.058,-0.074,0.989,0.72,0.356,-0.122,-0.315,-0.156,1.518,4.371,10.48,11.121
40.3,0.039,0.027,1.042,0.751,0.674,-0.068,0.054,-0.144,1.557,4.527,12.068,11.948
40.3,0.018,0.055,0.948,0.68,0.738,-0.05,0.429,-0.177,1.4,4.784,11.433,12.206
40.3,0.082,0.061,1.013,0.807,0.369,-0.035,-0.454,-0.633,1.604,4.41,11.263,11.004
40.3,-0.102,0.011,0.927,0.782,0.763,-0.111,1.169,-0.428,1.483,4.827,11.546,11.789
40.3,0.1,-0.009,1.039,0.777,0.388,0.026,-0.658,-0.605,1.612,4.341,11.63,11.443
40.3,0.008,-0.002,1.105,0.727,0.695,0.03,-0.072,-0.292,1.618,4.603,11.766,12.293
40.3,-0.092,0.025,1.026,0.676,0.702,-0.074,0.781,0.04,1.483,4.862,10.697,11.159
40.3,-0.048,0.062,1.092,0.736,0.742,-0.066,-0.098,-0.152,1.605,4.836,12.903,12.024
40.4,0.014,-0.006,1.035,0.732,0.714,-0.038,0.132,-0.084,1.541,4.713,11.62,11.253
40.4,-0.032,0.062,1.015,0.736,0.701,-0.068,0.063,-0.511,1.538,4.879,11.857,11.607
40.4,0.112,0.114,1.118,0.765,0.56,0.147,-0.487,-0.212,1.668,4.601,11.607,11.232
40.4,-0.034,-0.011,1.025,0.725,0.617,0.399,-0.047,-0.403,1.534,4.544,10.91,11.128
40.4,0.121,0.015,1.022,0.697,0.599,-0.326,-0.164,0.148,1.496,4.487,10.902,11.601
40.4,-0.148,0.111,1.046,0.758,0.572,0.016,0.18,-0.318,1.59,4.798,11.735,11.534
40.4,0.035,-0.0,0.932,0.812,0.522,-0.097,0.325,-0.144,1.511,4.671,12.117,12.006
40.4,-0.048,-0.051,1.071,0.748,0.912,-0.086,0.751,-0.353,1.597,5.009,11.591,11.974
40.4,-0.02,-0.082,1.02,0.743,0.654,-0.116,-0.134,-0.757,1.544,4.689,10.37,11.551
40.4,-0.117,-0.044,0.898,0.77,0.436,-0.175,-0.12,-0.579,1.475,4.222,10.129,11.221
40.5,0.103,-0.097,1.098,0.693,0.574,0.332,-0.387,0.014,1.571,4.573,10.876,11.843
40.5,-0.212,0.047,0.923,0.675,0.725,-0.311,0.752,-0.021,1.386,4.609,10.304,11.573
40.5,-0.093,0.01,1.069,0.806,0.992,0.021,0.829,-0.111,1.608,5.06,13.376,13.364
40.5,-0.116,0.027,1.141,0.722,0.937,-0.273,0.3,-0.1,1.613,4.884,12.739,10.733
40.5,-0.153,0.011,1.023,0.737,1.081,-0.036,1.115,-0.442,1.52,4.791,11.524,11.602
40.5,0.033,0.089,1.02,0.685,0.714,0.349,-0.185,0.15,1.493,4.648,10.179,11.883
40.5,0.097,0.031,1.218,0.822,0.631,-0.176,-0.333,-0.407,1.806,4.986,13.494,12.57
40.5,0.119,-0.148,1.087,0.697,0.552,0.21,-0.259,-0.193,1.592,4.958,10.965,10.062
40.5,0.024,0.039,1.2,0.776,0.722,0.236,-0.138,-0.391,1.748,4.802,12.872,12.379
40.5,-0.024,0.032,0.911,0.723,0.758,0.22,0.916,0.031,1.395,4.822,12.058,11.693
40.6,-0.076,0.057,1.137,0.715,0.807,-0.099,0.25,0.102,1.619,4.961,12.511,12.949
40.6,0.072,0.042,1.129,0.79,0.578,0.094,-0.321,-0.822,1.708,4.748,11.68,11.725
40.6,0.126,0.083,1.03,0.695,0.574,0.06,0.206,-0.36,1.507,4.955,11.084,10.888
40.6,-0.158,0.046,1.002,0.698,0.366,-0.425,-0.382,-0.419,1.51,4.584,10.935,10.82
40.6,0.138,-0.099,1.177,0.734,0.599,0.25,-0.295,0.025,1.691,5.021,12.012,11.953
40.6,0.218,-0.047,0.969,0.834,0.406,0.017,-0.122,-0.504,1.581,4.595,11.57,11.068
40.6,-0.082,-0.016,0.974,0.784,0.753,-0.047,0.668,-0.342,1.514,4.695,11.601,12.395
40.6,0.027,0.089,1.016,0.726,0.815,-0.222,0.356,0.045,1.518,4.826,12.771,12.036
40.6,0.014,0.094,1.113,0.808,0.678,0.15,-0.311,-0.445,1.693,4.737,12.445,11.393
40.6,0.022,-0.028,1.152,0.714,0.602,-0.229,-0.394,-0.361,1.67,4.926,11.498,11.909
40.7,-0.012,0.014,1.09,0.674,0.854,-0.161,0.033,0.017,1.545,4.697,11.453,11.281
40.7,0.065,-0.055,1.065,0.817,0.644,0.051,0.141,-0.275,1.646,4.99,12.345,12.026
40.7,0.004,0.045,1.144,0.658,0.792,0.125,0.191,-0.4,1.596,5.044,11.337,10.491
40.7,-0.013,-0.091,1.081,0.695,0.736,-0.041,0.279,-0.318,1.559,4.848,11.605,11.265
40.7,0.022,-0.043,1.005,0.731,1.021,0.039,1.19,0.128,1.488,4.852,11.831,11.845
40.7,0.046,-0.114,0.971,0.789,0.363,-0.216,-0.392,-0.371,1.547,4.507,11.917,11.458
40.7,0.178,-0.126,1.104,0.679,0.676,0.089,-0.048,0.223,1.579,4.831,11.825,10.427
40.7,-0.139,-0.04,1.079,0.712,0.862,0.064,0.438,-0.066,1.563,4.864,12.549,11.434
40.7,-0.028,-0.017,0.949,0.825,0.761,-0.214,1.194,-0.282,1.529,5.118,13.208,12.853
40.7,0.223,-0.056,1.119,0.827,0.594,0.393,-0.289,-0.463,1.704,4.718,11.335,11.853
40.8,-0.015,-0.088,1.051,0.743,1.078,-0.394,0.736,0.004,1.549,4.657,11.612,11.469
40.8,0.008,-0.057,1.117,0.687,0.995,-0.365,0.684,-0.017,1.553,5.036,12.505,12.637
40.8,0.014,-0.023,1.04,0.718,0.329,0.001,-0.296,0.347,1.547,4.691,12.137,11.001
40.8,0.19,-0.075,1.082,0.802,0.607,-0.097,-0.199,-0.32,1.654,4.842,12.088,12.085
40.8,0.065,-0.013,1.032,0.676,0.917,0.33,0.706,0.715,1.479,4.942,11.591,12.272
40.8,0.186,-0.12,1.055,0.687,0.69,-0.113,0.017,0.253,1.525,4.734,11.959,12.106
40.8,0.111,-0.259,1.054,0.706,0.703,0.027,-0.016,0.275,1.532,4.679,12.726,12.424
40.8,0.052,0.166,1.009,0.747,0.416,-0.349,-0.454,0.269,1.535,4.391,11.389,11.536
40.8,0.166,0.101,1.055,0.8,0.499,-0.097,-0.211,-0.292,1.612,4.926,12.673,11.862
40.8,-0.026,0.064,0.885,0.8,0.783,0.028,0.268,-0.402,1.456,4.491,10.736,11.513
40.9,0.151,-0.027,1.093,0.68,0.802,-0.008,0.483,0.25,1.547,4.87,12.522,10.994
40.9,-0.005,-0.03,1.022,0.652,0.648,-0.05,0.125,0.202,1.471,4.706,11.1,11.011
40.9,0.201,-0.094,1.141,0.773,0.405,-0.014,-0.575,-0.532,1.703,4.917,11.792,12.737
40.9,0.221,0.115,1.164,0.828,0.669,-0.28,-0.388,-0.394,1.761,4.892,12.765,12.305
40.9,0.048,0.139,1.029,0.732,0.508,0.335,0.178,-0.18,1.54,4.816,12.294,11.078
40.9,-0.05,0.089,0.951,0.798,0.77,-0.115,0.697,-0.415,1.514,4.905,12.806,12.14
40.9,0.089,0.169,1.055,0.79,0.408,0.212,-0.304,-0.467,1.619,4.56,11.511,11.865
40.9,0.113,0.066,1.022,0.771,0.724,-0.175,0.369,-0.35,1.564,5.037,12.516,12.092
40.9,-0.1,0.015,0.975,0.734,0.551,-0.066,0.094,-0.33,1.494,4.788,12.386,12.354
40.9,0.103,-0.049,1.072,0.876,0.77,0.088,0.415,-0.617,1.705,4.975,12.811,12.742
41.0,-0.086,0.06,1.072,0.741,0.762,0.175,0.39,-0.081,1.589,5.022,11.958,12.52
41.0,0.026,-0.047,1.038,0.774,0.447,0.061,-0.121,-0.376,1.605,5.065,11.655,11.026
41.0,0.055,-0.006,1.043,0.803,0.999,-0.081,1.128,-0.307,1.59,4.886,12.679,11.913
41.0,0.049,-0.036,1.098,0.736,0.938,0.079,0.472,-0.03,1.597,4.981,13.171,12.392
41.0,0.226,0.034,1.092,0.746,0.577,-0.181,-0.605,-0.065,1.625,4.48,11.917,11.732
41.0,0.002,0.019,1.087,0.742,0.873,-0.047,0.311,-0.067,1.589,4.802,12.624,12.846
41.0,0.012,0.07,1.108,0.764,0.694,0.01,0.063,-0.1,1.646,4.738,12.529,12.366
41.0,0.094,-0.054,1.102,0.781,0.661,0.116,0.181,-0.628,1.657,4.742,12.057,11.581
41.0,0.119,0.038,1.105,0.727,0.713,-0.023,0.235,-0.177,1.594,5.055,13.167,13.256
41.0,-0.039,-0.072,0.885,0.803,0.436,0.24,-0.103,-0.139,1.47,4.592,11.516,11.772
41.1,-0.084,-0.074,1.011,0.794,0.436,0.024,-0.234,-0.337,1.579,4.496,11.429,12.322
41.1,0.186,-0.152,1.134,0.692,0.629,-0.083,0.084,-0.271,1.617,5.036,10.529,10.049
41.1,-0.049,-0.08,1.003,0.711,0.889,0.167,0.519,-0.088,1.487,4.86,10.564,11.826
41.1,0.156,0.093,1.079,0.679,0.652,0.256,-0.08,0.345,1.54,4.937,12.586,12.893
41.1,0.027,0.038,1.071,0.761,0.503,0.093,-0.475,-0.09,1.624,4.738,11.486,12.061
41.1,-0.002,-0.023,1.088,0.769,0.98,0.111,0.5,-0.217,1.605,5.149,12.695,12.496
41.1,0.161,0.024,1.061,0.725,0.732,0.039,0.108,-0.383,1.57,5.063,11.982,11.436
41.1,0.126,0.02,1.151,0.708,0.672,0.057,0.298,0.195,1.628,5.148,12.727,12.046
41.1,0.183,0.014,1.145,0.801,0.811,-0.191,0.133,-0.244,1.696,5.107,12.667,11.625
41.1,0.039,-0.144,1.036,0.72,0.94,0.135,0.874,-0.495,1.525,4.865,12.054,12.775
41.2,0.122,0.037,1.108,0.718,0.753,-0.204,0.048,-0.51,1.596,4.976,11.764,11.494
41.2,0.014,-0.05,0.886,0.806,0.157,-0.254,-0.066,-0.296,1.483,4.242,10.402,10.904
41.2,0.216,-0.032,1.114,0.813,0.56,-0.165,-0.216,-0.319,1.698,4.918,12.742,11.402
41.2,0.277,0.106,1.19,0.85,0.665,-0.256,-0.207,-0.737,1.808,5.175,13.458,12.609
41.2,0.206,0.007,1.064,0.703,0.523,0.075,-0.205,-0.139,1.546,4.778,11.593,11.885
41.2,0.15,-0.043,1.171,0.777,0.702,-0.248,0.122,-0.228,1.698,5.001,12.202,12.611
41.2,-0.028,0.115,1.026,0.738,0.901,0.065,0.257,-0.383,1.529,4.459,11.069,11.565
41.2,0.224,0.004,1.17,0.716,0.567,-0.168,-0.484,-0.463,1.67,4.96,12.697,12.715
41.2,0.124,0.053,1.084,0.771,0.485,-0.055,-0.484,0.157,1.643,4.678,11.593,10.786
41.2,0.093,-0.053,1.156,0.792,0.426,0.042,-0.478,-0.269,1.732,5.074,12.448,12.115
41.3,0.192,-0.0,1.045,0.767,0.884,-0.298,0.515,-0.36,1.576,4.8,12.207,12.412
41.3,0.034,-0.043,1.068,0.744,0.832,-0.169,0.523,-0.373,1.583,4.911,12.451,11.89
41.3,0.36,-0.056,1.31,0.713,0.549,-0.178,-0.677,-0.177,1.808,5.169,13.31,13.162
41.3,0.068,-0.034,1.199,0.781,0.841,-0.093,-0.091,-0.212,1.726,5.013,13.293,12.586
41.3,0.018,0.057,1.063,0.718,0.69,-0.02,0.471,-0.225,1.55,5.097,12.307,12.904
41.3,-0.039,-0.118,0.974,0.761,0.915,-0.246,1.137,-0.122,1.501,5.036,11.408,11.07
41.3,0.051,0.07,0.985,0.821,0.791,-0.111,0.617,-0.409,1.569,4.868,12.707,11.873
41.3,0.119,-0.057,0.979,0.782,0.918,-0.092,0.634,-0.309,1.506,4.766,12.452,11.862
41.3,0.302,-0.031,1.102,0.713,0.421,0.291,-0.45,-0.266,1.599,4.672,12.24,11.634
41.3,0.086,0.115,1.068,0.798,0.698,0.023,0.185,-0.778,1.626,5.111,12.427,10.711
41.4,0.169,-0.077,1.299,0.761,0.7,-0.185,-0.284,0.119,1.829,5.275,13.345,13.698
41.4,0.191,-0.087,1.181,0.783,0.492,0.075,-0.405,-0.135,1.74,4.965,12.512,12.916
41.4,0.066,0.039,1.055,0.751,1.007,-0.034,0.831,-0.403,1.568,4.989,11.858,11.416
41.4,0.123,-0.048,1.04,0.797,0.85,0.336,0.284,-0.146,1.589,4.801,12.403,12.206
41.4,0.269,-0.015,1.034,0.751,0.725,-0.033,0.196,0.221,1.545,4.963,12.685,12.442
41.4,0.118,-0.057,1.091,0.673,0.76,0.097,-0.064,0.647,1.556,4.799,11.096,11.387
41.4,0.002,0.015,1.146,0.753,0.706,-0.127,0.301,-0.319,1.673,5.04,12.462,11.841
41.4,0.142,0.053,1.127,0.775,0.597,0.039,-0.055,-0.172,1.675,5.176,13.442,12.14
41.4,0.115,-0.055,1.048,0.808,0.818,0.279,0.506,-0.177,1.612,4.97,11.627,11.857
41.4,0.103,-0.068,1.144,0.675,0.561,0.249,-0.321,-0.099,1.612,4.827,11.331,12.069
41.5,0.156,-0.128,0.96,0.757,1.028,0.136,1.789,0.036,1.463,5.095,13.858,12.634
41.5,0.319,0.031,1.113,0.799,0.596,-0.042,-0.37,-0.183,1.691,4.694,12.701,12.524
41.5,0.055,0.057,1.082,0.751,0.834,0.194,0.141,-0.225,1.595,4.853,13.102,12.623
41.5,0.022,0.052,1.004,0.737,0.827,-0.15,0.617,-0.26,1.517,4.911,12.125,12.838
41.5,0.237,0.025,1.16,0.778,0.566,-0.16,-0.3,-0.275,1.707,5.061,13.054,12.411
41.5,0.391,0.03,1.199,0.717,0.785,0.117,-0.205,-0.047,1.683,5.068,11.911,12.902
41.5,0.059,0.025,1.099,0.786,0.684,0.065,0.044,-0.14,1.653,5.161,12.846,11.938
41.5,0.085,0.175,1.023,0.745,0.852,-0.138,0.574,-0.313,1.529,4.737,11.605,12.413
41.5,0.219,0.08,1.139,0.807,0.591,0.075,-0.35,-0.375,1.708,5.035,13.318,12.378
